id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,Season
8291,Daniel Podence,2,36,0,0.0448911525309085,0,0.0,1,0,0,0,S,Wolverhampton Wanderers,0,0.0448911525309085,0.0448911525309085,0.0,EPL,2024
8384,Armando Broja,10,314,0,0.1044619902968406,0,0.174777690321207,4,4,1,0,F S,Everton,0,0.1044619902968406,0.7260864749550819,0.4581482177600264,EPL,2024
8476,Jarrad Branthwaite,30,2510,0,1.381387365050614,1,0.6528244335204363,10,3,4,0,D S,Everton,0,1.381387365050614,4.862649876624346,4.707654871046543,EPL,2024
8489,Jorge Cuenca,8,352,0,0.0159940905869007,0,0.0,1,0,0,0,D S,Fulham,0,0.0159940905869007,1.164096750319004,1.164096750319004,EPL,2024
8496,Tommy Doyle,24,431,0,0.3624565312638879,1,0.3475889293476939,9,7,1,0,M S,Wolverhampton Wanderers,0,0.3624565312638879,2.1030837008729577,1.6141937281936407,EPL,2024
8562,Luke Thomas,14,1123,0,0.3486927710473537,0,0.4181743627414107,5,8,3,0,D S,Leicester,0,0.3486927710473537,1.7490677423775196,1.388859000056982,EPL,2024
8635,Sven Botman,8,424,0,0.7963292263448238,0,0.6542200557887554,5,2,1,0,D S,Newcastle United,0,0.7963292263448238,1.063561487942934,1.063561487942934,EPL,2024
8666,Cheick Oumar Doucoure,13,439,0,0.3654052410274744,0,0.0139362784102559,7,1,1,0,M S,Crystal Palace,0,0.3654052410274744,3.558414466679096,3.280975388363004,EPL,2024
8719,Kalvin Phillips,19,1247,0,0.4593092957511544,0,0.3231524731963873,11,5,4,1,M S,Ipswich,0,0.4593092957511544,2.4181056451052427,2.1468016486614943,EPL,2024
8756,Dara O&#039;Shea,35,3129,0,1.564998717047274,2,0.7030826602131128,22,3,6,0,D,Ipswich,0,1.564998717047274,8.610395619645715,7.782098321244121,EPL,2024
8780,Joël Veltman,21,1714,0,0.7976804617792368,0,0.7567648589611053,6,6,5,0,D S,Brighton,0,0.7976804617792368,6.476554710417986,5.0723008420318365,EPL,2024
8786,Stefan Ortega Moreno,13,1096,0,0.0,0,0.0,0,0,1,0,GK S,Manchester City,0,0.0,2.8627792466431856,2.8627792466431856,EPL,2024
8808,Wataru Endo,20,226,0,0.0,0,0.0670378655195236,0,2,0,0,M S,Liverpool,0,0.0,1.2031035460531712,1.1583239622414112,EPL,2024
8831,Iyenoma Destiny Udogie,25,1949,0,0.3497059941291809,1,1.2607239335775375,5,16,2,0,D S,Tottenham,0,0.3497059941291809,9.83161280490458,9.174497099593282,EPL,2024
8852,Konstantinos Tsimikas,18,819,0,0.5641818605363369,1,2.597917679697275,4,16,2,0,D S,Liverpool,0,0.5641818605363369,7.063847681507468,5.982297686859965,EPL,2024
8858,Guglielmo Vicario,24,2160,0,0.0,0,0.0,0,0,1,0,GK,Tottenham,0,0.0,5.163849472999573,5.163849472999573,EPL,2024
8905,Conor Townsend,6,326,0,0.0434189923107624,1,0.8038922008126974,1,4,1,0,D S,Ipswich,0,0.0434189923107624,1.1632227841764688,0.4409727454185486,EPL,2024
8940,Antonee Robinson,36,3166,0,1.0538900159299374,10,4.40445202216506,16,43,9,0,D M S,Fulham,0,1.0538900159299374,16.498610505834222,13.76876728888601,EPL,2024
8961,Rúben Dias,27,2262,0,1.335742843337357,0,0.2133867554366588,21,5,4,0,D S,Manchester City,0,1.335742843337357,14.734221961349249,14.567276891320944,EPL,2024
8965,Vladimir Coufal,22,1052,0,0.3236212413758039,0,0.5783606953918934,7,8,5,0,D M S,West Ham,0,0.3236212413758039,3.653033196926117,3.296148657798767,EPL,2024
9017,Malo Gusto,32,1838,0,1.5562147982418535,1,1.343290576711297,22,22,4,0,D S,Chelsea,0,1.5562147982418535,10.980210773646832,9.03074331022799,EPL,2024
9098,Robert Sánchez,32,2880,0,0.0,0,0.0161880310624837,0,1,5,0,GK,Chelsea,0,0.0,6.038596088066697,6.022408057004213,EPL,2024
9105,Radu Dragusin,16,1264,0,0.1772594656795263,0,0.5174331180751324,5,4,1,0,D S,Tottenham,0,0.1772594656795263,4.84899147041142,4.778011908754706,EPL,2024
9251,Christian Walton,7,630,0,0.0,0,0.0168508626520633,0,1,0,0,GK,Ipswich,0,0.0,0.1807852499186992,0.1639343872666359,EPL,2024
9272,Filip Jorgensen,6,540,0,0.0,0,0.0,0,0,0,0,GK,Chelsea,0,0.0,1.4331071376800537,1.4331071376800537,EPL,2024
9284,Jakub Moder,4,4,0,0.0,0,0.2036565337330103,0,3,0,0,S,Brighton,0,0.0,0.1331212073564529,0.0772198848426342,EPL,2024
9332,Dane Scarlett,3,25,0,0.2694910168647766,1,0.0761205926537513,1,1,0,0,S,Tottenham,0,0.2694910168647766,0.345611609518528,0.0,EPL,2024
9512,Valentino Livramento,37,2848,0,0.3249886427074671,1,3.147453512996435,6,25,1,0,D S,Newcastle United,0,0.3249886427074671,13.396901009604337,10.808134069666266,EPL,2024
9554,Tim Iroegbunam,18,533,0,0.2085244953632354,1,0.1753694489598274,5,3,4,0,M S,Everton,0,0.2085244953632354,1.8715934120118616,1.4876995496451857,EPL,2024
9676,David Raya,38,3420,0,0.0,0,0.0936360284686088,0,1,3,0,GK,Arsenal,0,0.0,6.110358167439699,6.01672213897109,EPL,2024
9677,Kristoffer Ajer,24,1450,0,1.142456667497754,0,1.4724152060225606,9,9,5,0,D S,Brentford,0,1.142456667497754,4.822844059206545,2.9706503534689546,EPL,2024
9679,Rico Henry,5,80,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,1.0035428777337074,1.0035428777337074,EPL,2024
9681,Frank Onyeka,2,18,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.0,0.0,EPL,2024
9685,Mads Roerslev,19,1079,0,0.2219500774517655,2,2.790492530912161,5,14,2,0,D S,Brentford,0,0.2219500774517655,5.177352083846927,2.4616973884403706,EPL,2024
9710,Armel Bella Kotchap,4,331,0,0.2672498822212219,0,0.0,1,0,0,0,D S,Southampton,0,0.2672498822212219,0.7146918140351772,0.7146918140351772,EPL,2024
9739,Kiernan Dewsbury-Hall,13,234,0,0.0894354954361915,1,0.8056687042117119,1,3,0,0,M S,Chelsea,0,0.0894354954361915,1.3387737199664116,0.4436694681644439,EPL,2024
9740,José Sá,29,2610,0,0.0,0,0.0653070900589227,0,3,2,0,GK,Wolverhampton Wanderers,0,0.0,1.157527199015021,1.0922201070934534,EPL,2024
9752,Jesper Lindstrom,25,1279,0,2.0184412728995085,1,2.881908133625984,28,19,2,0,M S,Everton,0,2.0184412728995085,5.934147605672479,3.5494546946138144,EPL,2024
9958,Yerson Mosquera,5,448,0,0.4660062603652477,0,0.094501007348299,2,2,2,0,D,Wolverhampton Wanderers,0,0.4660062603652477,1.0699441889300942,0.9818695159628988,EPL,2024
10004,Romeo Lavia,16,830,0,0.146451324224472,1,0.7232360076159239,2,7,4,0,M S,Chelsea,0,0.146451324224472,2.711192920804024,1.950197905302048,EPL,2024
10025,Lamare Bogarde,8,478,0,0.0650692656636238,0,0.1753242537379264,1,2,2,0,D M S,Aston Villa,0,0.0650692656636238,1.8142753783613443,1.5738818291574717,EPL,2024
10036,Jeremy Sarmiento,1,4,0,0.0,0,0.0,0,0,0,0,S,Brighton,0,0.0,0.0974678918719291,0.0974678918719291,EPL,2024
