id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,Season
11838,Frans Krätzig,17,1306,1,1.0113870231434703,2,1.6893468517810106,9,26,1,0,D M S,"FC Heidenheim,VfB Stuttgart",1,1.0113870231434703,3.21835320815444,1.7027722410857677,Bundesliga,2024
11842,Lukas Daschner,14,393,1,3.0358031559735537,1,1.2736287526786327,9,6,0,0,M S,Bochum,1,2.278026418760419,4.164898052811623,1.2878952492028475,Bundesliga,2024
11853,Patrick Mainka,34,3060,1,2.315811117179692,0,0.6790747931227088,25,7,3,0,D,FC Heidenheim,1,2.315811117179692,4.503965882584453,4.334571026265621,Bundesliga,2024
11975,Leonidas Stergiou,12,866,1,0.8773484081029892,2,0.6330368714407086,4,4,0,1,D S,VfB Stuttgart,1,0.8773484081029892,4.860380470752716,3.9415691271424294,Bundesliga,2024
11991,Lukas Ullrich,26,1949,1,1.2157446863129735,2,1.7085003964602947,8,8,4,0,D S,Borussia M.Gladbach,1,1.2157446863129735,5.3729419857263565,4.036795541644096,Bundesliga,2024
12038,Fabian Rieder,21,855,1,1.4751421865075827,3,2.142737478017807,20,12,1,0,M S,VfB Stuttgart,1,1.4751421865075827,6.1427635587751865,3.6290498822927475,Bundesliga,2024
12360,Julián Malatini,10,451,1,0.31707634031772614,1,0.28342704847455025,3,2,1,0,D S,Werder Bremen,1,0.31707634031772614,1.85516769438982,1.5717406421899796,Bundesliga,2024
12373,Shio Fukuda,6,41,1,0.30868973582983017,0,0,3,0,0,0,S,Borussia M.Gladbach,1,0.30868973582983017,0.36986028403043747,0.0611705482006073,Bundesliga,2024
12424,Yorbe Vertessen,17,713,1,1.427236683666706,0,1.9219457749277353,27,15,2,0,F M S,Union Berlin,1,1.427236683666706,3.096983138471842,1.279122594743967,Bundesliga,2024
12430,Nnamdi Collins,24,1483,1,1.0886547267436981,1,0.9670564010739326,5,2,4,0,D S,Eintracht Frankfurt,1,1.0886547267436981,6.908555801957846,6.2402013428509235,Bundesliga,2024
12626,Max Rosenfelder,25,1236,1,0.3297978863120079,0,1.4052141569554806,5,6,2,0,D S,Freiburg,1,0.3297978863120079,5.433676760643721,4.622095491737127,Bundesliga,2024
12915,Philipp Sander,27,1397,1,1.2556910952553153,0,0.7185362754389644,18,13,2,0,M S,Borussia M.Gladbach,1,1.2556910952553153,7.633903082460165,6.519067211076617,Bundesliga,2024
12923,Yusuf Kabadayi,5,55,1,0.5747077241539955,0,0.028457308188080788,4,1,0,0,S,Augsburg,1,0.5747077241539955,0.7583714574575424,0.17681332677602768,Bundesliga,2024
12935,Benedikt Pichler,18,751,1,2.162652373313904,2,1.2777384547516704,20,11,1,0,F S,Holstein Kiel,1,2.162652373313904,4.0694943331182,1.8049968853592873,Bundesliga,2024
12938,Andu Kelati,8,276,1,0.6129183657467365,1,0.5438901539891958,6,4,0,1,M S,Holstein Kiel,1,0.6129183657467365,1.9339057132601738,0.8036305010318756,Bundesliga,2024
12944,Jakov Medic,23,1608,1,1.0344128273427486,0,0.14140006713569164,13,3,2,0,D S,Bochum,1,1.0344128273427486,1.4296539649367332,1.1018930319696665,Bundesliga,2024
12952,Oscar Højlund,20,696,1,1.0715759545564651,0,0.9632676243782043,6,6,0,0,M S,Eintracht Frankfurt,1,1.0715759545564651,4.587974041700363,2.675981115549803,Bundesliga,2024
12953,Igor Matanovic,16,275,1,0.807957723736763,0,0.04435472562909126,11,1,0,0,F S,Eintracht Frankfurt,1,0.807957723736763,2.077039336785674,1.5361630078405142,Bundesliga,2024
12965,Bence Dárdai,21,1333,1,1.1589803658425808,1,1.495081041008234,11,11,0,0,M S,Wolfsburg,1,1.1589803658425808,3.5336773116141558,1.5043751318007708,Bundesliga,2024
12975,Eric Smith,32,2829,1,1.7202240666374564,1,1.6359744193032384,24,27,7,0,D M,St. Pauli,1,1.7202240666374564,6.848655146546662,6.433330034837127,Bundesliga,2024
12977,Lars Ritzka,21,918,1,0.2573535982519388,0,0.2301499405875802,8,5,1,0,D M S,St. Pauli,1,0.2573535982519388,1.758440488949418,1.3678814256563783,Bundesliga,2024
12988,Sirlord Conteh,29,842,1,1.7346754455938935,1,2.268422743305564,13,14,2,0,F M S,FC Heidenheim,1,1.7346754455938935,5.4269709857180715,2.8119348287582397,Bundesliga,2024
13008,Andreas Albers,14,40,1,0.6953884139657021,0,0.06275593303143978,3,2,0,0,S,St. Pauli,1,0.6953884139657021,0.7405319102108479,0,Bundesliga,2024
13064,Lutsharel Geertruida,24,1554,1,1.2319737458601594,0,0.5369388461112976,8,8,2,0,D S,RasenBallsport Leipzig,1,1.2319737458601594,5.479023423045874,4.789323031902313,Bundesliga,2024
13065,Koji Miyoshi,15,458,1,1.0769440354779363,0,0.5365228019654751,13,5,0,1,F M S,Bochum,1,1.0769440354779363,2.3123103911057115,0.798455186188221,Bundesliga,2024
13101,Arthur Chaves,26,2191,1,1.2545673847198486,0,0.08714543841779232,11,4,8,0,D S,Hoffenheim,1,1.2545673847198486,5.241471809335053,5.125267985276878,Bundesliga,2024
13324,David Zec,17,1462,1,0.5786341531202197,0,0.33149720169603825,8,7,4,0,D,Holstein Kiel,1,0.5786341531202197,5.395797312259674,5.081696808338165,Bundesliga,2024
13424,Daniel Svensson,12,778,1,0.7713542226701975,3,1.2988047134131193,6,10,0,0,D M S,Borussia Dortmund,1,0.7713542226701975,4.125608330592513,2.8866437766700983,Bundesliga,2024
13428,Marin Ljubicic,13,251,1,0.42130868695676327,1,0.5501003861427307,2,2,1,0,F S,Union Berlin,1,0.42130868695676327,1.0941104348748922,0.5515302568674088,Bundesliga,2024
40,Stefan Bell,18,1460,0,0.6750276274979115,1,0.9674937445670366,12,5,4,0,D S,Mainz 05,0,0.6750276274979115,4.1671492997556925,2.974885992705822,Bundesliga,2024
73,Oliver Baumann,28,2520,0,0,0,0.37389181926846504,0,3,1,0,GK,Hoffenheim,0,0,4.958701001480222,4.584809148684144,Bundesliga,2024
75,Niklas Süle,15,1071,0,0.4490190055221319,0,0.07483489625155926,9,3,1,0,D S,Borussia Dortmund,0,0.4490190055221319,5.4073261972516775,5.169980091974139,Bundesliga,2024
83,Kevin Volland,4,50,0,0,0,0.09100998193025589,0,1,1,0,S,Union Berlin,0,0,0.16010994464159012,0.06909996271133423,Bundesliga,2024
116,Florian Grillitsch,8,616,0,0.18407013919204473,0,0.20960066188126802,6,5,1,0,D M,Hoffenheim,0,0.18407013919204473,2.9624194130301476,2.773977260105312,Bundesliga,2024
126,Michael Zetterer,34,3060,0,0,0,0,0,0,2,0,GK,Werder Bremen,0,0,4.1273373067379,4.1273373067379,Bundesliga,2024
127,Timo Horn,13,1170,0,0,0,0,0,0,2,0,GK,Bochum,0,0,0.23654950968921185,0.23654950968921185,Bundesliga,2024
169,Lewis Holtby,24,1155,0,0.8447289383038878,1,2.0110023748129606,7,20,1,1,M S,Holstein Kiel,0,0.8447289383038878,6.485551903955638,5.228207517415285,Bundesliga,2024
211,Marvin Schulz,12,278,0,0.06555082276463509,0,0.3836157452315092,3,3,3,0,D M S,Holstein Kiel,0,0.06555082276463509,1.3431706633418798,1.0028056968003511,Bundesliga,2024
214,Tobias Sippel,1,59,0,0,0,0,0,0,0,0,S,Borussia M.Gladbach,0,0,0,0,Bundesliga,2024
217,Manuel Neuer,22,1980,0,0,0,0.2637988328933716,0,1,0,0,GK,Bayern Munich,0,0,9.986891658976674,9.723092826083302,Bundesliga,2024
231,Sven Ulreich,1,90,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,0.16978943347930908,0.16978943347930908,Bundesliga,2024
239,Pascal Groß,30,2364,0,3.2006931081414223,9,6.288426307961345,27,54,5,1,D M S,Borussia Dortmund,0,3.2006931081414223,19.634757071733475,13.901075672358274,Bundesliga,2024
249,Danny da Costa,25,2022,0,0.07092435844242573,1,0.7302904175594449,5,10,0,0,D,Mainz 05,0,0.07092435844242573,5.446860525757074,4.76142206043005,Bundesliga,2024
281,Lukas Hradecky,29,2610,0,0,0,0,0,0,1,0,GK,Bayer Leverkusen,0,0,3.997700033709407,3.997700033709407,Bundesliga,2024
326,Pascal Stenzel,10,298,0,0.3691052198410034,0,0.5108424127101898,8,5,0,0,D S,VfB Stuttgart,0,0.3691052198410034,1.4098423421382904,1.0407370831817389,Bundesliga,2024
359,Timothy Chandler,3,15,0,0,0,0,0,0,0,0,S,Eintracht Frankfurt,0,0,0,0,Bundesliga,2024
370,Marvin Friedrich,22,951,0,0.6226540505886078,1,0.9996218532323837,7,3,0,0,D S,Borussia M.Gladbach,0,0.6226540505886078,1.5706435833126307,1.5375030878931284,Bundesliga,2024
372,Julian Weigl,33,2908,0,0.6710613574832678,2,1.152547612786293,19,12,8,0,M,Borussia M.Gladbach,0,0.6710613574832678,11.702455198392272,10.190631384029984,Bundesliga,2024
418,Niklas Stark,26,2126,0,1.3413271456956863,1,0.1055416613817215,12,1,4,1,D S,Werder Bremen,0,1.3413271456956863,4.811165703460574,4.762159641832113,Bundesliga,2024
435,Benjamin Henrichs,15,933,0,0.4051845697686076,2,2.3305160515010357,10,11,3,0,D S,RasenBallsport Leipzig,0,0.4051845697686076,3.140897784382105,2.718977116048336,Bundesliga,2024
449,Robin Zentner,32,2880,0,0.011695579625666142,0,0.16479353979229927,1,3,3,0,GK,Mainz 05,0,0.011695579625666142,3.324330685660243,3.1595371458679438,Bundesliga,2024
1139,Silvan Widmer,27,456,0,0.6609293781220913,1,0.3436503168195486,3,2,3,0,D S,Mainz 05,0,0.6609293781220913,2.9280831664800644,1.9561732914298773,Bundesliga,2024
1277,Roland Sallai,2,37,0,0.175414246506989,0,0.04367182403802872,3,1,0,0,S,Freiburg,0,0.175414246506989,0.175414246506989,0,Bundesliga,2024
2631,Karim Onisiwo,6,101,0,0.10302872210741043,0,0.36023983359336853,3,1,0,0,M S,Mainz 05,0,0.10302872210741043,0.48628389835357666,0.3959583044052124,Bundesliga,2024
2639,Alexander Nübel,34,3060,0,0,1,0.23028714209794998,0,3,0,0,GK,VfB Stuttgart,0,0,11.132628194987774,10.902341041713953,Bundesliga,2024
2691,Milos Veljkovic,14,1029,0,0.9244216084480286,1,0.2692924961447716,2,3,1,0,D S,Werder Bremen,0,0.9244216084480286,5.5727716609835625,5.356455586850643,Bundesliga,2024
3286,Kevin Trapp,26,2298,0,0,0,0,0,0,1,0,GK,Eintracht Frankfurt,0,0,2.52313500829041,2.52313500829041,Bundesliga,2024
3339,Jérôme Roussillon,7,120,0,0.07864202372729778,0,0,2,0,0,0,D S,Union Berlin,0,0.07864202372729778,0.15607568621635437,0.10080546140670776,Bundesliga,2024
3682,Jordan Siebatcheu,18,905,0,4.464340187609196,1,0.9026430007070303,23,14,2,0,F S,Union Berlin,0,4.464340187609196,3.3882756140083075,0.6213688850402832,Bundesliga,2024
3743,Lucas Tousart,15,553,0,0.3679580669850111,1,0.7085067741572857,9,3,2,0,M S,Union Berlin,0,0.3679580669850111,1.352454800158739,0.39662085473537445,Bundesliga,2024
3918,Ivan Prtajin,5,151,0,1.1783978072926402,0,0.053781501948833466,8,1,0,0,F S,Union Berlin,0,1.1783978072926402,1.2372317984700203,0.05740083195269108,Bundesliga,2024
4247,Maximilian Philipp,2,13,0,0.02382168173789978,0,0,1,0,0,0,S,Freiburg,0,0.02382168173789978,0.02382168173789978,0,Bundesliga,2024
4250,Nicolas Höfler,20,754,0,0.4089398439973593,0,0.06833891943097115,4,3,3,0,M S,Freiburg,0,0.4089398439973593,3.0780349439010024,2.993869721889496,Bundesliga,2024
4271,Janik Haberer,28,1723,0,0.579868745058775,0,0.9658870846033096,15,7,1,0,D M S,Union Berlin,0,0.579868745058775,3.8812693282961845,3.2138795107603073,Bundesliga,2024
4306,Patrick Drewes,20,1800,0,0,0,0,0,0,2,0,GK,Bochum,0,0,1.7322410512715578,1.7322410512715578,Bundesliga,2024
4312,Marnon Busch,23,1402,0,0.3568432293832302,1,0.9347950499504805,13,11,1,0,D M S,FC Heidenheim,0,0.3568432293832302,4.377666752785444,3.589123450219631,Bundesliga,2024
4340,Grischa Prömel,2,177,0,0,0,0,0,0,0,0,M,Hoffenheim,0,0,1.2591561898589134,1.2591561898589134,Bundesliga,2024
5217,Anthony Jung,28,1890,0,0.02323617786169052,0,0.11242146231234074,1,2,1,0,D S,Werder Bremen,0,0.02323617786169052,6.208588877692819,6.163195053115487,Bundesliga,2024
5235,Aymen Barkok,4,65,0,0,0,0.050768833607435226,0,1,0,0,S,Mainz 05,0,0,0.050768833607435226,0,Bundesliga,2024
5241,Péter Gulácsi,30,2635,0,0,0,0,0,0,0,0,GK,RasenBallsport Leipzig,0,0,2.389899790287018,2.389899790287018,Bundesliga,2024
5245,Bernardo,20,1689,0,0.38165996968746185,0,0.29681581258773804,6,4,5,0,D S,Bochum,0,0.38165996968746185,2.9829296581447124,2.4946550503373146,Bundesliga,2024
5262,Alexander Schwolow,6,540,0,0,0,0,0,0,0,0,GK,Union Berlin,0,0,0.07656503468751907,0.07656503468751907,Bundesliga,2024
5285,Marius Müller,6,471,0,0,0,0,0,0,0,0,GK S,Wolfsburg,0,0,0.32661483995616436,0.32661483995616436,Bundesliga,2024
5288,Gregor Kobel,32,2880,0,0,0,0.01594773679971695,0,1,1,0,GK,Borussia Dortmund,0,0,5.608352277427912,5.592404540628195,Bundesliga,2024
5294,Salih Özcan,22,697,0,0.28368512401357293,0,0.9563110340386629,6,10,0,0,M S,"Borussia Dortmund,Wolfsburg",0,0.28368512401357293,3.969199223909527,3.699394006282091,Bundesliga,2024
5298,Arne Maier,28,894,0,1.1610290613025427,0,1.7768127704039216,18,22,0,1,M S,Augsburg,0,1.1610290613025427,3.862046368420124,2.7504778215661645,Bundesliga,2024
5328,Florian Müller,9,749,0,0,0,0,0,0,0,0,GK S,Freiburg,0,0,1.2119324207305908,1.2119324207305908,Bundesliga,2024
5340,Marco Friedl,26,2174,0,0.6404807511717081,0,0.2139342464506626,4,3,9,2,D S,Werder Bremen,0,0.6404807511717081,6.594071260653436,6.437075666151941,Bundesliga,2024
5344,Hauke Wahl,33,2970,0,1.120411867275834,0,0.5894053112715483,11,9,1,0,D,St. Pauli,0,1.120411867275834,5.961080563254654,5.807068501599133,Bundesliga,2024
5347,Jonas Föhrenbach,27,1826,0,0.3573669847100973,1,0.7717274213209748,8,14,3,0,D M S,FC Heidenheim,0,0.3573669847100973,2.742827208712697,1.9260040409862995,Bundesliga,2024
5684,Arnaud Nordin,6,61,0,0.02780478075146675,0,0.2407453190535307,1,3,0,0,S,Mainz 05,0,0.02780478075146675,0.323957372456789,0.18984360992908478,Bundesliga,2024
6081,Dennis Geiger,20,711,0,0.18407520279288292,0,0.6193569414317608,5,11,4,0,M S,Hoffenheim,0,0.18407520279288292,2.4885332137346268,1.987090083770454,Bundesliga,2024
6103,Dan-Axel Zagadou,2,22,0,0,0,0,0,0,1,0,S,VfB Stuttgart,0,0,0,0,Bundesliga,2024
6136,Mario Hermoso,4,288,0,0.2317601852118969,0,0.08985650539398193,4,1,0,0,D S,Bayer Leverkusen,0,0.2317601852118969,1.5697592496871948,1.4799027740955353,Bundesliga,2024
6155,Robin Gosens,1,90,0,0.02383718080818653,0,0,1,0,1,0,D,Union Berlin,0,0.02383718080818653,0.09753844887018204,0.07370126992464066,Bundesliga,2024
6271,Ihlas Bebou,1,7,0,0,0,0,0,0,0,0,S,Hoffenheim,0,0,0.014481950551271439,0.014481950551271439,Bundesliga,2024
6290,Alexander Meyer,2,180,0,0,0,0.088520348072052,0,1,0,0,GK,Borussia Dortmund,0,0,0.088520348072052,0,Bundesliga,2024
6321,Moritz Nicolas,19,1639,0,0,0,0,0,0,0,0,GK,Borussia M.Gladbach,0,0,3.522726606577635,3.522726606577635,Bundesliga,2024
6327,Kevin Akpoguma,32,2207,0,0.10714872926473618,0,0.5916964765638113,5,8,3,0,D S,Hoffenheim,0,0.10714872926473618,5.370522538200021,4.812750459648669,Bundesliga,2024
6415,Nikolas Nartey,1,20,0,0,0,0,0,0,0,0,S,VfB Stuttgart,0,0,0.6144895553588867,0.6144895553588867,Bundesliga,2024
6436,Stanley N&#039;Soki,22,1314,0,0.30244981683790684,0,0.26990401558578014,3,7,3,1,D S,Hoffenheim,0,0.30244981683790684,3.134980568662286,3.043854558840394,Bundesliga,2024
6596,Finn Dahmen,19,1710,0,0,0,0,0,0,0,0,GK,Augsburg,0,0,2.074063473381102,2.074063473381102,Bundesliga,2024
7048,Frederik Rönnow,28,2520,0,0.1273142397403717,0,0,1,0,2,0,GK,Union Berlin,0,0.1273142397403717,1.9204023405909538,1.9204023405909538,Bundesliga,2024
7065,Florian Neuhaus,18,335,0,0.5376568976789713,1,0.6716734915971756,9,6,1,0,M S,Borussia M.Gladbach,0,0.5376568976789713,2.2969058882445097,1.6781606432050467,Bundesliga,2024
7164,Florent Muslija,9,143,0,0.2235105335712433,0,0.6100863814353943,3,3,0,0,S,Freiburg,0,0.2235105335712433,1.0303145237267017,0.26072095334529877,Bundesliga,2024
7197,Fredrik Jensen,20,753,0,0.8585721682757139,0,0.7730063246563077,11,11,0,0,M S,Augsburg,0,0.8585721682757139,1.7357341358438134,0.3646342735737562,Bundesliga,2024
7320,Amos Pieper,23,1500,0,0.6369104459881783,0,0.31633685529232025,7,4,3,0,D S,Werder Bremen,0,0.6369104459881783,3.343800563365221,3.0488044656813145,Bundesliga,2024
7485,Nico Schlotterbeck,23,1984,0,1.8403304610401392,4,1.8254380747675896,16,18,5,2,D,Borussia Dortmund,0,1.8403304610401392,12.779482241719961,11.889226108789444,Bundesliga,2024
7501,Amadou Haidara,28,1321,0,1.6384502304717898,1,0.928176186978817,18,5,7,0,M S,RasenBallsport Leipzig,0,1.6384502304717898,6.831356715410948,5.516967276111245,Bundesliga,2024
7511,Sacha Boey,13,591,0,0.16072829812765121,2,1.2694266606122255,3,3,1,0,D S,Bayern Munich,0,0.16072829812765121,4.779234483838081,4.618506237864494,Bundesliga,2024
7551,Mohamed Simakan,1,58,0,0,0,0.12613137066364288,0,3,0,0,D,RasenBallsport Leipzig,0,0,0.05901564285159111,0,Bundesliga,2024
7562,Eric Junior Dina Ebimbe,7,298,0,0.8198971599340439,1,1.007884681224823,8,2,0,0,M S,Eintracht Frankfurt,0,0.8198971599340439,1.8984323032200336,0.6959547400474548,Bundesliga,2024
7632,Ivan Ordets,21,1786,0,0.5389353558421135,0,0.3113795258104801,10,6,6,0,D S,Bochum,0,0.5389353558421135,3.063186014071107,2.984922545030713,Bundesliga,2024
7783,Xaver Schlager,4,181,0,0.05093974620103836,0,0.4579550623893738,1,1,1,0,M S,RasenBallsport Leipzig,0,0.05093974620103836,1.0786748602986336,0.5697800517082214,Bundesliga,2024
7809,Mads Pedersen,7,230,0,0.09810471534729004,0,0,2,0,0,0,D S,Augsburg,0,0.09810471534729004,0.39616288617253304,0.39616288617253304,Bundesliga,2024
7810,Ruben Vargas,8,288,0,0.7717711664736271,0,0.6732491254806519,9,6,3,0,M S,Augsburg,0,0.7717711664736271,1.226028148084879,0.3455165773630142,Bundesliga,2024
7868,Diadie Samassékou,8,298,0,0.05581786669790745,0,0,3,0,0,0,M S,Hoffenheim,0,0.05581786669790745,0.719230005517602,0.7018279228359461,Bundesliga,2024
7875,Christopher Trimmel,26,1753,0,0.21429767832159996,3,2.457096786238253,9,35,4,0,D M S,Union Berlin,0,0.21429767832159996,2.9533445546403527,2.4323030998930335,Bundesliga,2024
7912,Eljif Elmas,2,37,0,0.05920640379190445,0,0,1,0,1,0,S,RasenBallsport Leipzig,0,0.05920640379190445,0.05920640379190445,0.05920640379190445,Bundesliga,2024
8092,Tom Krauß,13,1003,0,0.3642132692039013,0,0.8930504964664578,11,12,2,0,M S,Bochum,0,0.3642132692039013,3.5684762112796307,2.6481395289301872,Bundesliga,2024
8109,Niels Nkounkou,12,371,0,0.4677810948342085,0,1.2774152494966984,4,9,1,0,D M S,Eintracht Frankfurt,0,0.4677810948342085,2.973861999809742,1.4079697281122208,Bundesliga,2024
8116,Ayman Azhil,1,19,0,0,0,0,0,0,1,0,S,Borussia Dortmund,0,0,0,0,Bundesliga,2024
8148,Timo Becker,29,2370,0,1.368520430289209,2,1.3467865586280823,17,6,2,0,D M S,Holstein Kiel,0,1.368520430289209,6.963066864293069,5.533045881893486,Bundesliga,2024
8206,Yannik Keitel,11,251,0,0.6678604111075401,0,0.04968107491731644,5,1,1,0,M S,VfB Stuttgart,0,0.6678604111075401,2.485224075615406,2.341953434050083,Bundesliga,2024
8317,Edmond Tapsoba,29,2522,0,0.9512282647192478,0,0.1556804906576872,21,4,4,0,D,Bayer Leverkusen,0,0.9512282647192478,9.332944409921765,8.933821065351367,Bundesliga,2024
8401,Luca Netz,24,928,0,0.19083674438297749,2,1.3906789356842637,3,16,2,0,D S,Borussia M.Gladbach,0,0.19083674438297749,4.518790255300701,3.879877556115389,Bundesliga,2024
8678,Jonas Omlin,12,982,0,0,0,0,0,0,0,1,GK S,Borussia M.Gladbach,0,0,2.2486139982938766,2.2486139982938766,Bundesliga,2024
8803,Robert Gumny,7,267,0,0.2829975262284279,0,0.24569589644670486,4,3,2,0,D S,Augsburg,0,0.2829975262284279,0.6088505201041698,0.2985859364271164,Bundesliga,2024
8854,Tim Siersleben,16,1181,0,0.5835042558610439,0,0.5471864566206932,4,6,4,0,D S,FC Heidenheim,0,0.5835042558610439,2.612182638607919,2.4144959514960647,Bundesliga,2024
9070,Luca Philipp,6,540,0,0,0,0,0,0,0,0,GK,Hoffenheim,0,0,0.1524892058223486,0.1524892058223486,Bundesliga,2024
9182,Sepe Elye Wahi,8,175,0,1.2418805435299873,0,0.10218925774097443,9,1,1,0,F S,Eintracht Frankfurt,0,1.2418805435299873,1.3440698012709618,0,Bundesliga,2024
9201,Eren Sami Dinkci,23,1189,0,1.0719840787351131,3,2.447374604642391,14,23,1,0,M S,Freiburg,0,1.0719840787351131,6.607374615967274,3.55103687569499,Bundesliga,2024
9458,Josip Stanisic,14,864,0,0.43467991054058075,2,1.5586129985749722,2,14,0,0,D S,Bayern Munich,0,0.43467991054058075,7.743158828467131,6.437034394592047,Bundesliga,2024
9511,Castello Lukeba,23,1574,0,0.6501261983066797,0,0.1894181314855814,4,4,3,0,D S,RasenBallsport Leipzig,0,0.6501261983066797,6.741629220545292,6.070797273889184,Bundesliga,2024
9619,Issa Kabore,9,300,0,0.46164949238300323,1,1.2211057189852,7,7,0,0,D S,Werder Bremen,0,0.46164949238300323,1.717530369758606,0.7496853247284889,Bundesliga,2024
9629,El Chadaille Bitshiabu,21,1125,0,0.29941074177622795,0,0.28359542414546013,5,5,2,1,D S,RasenBallsport Leipzig,0,0.29941074177622795,3.2514192443341017,3.1303545143455267,Bundesliga,2024
9674,Joe Scally,32,2605,0,0.26536615565419197,0,1.484907627105713,6,11,6,0,D S,Borussia M.Gladbach,0,0.26536615565419197,10.68981758505106,9.582948433235288,Bundesliga,2024
9681,Frank Onyeka,31,2627,0,1.68868612870574,1,1.5073444563895464,24,19,8,0,M S,Augsburg,0,1.68868612870574,8.303025526925921,5.712598657235503,Bundesliga,2024
9685,Mads Roerslev,7,281,0,0,0,0.07028507441282272,0,1,0,0,D S,Wolfsburg,0,0,0.6111173927783966,0.6111173927783966,Bundesliga,2024
9705,Anthony Losilla,20,1146,0,0.10233500227332115,0,0.4794825538992882,5,7,1,0,M S,Bochum,0,0.10233500227332115,3.181420609354973,2.7296648547053337,Bundesliga,2024
9713,Tymoteusz Puchacz,10,396,0,0.09182683378458023,1,0.5547137390822172,4,8,0,0,D M S,Holstein Kiel,0,0.09182683378458023,1.2072646357119083,0.9305663034319878,Bundesliga,2024
9716,Maximilian Bauer,11,647,0,0.09909447282552719,0,0.24852456338703632,1,2,1,0,D S,Augsburg,0,0.09909447282552719,1.1603566110134125,0.9118320643901825,Bundesliga,2024
9737,Scott Banks,12,85,0,0.44911338575184345,0,0.07345251739025116,4,1,1,0,S,St. Pauli,0,0.44911338575184345,0.8105128612369299,0.38883995078504086,Bundesliga,2024
9780,Mathys Tel,8,246,0,0.8943723309785128,1,0.5589722990989685,10,1,0,0,M S,Bayern Munich,0,0.8943723309785128,3.095596618950367,1.6422520205378532,Bundesliga,2024
9861,Jonas Urbig,8,720,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,1.8254359066486359,1.8254359066486359,Bundesliga,2024
9916,Finley Stevens,1,1,0,0,0,0,0,0,0,0,S,St. Pauli,0,0,0.08271217346191406,0.08271217346191406,Bundesliga,2024
9935,Aster Vranckx,14,545,0,0,0,0.08639191836118698,0,1,1,0,M S,Wolfsburg,0,0,1.5761092752218246,1.4897173568606377,Bundesliga,2024
9943,Moritz Jenz,19,1605,0,1.7310848580673337,0,0.42211047373712063,10,3,4,0,D S,Mainz 05,0,1.7310848580673337,4.568463079631329,3.0671760998666286,Bundesliga,2024
9986,Kristijan Jakic,31,2314,0,0.7476364653557539,1,1.5535834319889545,18,17,2,0,M S,Augsburg,0,0.7476364653557539,9.371627107262611,7.937230862677097,Bundesliga,2024
9999,Arthur Theate,31,2722,0,2.468275908380747,0,0.9711692165583372,36,14,4,1,D,Eintracht Frankfurt,0,2.468275908380747,13.12523146159947,11.563672157004476,Bundesliga,2024
10003,David Nemeth,24,2147,0,0.1715667424723506,1,0.11518868245184422,5,3,3,0,D,St. Pauli,0,0.1715667424723506,5.1167969312518835,4.970173241570592,Bundesliga,2024
10071,Lennard Maloney,16,793,0,0.1993563435971737,0,0.015238136053085327,3,1,2,0,D M S,"FC Heidenheim,Mainz 05",0,0.1993563435971737,0.8527121841907501,0.8527121841907501,Bundesliga,2024
10160,Noah Atubolu,26,2311,0,0,0,0,0,0,2,0,GK,Freiburg,0,0,4.215585736557841,4.215585736557841,Bundesliga,2024
10237,Leo Østigard,11,927,0,0.29004286974668503,0,0.09377794526517391,5,3,0,1,D,Hoffenheim,0,0.29004286974668503,1.5835596472024918,1.5835596472024918,Bundesliga,2024
10248,Arijon Ibrahimovic,1,1,0,0,0,0,0,0,0,0,S,Bayern Munich,0,0,0,0,Bundesliga,2024
10300,Jeanuël Belocian,5,66,0,0,0,0,0,0,1,0,D S,Bayer Leverkusen,0,0,0.12477518245577812,0.12477518245577812,Bundesliga,2024
10395,Kevin Paredes,2,132,0,0.25486817955970764,1,0.08281920850276947,4,2,1,0,D,Wolfsburg,0,0.25486817955970764,0.3376874029636383,0,Bundesliga,2024
10423,Lasse Rieß,2,180,0,0,0,0,0,0,0,0,GK,Mainz 05,0,0,0.6256912052631378,0.6256912052631378,Bundesliga,2024
10474,Robert Wagner,12,398,0,0.1419104039669037,0,0,2,0,1,0,M S,St. Pauli,0,0.1419104039669037,1.1897150725126266,1.047804668545723,Bundesliga,2024
10493,Magnus Knudsen,31,1860,0,0.8302409574389458,1,1.3867995142936707,11,7,6,0,M S,Holstein Kiel,0,0.8302409574389458,5.43604501336813,3.4258731435984373,Bundesliga,2024
10558,Gabriel Vidovic,5,22,0,0.2042607143521309,0,0,2,0,0,0,S,"Bayern Munich,Mainz 05",0,0.2042607143521309,0.2042607143521309,0,Bundesliga,2024
10595,Umut Tohumcu,12,352,0,0.06994627974927425,1,0.9545188024640083,3,3,3,0,M S,Hoffenheim,0,0.06994627974927425,1.1375393066555262,0.6534786503762007,Bundesliga,2024
10715,João Palhinha,17,656,0,0.6284849727526307,0,0.2982007209211588,10,5,2,1,M S,Bayern Munich,0,0.6284849727526307,5.8210117891430855,5.276558317244053,Bundesliga,2024
10731,Finn Becker,13,658,0,0.09088966250419617,1,0.2708841096609831,4,8,1,0,M S,Hoffenheim,0,0.09088966250419617,1.8835724405944347,1.7200215682387352,Bundesliga,2024
