match_id,league,season,match_datetime_utc,match_date,match_weekday,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,total_goals,goal_difference,home_xg,away_xg,xg_difference,match_outcome,match_outcome_code,outcome_label,outcome_id,home_win_flag,draw_flag,away_win_flag,home_points_actual,away_points_actual,forecast_home_win,forecast_draw,forecast_away_win,market_home_edge,market_expected_points_home,market_expected_points_away,market_entropy,market_logit_home,market_max_prob,away_goal_diff_last_10,away_goal_diff_last_3,away_goal_diff_last_5,away_goals_against_last_10,away_goals_against_last_3,away_goals_against_last_5,away_goals_for_last_10,away_goals_for_last_3,away_goals_for_last_5,away_match_number,away_matches_played,away_points_last_10,away_points_last_3,away_points_last_5,away_points_pct_last_10,away_points_pct_last_3,away_points_pct_last_5,away_rest_days_capped,away_rest_days_prev,away_rest_reset_flag,away_xg_against_last_10,away_xg_against_last_3,away_xg_against_last_5,away_xg_diff_last_10,away_xg_diff_last_3,away_xg_diff_last_5,away_xg_for_last_10,away_xg_for_last_3,away_xg_for_last_5,form_diff_last5,form_pct_diff_last5,home_goal_diff_last_10,home_goal_diff_last_3,home_goal_diff_last_5,home_goals_against_last_10,home_goals_against_last_3,home_goals_against_last_5,home_goals_for_last_10,home_goals_for_last_3,home_goals_for_last_5,home_match_number,home_matches_played,home_points_last_10,home_points_last_3,home_points_last_5,home_points_pct_last_10,home_points_pct_last_3,home_points_pct_last_5,home_rest_days_capped,home_rest_days_prev,home_rest_reset_flag,home_xg_against_last_10,home_xg_against_last_3,home_xg_against_last_5,home_xg_diff_last_10,home_xg_diff_last_3,home_xg_diff_last_5,home_xg_for_last_10,home_xg_for_last_3,home_xg_for_last_5,rest_diff,rest_reset_flag_pair,season_phase_away,season_phase_home,xg_diff_last5,is_result
18323,EPL,2022,2022-10-22 15:30:00,2022-10-22,Saturday,80,Chelsea,89,Manchester United,1,1,2,0,1.20238,0.730935,0.471445,Draw,D,D,1,0,1,0,1,1,0.5149,0.3177,0.1674,0.34750000000000003,1.8624,0.8199,1.0052772233993261,1.1235865489967207,0.5149,0.0,3.0,2.0,15.0,1.0,8.0,15.0,4.0,10.0,10,10,19.0,7.0,10.0,0.6333333333333333,0.7777777777777778,0.6666666666666666,3.2604166666666665,3.2604166666666665,0,12.859826,1.81252,6.2459299999999995,2.6124620000000003,3.1393900000000006,2.44837,15.472288,4.95191,8.6943,3.0,0.20000000000000007,5.0,5.0,7.0,10.0,0.0,2.0,15.0,5.0,9.0,10,10,20.0,7.0,13.0,0.6666666666666666,0.7777777777777778,0.8666666666666667,3.2291666666666665,3.2291666666666665,0,14.515482,4.646149,6.775619000000001,-0.6193819999999995,-0.42139399999999994,-0.5884709999999999,13.8961,4.224755,6.187148,-0.03125,0,0.2631578947368421,0.2631578947368421,-3.036841,True
18322,EPL,2022,2022-10-23 13:00:00,2022-10-23,Sunday,71,Aston Villa,244,Brentford,4,0,4,4,3.45617,1.00462,2.45155,Home Win,H,H,2,1,0,0,3,0,0.9111,0.0678,0.0211,0.89,2.8011,0.1311,0.34870266182878246,3.765379620237792,0.9111,1.0,-2.0,-5.0,15.0,5.0,8.0,16.0,3.0,3.0,11,11,13.0,4.0,5.0,0.43333333333333335,0.4444444444444444,0.3333333333333333,4.979166666666667,4.979166666666667,0,15.262124,5.160395,7.238733000000001,0.4491459999999999,-0.6670950000000001,-1.1593230000000005,15.711269999999999,4.4933,6.07941,0.0,0.0,-7.0,-5.0,-4.0,14.0,6.0,6.0,7.0,1.0,2.0,11,11,9.0,1.0,5.0,0.3,0.1111111111111111,0.3333333333333333,4.229166666666667,4.229166666666667,0,14.208873,4.349776,4.866704,-2.8027759999999997,-0.535682,2.18749,11.406096999999999,3.814094,7.054194,-0.75,0,0.2894736842105263,0.2894736842105263,3.3468130000000005,True
18325,EPL,2022,2022-10-23 13:00:00,2022-10-23,Sunday,245,Leeds,228,Fulham,2,3,5,-1,1.96384,2.47512,-0.51128,Away Win,A,A,0,0,0,1,0,3,0.2725,0.2214,0.5061,-0.23359999999999997,1.0389000000000002,1.7397,1.0327699545430473,-0.6190956641167333,0.5061,-1.0,1.0,-1.0,18.0,5.0,11.0,17.0,6.0,10.0,11,11,14.0,4.0,7.0,0.4666666666666667,0.4444444444444444,0.4666666666666667,5.1875,5.1875,0,21.338912,5.776537,11.863926999999999,-7.880419999999999,-0.7173090000000002,-4.771398,13.458492,5.059228,7.092529,-6.0,-0.4,-4.0,-4.0,-7.0,15.0,5.0,10.0,11.0,1.0,3.0,10,10,9.0,0.0,1.0,0.3,0.0,0.06666666666666667,4.260416666666667,4.260416666666667,0,13.758388,3.128946,7.773896,-0.09109199999999995,1.1536540000000002,-1.3966699999999996,13.667296,4.2825999999999995,6.377225999999999,-0.927083333333333,0,0.2894736842105263,0.2631578947368421,3.374728,True
18328,EPL,2022,2022-10-23 13:00:00,2022-10-23,Sunday,74,Southampton,83,Arsenal,1,1,2,0,0.622653,1.57897,-0.956317,Draw,D,D,1,0,1,0,1,1,0.1135,0.2527,0.6338,-0.5203,0.5932,2.1541,0.8835992963827775,-1.719930610335363,0.6338,14.0,4.0,5.0,10.0,3.0,6.0,24.0,7.0,11.0,10,10,27.0,9.0,12.0,0.9,1.0,0.8,6.895833333333333,6.895833333333333,0,10.19088,4.290171,6.859321,10.108677,1.835296,2.008736,20.299557,6.1254669999999996,8.868057,-8.0,-0.5333333333333334,-5.0,-3.0,-5.0,14.0,5.0,8.0,9.0,2.0,3.0,11,11,11.0,4.0,4.0,0.36666666666666664,0.4444444444444444,0.26666666666666666,3.2291666666666665,3.2291666666666665,0,14.78509,5.253082,8.596522,-4.0840510000000005,-3.3886750000000005,-4.554203,10.701039000000002,1.864407,4.042319000000001,-3.6666666666666665,0,0.2631578947368421,0.2894736842105263,-6.562939,True
18331,EPL,2022,2022-10-23 13:00:00,2022-10-23,Sunday,229,Wolverhampton Wanderers,75,Leicester,0,4,4,-4,1.61785,0.989075,0.628775,Away Win,A,A,0,0,0,1,0,3,0.5134,0.2724,0.2142,0.29919999999999997,1.8126,0.915,1.02658457148743,0.8741451104233916,0.5134,-7.0,1.0,1.0,22.0,2.0,8.0,15.0,3.0,9.0,11,11,7.0,4.0,7.0,0.23333333333333334,0.4444444444444444,0.4666666666666667,5.322916666666667,5.322916666666667,0,15.730998,2.690358,5.898238,-5.50227,0.11956699999999987,-0.24412299999999998,10.228727999999998,2.8099249999999993,5.654114999999999,-4.0,-0.26666666666666666,-8.0,-3.0,-8.0,12.0,5.0,10.0,4.0,2.0,2.0,11,11,9.0,3.0,3.0,0.3,0.3333333333333333,0.2,3.21875,3.21875,0,13.456485,4.934699999999999,7.39824,-4.312708000000001,-2.104734,-3.681291,9.143777,2.8299659999999998,3.716949,-2.104166666666667,0,0.2894736842105263,0.2894736842105263,-3.437168,True
18329,EPL,2022,2022-10-23 15:30:00,2022-10-23,Sunday,82,Tottenham,86,Newcastle United,1,2,3,-1,1.56513,1.1294,0.43573,Away Win,A,A,0,0,0,1,0,3,0.4711,0.2735,0.2554,0.2157,1.6868,1.0397,1.0577716037017346,0.6122394421075564,0.4711,7.0,5.0,8.0,9.0,1.0,3.0,16.0,6.0,11.0,11,11,15.0,7.0,11.0,0.5,0.7777777777777778,0.7333333333333333,3.2291666666666665,3.2291666666666665,0,13.368761,2.611677,4.2723260000000005,5.099726999999998,1.756713,6.315623999999999,18.468487999999997,4.36839,10.587950000000001,-2.0,-0.1333333333333333,7.0,1.0,3.0,11.0,2.0,7.0,18.0,3.0,10.0,11,11,20.0,6.0,9.0,0.6666666666666666,0.6666666666666666,0.6,4.114583333333333,4.114583333333333,0,12.479192000000001,3.1695040000000003,7.248024,3.833359999999999,0.7547529999999998,0.16512299999999946,16.312552,3.924257,7.4131469999999995,0.8854166666666665,0,0.2894736842105263,0.2894736842105263,-6.150500999999999,True
18330,EPL,2022,2022-10-24 19:00:00,2022-10-24,Monday,81,West Ham,73,Bournemouth,2,0,2,2,1.97715,0.730443,1.246707,Home Win,H,H,2,1,0,0,3,0,0.7246,0.2045,0.0709,0.6537000000000001,2.3783,0.4172,0.7456349627852191,2.324349344922895,0.7246,-15.0,0.0,0.0,23.0,4.0,5.0,8.0,4.0,5.0,11,11,10.0,4.0,6.0,0.3333333333333333,0.4444444444444444,0.4,4.1875,4.1875,0,17.7542,4.0374099999999995,6.63099,-10.648124000000001,-0.4497579999999999,-1.3082619999999998,7.106076,3.587652,5.322728,1.0,0.06666666666666665,-1.0,1.0,2.0,10.0,3.0,4.0,9.0,4.0,6.0,11,11,11.0,4.0,7.0,0.36666666666666664,0.4444444444444444,0.4666666666666667,3.2291666666666665,3.2291666666666665,0,9.822028,3.314987,4.288705,5.635016,4.315532999999999,5.036505999999999,15.457044,7.630520000000001,9.325211,-0.9583333333333335,0,0.2894736842105263,0.2894736842105263,6.344767999999999,True
18338,EPL,2022,2022-10-29 11:30:00,2022-10-29,Saturday,75,Leicester,88,Manchester City,0,1,1,-1,0.693597,0.703827,-0.01023,Away Win,A,A,0,0,0,1,0,3,0.3111,0.381,0.3079,0.0031999999999999806,1.3143,1.3047,1.0936013865913696,0.010339348973136677,0.381,23.0,5.0,11.0,11.0,2.0,5.0,34.0,7.0,16.0,11,11,23.0,6.0,12.0,0.7666666666666667,0.6666666666666666,0.8,5.9375,5.9375,0,8.091089,2.6289780000000005,4.653322999999999,15.362164,2.8802649999999996,5.29115,23.453253,5.509243,9.944472999999999,-2.0,-0.13333333333333341,-1.0,6.0,9.0,18.0,0.0,2.0,17.0,6.0,11.0,12,12,10.0,7.0,10.0,0.3333333333333333,0.7777777777777778,0.6666666666666666,2.7395833333333335,2.7395833333333335,0,14.338148,3.1592979999999997,5.529898,-3.8110240000000006,-0.5415479999999999,-0.481198,10.527124,2.61775,5.0487,-3.1979166666666665,0,0.2894736842105263,0.3157894736842105,-5.772348,True
18341,EPL,2022,2022-10-29 14:00:00,2022-10-29,Saturday,86,Newcastle United,71,Aston Villa,4,0,4,4,4.18808,0.270814,3.917266,Home Win,H,H,2,1,0,0,3,0,0.9905,0.0086,0.0009,0.9896,2.9801,0.011300000000000001,0.05666807608790881,7.003570381796432,0.9905,-4.0,-1.0,-1.0,13.0,5.0,6.0,9.0,4.0,5.0,12,12,9.0,3.0,5.0,0.3,0.3333333333333333,0.3333333333333333,2.7708333333333335,2.7708333333333335,0,13.838422999999999,5.133050000000001,5.653022,-1.643116,1.4800270000000002,3.513692,12.195307,6.613077,9.166713999999999,8.0,0.5333333333333334,8.0,2.0,9.0,10.0,1.0,3.0,18.0,3.0,12.0,12,12,17.0,7.0,13.0,0.5666666666666667,0.7777777777777778,0.8666666666666667,3.875,3.875,0,13.325541,3.042147,4.860508,6.0883949999999984,0.009333000000000036,5.309261999999999,19.413936,3.05148,10.16977,1.1041666666666665,0,0.3157894736842105,0.3157894736842105,1.7955699999999988,True
18335,EPL,2022,2022-10-29 14:00:00,2022-10-29,Saturday,220,Brighton,80,Chelsea,4,1,5,3,2.881,1.07554,1.80546,Home Win,H,H,2,1,0,0,3,0,0.8126,0.1331,0.0543,0.7583,2.5709,0.296,0.5952329088727424,2.7057147566137365,0.8126,4.0,2.0,6.0,11.0,1.0,2.0,15.0,3.0,8.0,11,11,18.0,5.0,11.0,0.6,0.5555555555555556,0.7333333333333333,2.875,2.875,0,14.704434,4.628635,6.086954,-1.5291039999999994,-1.6324199999999998,0.5952410000000001,13.17533,2.996215,6.682195,-9.0,-0.6,0.0,-4.0,-5.0,13.0,5.0,9.0,13.0,1.0,4.0,11,11,12.0,1.0,2.0,0.4,0.1111111111111111,0.13333333333333333,3.8125,3.8125,0,11.12464,3.9637530000000005,6.886894,6.457865,0.8234370000000002,1.1657010000000005,17.582505,4.787190000000001,8.052595,0.9375,0,0.2894736842105263,0.2894736842105263,0.5704600000000004,True
18336,EPL,2022,2022-10-29 14:00:00,2022-10-29,Saturday,78,Crystal Palace,74,Southampton,1,0,1,1,1.00384,1.35803,-0.35419,Home Win,H,H,2,1,0,0,3,0,0.2594,0.3006,0.44,-0.18059999999999998,1.0788,1.6206,1.0725752797323886,-0.5284034550299632,0.44,-5.0,1.0,-4.0,13.0,2.0,8.0,8.0,3.0,4.0,12,12,11.0,5.0,5.0,0.36666666666666664,0.5555555555555556,0.3333333333333333,3.7708333333333335,3.7708333333333335,0,14.36712,4.096692,8.831842,-4.452488000000001,-1.7107799999999997,-4.385172000000001,9.914632000000001,2.385912,4.44667,2.0,0.13333333333333336,-2.0,-2.0,-2.0,14.0,4.0,7.0,12.0,2.0,5.0,11,11,13.0,4.0,7.0,0.43333333333333335,0.4444444444444444,0.4666666666666667,3.78125,3.78125,0,16.035811,3.7652229999999998,6.085922999999999,-5.127872,-1.5650779999999997,-1.5239680000000002,10.907939,2.200145,4.561955,0.010416666666666519,0,0.3157894736842105,0.2894736842105263,2.8612040000000007,True
18333,EPL,2022,2022-10-29 14:00:00,2022-10-29,Saturday,73,Bournemouth,82,Tottenham,2,3,5,-1,0.887533,2.1946,-1.307067,Away Win,A,A,0,0,0,1,0,3,0.1026,0.1995,0.6979,-0.5952999999999999,0.5073,2.2932,0.8062142479540104,-1.9172378932864367,0.6979,6.0,-1.0,-2.0,11.0,4.0,7.0,17.0,3.0,5.0,12,12,19.0,3.0,6.0,0.6333333333333333,0.3333333333333333,0.4,3.84375,3.84375,0,11.769142,3.399169,6.782934000000001,4.52146,1.3185769999999997,0.20915299999999948,16.290602,4.717746,6.992087,-1.0,-0.06666666666666671,-13.0,-3.0,-2.0,21.0,5.0,6.0,8.0,2.0,4.0,12,12,10.0,1.0,5.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,5.020833333333333,5.020833333333333,0,18.040709999999997,4.83331,7.06056,-10.328137000000002,-1.664125,-1.984337,7.712573,3.1691849999999997,5.076223,1.177083333333333,0,0.3157894736842105,0.3157894736842105,-2.1934899999999997,True
18334,EPL,2022,2022-10-29 14:00:00,2022-10-29,Saturday,244,Brentford,229,Wolverhampton Wanderers,1,1,2,0,1.29257,0.557605,0.734965,Draw,D,D,1,0,1,0,1,1,0.5841,0.2769,0.139,0.44509999999999994,2.0292,0.6939,0.9439137641298602,1.4355982679155719,0.5841,-12.0,-4.0,-9.0,16.0,6.0,11.0,4.0,2.0,2.0,12,12,8.0,3.0,3.0,0.26666666666666666,0.3333333333333333,0.2,4.739583333333333,4.739583333333333,0,13.35743,3.492855,6.963115000000001,-3.571178,0.20651199999999992,-1.9393110000000005,9.786252,3.699367,5.023804,2.0,0.1333333333333333,-7.0,-2.0,-6.0,19.0,4.0,9.0,12.0,2.0,3.0,12,12,10.0,4.0,5.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,3.7708333333333335,3.7708333333333335,0,17.822256000000003,6.170255000000001,9.374693,-2.494216,-1.8069950000000001,-2.830773,15.32804,4.36326,6.54392,-0.9687499999999996,0,0.3157894736842105,0.3157894736842105,-0.8914619999999998,True
18337,EPL,2022,2022-10-29 16:30:00,2022-10-29,Saturday,228,Fulham,72,Everton,0,0,0,0,1.76438,1.19166,0.57272,Draw,D,D,1,0,1,0,1,1,0.5075,0.27,0.2225,0.2849999999999999,1.7925,0.9375,1.0321154891553346,0.8245696093096473,0.5075,1.0,0.0,0.0,9.0,3.0,6.0,10.0,3.0,6.0,12,12,13.0,3.0,6.0,0.43333333333333335,0.3333333333333333,0.4,2.8125,2.8125,0,14.300173000000001,4.225186999999999,8.010917,-3.329543,-1.6702310000000002,-3.0903270000000003,10.97063,2.554956,4.92059,1.0,0.06666666666666665,0.0,4.0,-1.0,20.0,4.0,11.0,20.0,8.0,10.0,12,12,16.0,7.0,7.0,0.5333333333333333,0.7777777777777778,0.4666666666666667,2.7708333333333335,2.7708333333333335,0,22.327377,4.303617,12.412357,-7.481895,2.6808829999999997,-4.1943079999999995,14.845482,6.984500000000001,8.218049,-0.04166666666666652,0,0.3157894736842105,0.3157894736842105,-1.1039809999999992,True
18339,EPL,2022,2022-10-29 18:45:00,2022-10-29,Saturday,87,Liverpool,245,Leeds,1,2,3,-1,1.90889,1.61271,0.29618,Away Win,A,A,0,0,0,1,0,3,0.4399,0.2565,0.3036,0.13630000000000003,1.5762,1.1673,1.0721546893559197,0.37083638283319925,0.4399,-6.0,-4.0,-5.0,17.0,6.0,8.0,11.0,2.0,3.0,11,11,6.0,0.0,1.0,0.2,0.0,0.06666666666666667,2.7395833333333335,2.7395833333333335,0,15.132318000000001,3.952126,7.500515999999999,-0.39035200000000003,1.2286740000000003,-0.9554499999999997,14.741966,5.1808,6.545065999999999,6.0,0.4,9.0,1.0,0.0,11.0,1.0,7.0,20.0,2.0,7.0,11,11,15.0,6.0,7.0,0.5,0.6666666666666666,0.4666666666666667,2.7083333333333335,2.7083333333333335,0,16.96351,5.8996129999999996,11.084962999999998,4.157201000000001,0.5377670000000001,-1.7309320000000008,21.120711,6.437379999999999,9.354030999999999,-0.03125,0,0.2894736842105263,0.2894736842105263,-0.7754820000000011,True
18332,EPL,2022,2022-10-30 14:00:00,2022-10-30,Sunday,83,Arsenal,249,Nottingham Forest,5,0,5,5,3.00699,0.206127,2.800863,Home Win,H,H,2,1,0,0,3,0,0.9566,0.0379,0.0055,0.9511000000000001,2.9077,0.054400000000000004,0.1951001094565645,5.1586372390077715,0.9566,-14.0,0.0,-4.0,21.0,1.0,6.0,7.0,1.0,2.0,12,12,6.0,4.0,5.0,0.2,0.4444444444444444,0.3333333333333333,3.7083333333333335,3.7083333333333335,0,17.401008,5.52308,7.4299669999999995,-6.819932999999999,-1.5788369999999998,-2.0426879999999996,10.581075,3.944243,5.387279,8.0,0.5333333333333334,12.0,2.0,7.0,11.0,3.0,4.0,23.0,5.0,11.0,11,11,25.0,7.0,13.0,0.8333333333333334,0.7777777777777778,0.8666666666666667,7.0,7.0,0,9.607163,3.410124,5.452933999999999,10.835353999999999,1.8102829999999996,3.571713,20.442517000000002,5.220407,9.024647,3.2916666666666665,0,0.3157894736842105,0.2894736842105263,5.614400999999999,True
18340,EPL,2022,2022-10-30 16:15:00,2022-10-30,Sunday,89,Manchester United,81,West Ham,1,0,1,1,1.7514,1.00033,0.75107,Home Win,H,H,2,1,0,0,3,0,0.5661,0.2616,0.1723,0.39380000000000004,1.9599000000000002,0.7785,0.9758843749641006,1.1895335975087304,0.5661,2.0,1.0,5.0,9.0,2.0,3.0,11.0,3.0,8.0,12,12,14.0,4.0,10.0,0.4666666666666667,0.4444444444444444,0.6666666666666666,5.020833333333333,5.020833333333333,0,8.580771,3.4955819999999997,4.621418,6.7670829999999995,2.6753279999999995,6.025592,15.347854,6.17091,10.647010000000002,-2.0,-0.1333333333333333,1.0,2.0,0.0,14.0,1.0,8.0,15.0,3.0,8.0,11,11,20.0,5.0,8.0,0.6666666666666666,0.5555555555555556,0.5333333333333333,2.84375,2.84375,0,12.333306,2.649056,6.02593,2.448887,1.207669,1.3702649999999998,14.782193,3.8567250000000004,7.396195,-2.177083333333333,0,0.3157894736842105,0.2894736842105263,-4.655327,True
18347,EPL,2022,2022-11-05 15:00:00,2022-11-05,Saturday,249,Nottingham Forest,244,Brentford,2,2,4,0,1.29696,1.2204,0.07656,Draw,D,D,1,0,1,0,1,1,0.348,0.3175,0.3345,0.013499999999999956,1.3615,1.3210000000000002,1.0979100724843824,0.0395656002061911,0.348,-6.0,-4.0,-6.0,17.0,5.0,10.0,11.0,1.0,4.0,13,13,11.0,2.0,5.0,0.36666666666666664,0.2222222222222222,0.3333333333333333,6.041666666666667,6.041666666666667,0,15.480521000000001,4.571180000000001,9.174170000000002,-0.45343100000000025,-0.82171,-2.3836800000000005,15.02709,3.74947,6.79049,0.0,0.0,-19.0,-4.0,-5.0,25.0,5.0,7.0,6.0,1.0,2.0,13,13,5.0,4.0,5.0,0.16666666666666666,0.4444444444444444,0.3333333333333333,8.104166666666666,8.104166666666666,0,18.973918,7.30639,9.187257,-9.105031,-4.40363,-4.815541,9.868887,2.9027600000000002,4.371716000000001,2.062499999999999,0,0.34210526315789475,0.34210526315789475,-2.431860999999999,True
18345,EPL,2022,2022-11-05 15:00:00,2022-11-05,Saturday,245,Leeds,73,Bournemouth,4,3,7,1,2.22532,1.55594,0.66938,Home Win,H,H,2,1,0,0,3,0,0.5481,0.2398,0.2121,0.336,1.8841,0.8761000000000001,1.0008965154693645,0.949399890481434,0.5481,-11.0,-4.0,-3.0,21.0,6.0,9.0,10.0,2.0,6.0,13,13,10.0,0.0,4.0,0.3333333333333333,0.0,0.26666666666666666,4.791666666666667,4.791666666666667,0,18.5245,5.41053,8.209159999999999,-10.135729000000001,-2.9821020000000003,-3.003532,8.388771,2.428428,5.205628,-1.0,-0.06666666666666665,-5.0,-2.0,-4.0,16.0,6.0,9.0,11.0,4.0,5.0,12,12,8.0,3.0,3.0,0.26666666666666666,0.3333333333333333,0.2,6.239583333333333,6.239583333333333,0,15.632148,5.0392589999999995,7.512956,-1.2744119999999999,-0.2680689999999999,0.34619400000000033,14.357736,4.77119,7.85915,1.447916666666666,0,0.34210526315789475,0.3157894736842105,3.3497260000000004,True
18346,EPL,2022,2022-11-05 15:00:00,2022-11-05,Saturday,88,Manchester City,228,Fulham,2,1,3,1,2.39332,0.843884,1.549436,Home Win,H,H,2,1,0,0,3,0,0.7901,0.1705,0.0394,0.7507,2.5408000000000004,0.2887,0.6151813011907589,2.9983937034248,0.7901,-1.0,4.0,2.0,18.0,2.0,7.0,17.0,6.0,9.0,13,13,14.0,7.0,8.0,0.4666666666666667,0.7777777777777778,0.5333333333333333,6.145833333333333,6.145833333333333,0,21.925517000000003,3.866987,8.932037,-8.214995,3.264513,0.3666909999999999,13.710522000000001,7.131500000000001,9.298728,4.0,0.2666666666666667,20.0,2.0,9.0,11.0,2.0,5.0,31.0,4.0,14.0,12,12,23.0,6.0,12.0,0.7666666666666667,0.6666666666666666,0.8,6.895833333333333,6.895833333333333,0,8.66074,3.2214270000000003,5.035925000000001,13.805699999999998,0.2562829999999996,4.188174999999999,22.46644,3.47771,9.2241,0.75,0,0.34210526315789475,0.3157894736842105,3.8214839999999994,True
18351,EPL,2022,2022-11-05 15:00:00,2022-11-05,Saturday,229,Wolverhampton Wanderers,220,Brighton,2,3,5,-1,1.29252,1.87375,-0.58123,Away Win,A,A,0,0,0,1,0,3,0.21550000000000002,0.27090000000000003,0.5136000000000001,-0.29810000000000003,0.9174000000000001,1.8117,1.0267621711264963,-0.8684838428319489,0.5136000000000001,3.0,1.0,-2.0,14.0,4.0,7.0,17.0,5.0,5.0,12,12,14.0,4.0,4.0,0.4666666666666667,0.4444444444444444,0.26666666666666666,7.0,7.0,0,12.016228,3.132933,5.810934,6.838927,2.378577,2.756991,18.855155,5.51151,8.567925,0.0,0.0,-11.0,-5.0,-7.0,16.0,7.0,10.0,5.0,2.0,3.0,13,13,9.0,1.0,4.0,0.3,0.1111111111111111,0.26666666666666666,6.041666666666667,6.041666666666667,0,13.18392,3.5378149999999997,7.2163450000000005,-3.526186,-0.504523,-2.2109240000000003,9.657734,3.033292,5.005421,-0.958333333333333,0,0.3157894736842105,0.34210526315789475,-4.9679150000000005,True
18344,EPL,2022,2022-11-05 17:30:00,2022-11-05,Saturday,72,Everton,75,Leicester,0,2,2,-2,1.3729,2.2679,-0.895,Away Win,A,A,0,0,0,1,0,3,0.205,0.2148,0.5802,-0.3752000000000001,0.8298,1.9554,0.9710961516118541,-1.0403628925488957,0.5802,-1.0,5.0,4.0,17.0,1.0,3.0,16.0,6.0,7.0,13,13,10.0,6.0,7.0,0.3333333333333333,0.6666666666666666,0.4666666666666667,5.9375,5.9375,0,13.800424999999999,3.516317,5.012035000000001,-2.8226520000000006,-1.1783959999999998,-0.5194380000000001,10.977773,2.3379209999999997,4.492597,-3.0,-0.2,1.0,2.0,-1.0,8.0,1.0,5.0,9.0,3.0,4.0,13,13,13.0,4.0,4.0,0.43333333333333335,0.4444444444444444,0.26666666666666666,7.104166666666667,7.104166666666667,0,15.146237999999999,3.4954769999999993,7.815686999999999,-4.4180280000000005,-0.3089000000000004,-3.7032270000000005,10.728209999999999,3.1865769999999998,4.11246,1.166666666666667,0,0.34210526315789475,0.34210526315789475,-3.1837890000000004,True
18343,EPL,2022,2022-11-06 12:00:00,2022-11-06,Sunday,80,Chelsea,83,Arsenal,0,1,1,-1,0.278815,2.37846,-2.099645,Away Win,A,A,0,0,0,1,0,3,0.0122,0.0736,0.9142,-0.902,0.11019999999999999,2.8162,0.327796756173209,-4.316613414158433,0.9142,15.0,6.0,9.0,9.0,1.0,4.0,24.0,7.0,13.0,12,12,25.0,7.0,13.0,0.8333333333333334,0.7777777777777778,0.8666666666666667,7.041666666666667,7.041666666666667,0,9.122611000000001,2.8511,5.118951,11.316195999999998,2.5566169999999997,5.592476,20.438807,5.407717,10.711427,-5.0,-0.33333333333333337,1.0,-3.0,2.0,13.0,5.0,5.0,14.0,2.0,7.0,12,12,17.0,2.0,8.0,0.5666666666666667,0.2222222222222222,0.5333333333333333,6.9375,6.9375,0,15.998353999999999,5.064215000000001,8.258084,-3.5869339999999994,-2.22889,-1.7554089999999998,12.41142,2.835325,6.502675,-0.10416666666666696,0,0.3157894736842105,0.3157894736842105,-7.347885,True
18342,EPL,2022,2022-11-06 14:00:00,2022-11-06,Sunday,71,Aston Villa,89,Manchester United,3,1,4,2,0.578563,0.517189,0.061374,Home Win,H,H,2,1,0,0,3,0,0.298,0.4411,0.2609,0.037099999999999966,1.3351,1.2238,1.0723603206768852,0.1329562943627216,0.4411,6.0,3.0,4.0,10.0,1.0,2.0,16.0,4.0,6.0,12,12,23.0,7.0,11.0,0.7666666666666667,0.7777777777777778,0.7333333333333333,8.03125,8.03125,0,11.945786,2.861236,4.01523,3.6917690000000007,1.3308290000000003,3.4190150000000004,15.637554999999999,4.1920649999999995,7.434245000000001,-7.0,-0.4666666666666666,-6.0,-3.0,-5.0,14.0,7.0,10.0,8.0,4.0,5.0,13,13,9.0,3.0,4.0,0.3,0.3333333333333333,0.26666666666666666,6.041666666666667,6.041666666666667,0,15.115133000000002,8.0847,9.542476,-3.45284,-3.646229,-2.001398,11.662293,4.438471,7.541078,-1.989583333333333,0,0.3157894736842105,0.34210526315789475,-5.420413,True
18348,EPL,2022,2022-11-06 14:00:00,2022-11-06,Sunday,74,Southampton,86,Newcastle United,1,4,5,-3,1.65228,1.42101,0.23127,Away Win,A,A,0,0,0,1,0,3,0.4256,0.2807,0.2937,0.13189999999999996,1.5574999999999999,1.1618,1.0800318586956257,0.37094109982286017,0.4256,12.0,6.0,10.0,7.0,1.0,2.0,19.0,7.0,12.0,13,13,19.0,9.0,13.0,0.6333333333333333,1.0,0.8666666666666667,5.9375,5.9375,0,9.922535,1.8969009999999997,4.447621,11.466781,4.554509,5.238249,21.389315999999997,6.451410000000001,9.685870000000001,-8.0,-0.5333333333333334,-7.0,0.0,-4.0,13.0,2.0,7.0,6.0,2.0,3.0,13,13,8.0,4.0,5.0,0.26666666666666666,0.4444444444444444,0.3333333333333333,6.041666666666667,6.041666666666667,0,15.128012,3.393262,7.835892,-5.096900000000001,-0.17379899999999993,-3.990802,10.031112,3.219463,3.8450900000000003,0.10416666666666696,0,0.34210526315789475,0.34210526315789475,-9.229051,True
