match_id,league,season,match_datetime_utc,match_date,match_time,is_result,home_team_id,home_team_name,home_team_short,away_team_id,away_team_name,away_team_short,home_goals,away_goals,total_goals,goal_difference,home_xg,away_xg,xg_difference,forecast_home_win,forecast_draw,forecast_away_win,match_outcome,match_outcome_code,home_win_flag,draw_flag,away_win_flag,match_datetime,home_points_last_3,home_points_last_5,home_goal_diff_last_5,home_goal_diff_last_10,home_xg_diff_last_5,home_goals_for_last_5,home_avg_rest_days,home_rest_days_prev,away_points_last_3,away_points_last_5,away_goal_diff_last_5,away_goal_diff_last_10,away_xg_diff_last_5,away_goals_for_last_5,away_avg_rest_days,away_rest_days_prev,form_diff_last5,rest_diff
18507,EPL,2022,2023-04-16 15:30:00,2023-04-16,15:30:00,True,249,Nottingham Forest,NOT,89,Manchester United,MUN,0,2,2,-2,1.05289,3.33747,-2.28458,0.0346,0.0984,0.867,Away Win,A,0,0,1,2023-04-16 15:30:00,1.0,1.0,-6.0,-11.0,-4.357675,4.0,6.799999999999999,3.8020833333333335,6.0,7.0,-6.0,-1.0,-1.936153,3.0,9.579166666666666,2.6875,-6.0,1.1145833333333335
18505,EPL,2022,2023-04-17 19:00:00,2023-04-17,19:00:00,True,245,Leeds,LED,87,Liverpool,LIV,1,6,7,-5,1.16748,2.65476,-1.48728,0.0965,0.1659,0.7376,Away Win,A,0,0,1,2023-04-17 19:00:00,3.0,7.0,-4.0,-7.0,-5.211249999999999,10.0,7.1833333333333345,4.760416666666667,2.0,5.0,3.0,6.0,2.0612559999999984,10.0,7.7625,4.854166666666667,2.0,-0.09375
18512,EPL,2022,2023-04-21 19:00:00,2023-04-21,19:00:00,True,83,Arsenal,ARS,74,Southampton,SOU,3,3,6,0,2.39609,1.43063,0.96546,0.6053,0.2205,0.1742,Draw,D,0,1,0,2023-04-21 19:00:00,5.0,11.0,9.0,15.0,2.8199009999999998,15.0,8.583333333333332,6.895833333333333,0.0,1.0,-8.0,-8.0,-4.508062000000001,4.0,6.800000000000002,6.895833333333333,10.0,0.0
18517,EPL,2022,2023-04-22 11:30:00,2023-04-22,11:30:00,True,228,Fulham,FLH,245,Leeds,LED,2,1,3,1,1.43763,1.07482,0.36281,0.444,0.3467,0.2093,Home Win,H,1,0,0,2023-04-22 11:30:00,3.0,3.0,-4.0,-2.0,-6.429606999999999,6.0,9.95,7.0,3.0,6.0,-9.0,-12.0,-5.781388,9.0,7.4333333333333345,8.25,-3.0,-1.25
18514,EPL,2022,2023-04-22 14:00:00,2023-04-22,14:00:00,True,244,Brentford,BRE,71,Aston Villa,AVL,1,1,2,0,2.03162,1.66602,0.3656,0.4558,0.2414,0.3028,Draw,D,0,1,0,2023-04-22 14:00:00,0.0,2.0,-4.0,-2.0,-2.369053,5.0,6.154166666666667,7.0,9.0,15.0,11.0,10.0,4.357809,12.0,6.779166666666667,6.895833333333333,-13.0,0.10416666666666696
18516,EPL,2022,2023-04-22 14:00:00,2023-04-22,14:00:00,True,78,Crystal Palace,CRY,72,Everton,EVE,0,0,0,0,0.368137,0.433712,-0.065575,0.2205,0.5156,0.2639,Draw,D,0,1,0,2023-04-22 14:00:00,9.0,9.0,3.0,1.0,4.408535,10.0,6.970833333333334,6.041666666666667,1.0,5.0,-3.0,-10.0,-4.1728819999999995,5.0,8.200000000000001,7.104166666666667,4.0,-1.0625
18518,EPL,2022,2023-04-22 14:00:00,2023-04-22,14:00:00,True,75,Leicester,LEI,229,Wolverhampton Wanderers,WOL,2,1,3,1,2.66929,0.59626,2.07303,0.8827,0.0886,0.0287,Home Win,H,1,0,0,2023-04-22 14:00:00,0.0,1.0,-5.0,-9.0,-1.9929759999999996,4.0,7.0125,7.104166666666667,7.0,7.0,0.0,-1.0,-2.1557009999999996,7.0,8.391666666666666,7.0,-6.0,0.10416666666666696
18519,EPL,2022,2023-04-22 14:00:00,2023-04-22,14:00:00,True,87,Liverpool,LIV,249,Nottingham Forest,NOT,3,2,5,1,3.32745,0.724666,2.602784,0.9207,0.0591,0.0202,Home Win,H,1,0,0,2023-04-22 14:00:00,5.0,5.0,1.0,14.0,0.9433879999999986,9.0,8.620833333333332,8.145833333333334,0.0,1.0,-6.0,-14.0,-6.535485,3.0,7.204166666666666,8.0625,4.0,0.08333333333333393
18513,EPL,2022,2023-04-23 13:00:00,2023-04-23,13:00:00,True,73,Bournemouth,BOU,81,West Ham,WHU,0,4,4,-4,0.974687,2.52322,-1.548533,0.0926,0.159,0.7484,Away Win,A,0,0,1,2023-04-23 13:00:00,6.0,9.0,-2.0,-4.0,-1.803874,6.0,7.012500000000001,7.0,4.0,8.0,-2.0,-4.0,-0.7479549999999999,6.0,8.583333333333334,7.958333333333333,1.0,-0.958333333333333
18521,EPL,2022,2023-04-23 13:00:00,2023-04-23,13:00:00,True,86,Newcastle United,NEW,82,Tottenham,TOT,6,1,7,5,3.98532,0.883001,3.102319,0.9289,0.0521,0.019,Home Win,H,1,0,0,2023-04-23 13:00:00,6.0,12.0,5.0,2.0,4.4384939999999995,11.0,6.758333333333331,6.895833333333333,4.0,8.0,2.0,3.0,0.2578439999999994,11.0,8.391666666666666,7.0,4.0,-0.10416666666666696
18527,EPL,2022,2023-04-25 18:30:00,2023-04-25,18:30:00,True,229,Wolverhampton Wanderers,WOL,78,Crystal Palace,CRY,2,0,2,2,1.12829,0.580294,0.547996,0.5456,0.3095,0.1449,Home Win,H,1,0,0,2023-04-25 18:30:00,6.0,7.0,0.0,-3.0,-2.4833559999999997,7.0,8.179166666666665,7.0,7.0,10.0,4.0,1.0,3.7171669999999994,10.0,7.554166666666669,7.0,-3.0,0.0
18528,EPL,2022,2023-04-25 18:45:00,2023-04-25,18:45:00,True,71,Aston Villa,AVL,228,Fulham,FLH,1,0,1,1,0.839159,0.079864,0.759295,0.546,0.4254,0.0286,Home Win,H,1,0,0,2023-04-25 18:45:00,7.0,13.0,8.0,12.0,1.0376089999999998,10.0,6.991666666666667,7.104166666666667,6.0,6.0,-2.0,0.0,-5.298527,6.0,9.329166666666667,6.895833333333333,7.0,0.20833333333333393
18523,EPL,2022,2023-04-25 19:00:00,2023-04-25,19:00:00,True,245,Leeds,LED,75,Leicester,LEI,1,1,2,0,2.09645,2.08594,0.01051,0.3848,0.2356,0.3796,Draw,D,0,1,0,2023-04-25 19:00:00,0.0,3.0,-12.0,-11.0,-5.035517999999999,6.0,6.970833333333334,4.6875,3.0,3.0,-4.0,-11.0,-0.8648089999999993,5.0,6.991666666666667,6.895833333333333,0.0,-2.208333333333333
18524,EPL,2022,2023-04-26 18:30:00,2023-04-26,18:30:00,True,249,Nottingham Forest,NOT,220,Brighton,BRI,3,1,4,2,2.43846,2.33064,0.10782,0.4038,0.247,0.3492,Home Win,H,1,0,0,2023-04-26 18:30:00,0.0,1.0,-6.0,-13.0,-7.169984,4.0,7.149999999999999,5.9375,6.0,10.0,3.0,7.0,6.3347180000000005,9.0,6.991666666666665,7.0,-9.0,-1.0625
18526,EPL,2022,2023-04-26 18:45:00,2023-04-26,18:45:00,True,81,West Ham,WHU,87,Liverpool,LIV,1,2,3,-1,0.939348,1.7045,-0.765152,0.1609,0.2635,0.5756,Away Win,A,0,0,1,2023-04-26 18:45:00,7.0,10.0,2.0,0.0,0.6456280000000001,9.0,8.39166666666667,7.0,7.0,8.0,3.0,13.0,2.512801999999998,12.0,8.4125,4.791666666666667,2.0,2.208333333333333
18529,EPL,2022,2023-04-26 18:45:00,2023-04-26,18:45:00,True,80,Chelsea,CHE,244,Brentford,BRE,0,2,2,-2,1.21124,0.695344,0.515896,0.5025,0.305,0.1925,Away Win,A,0,0,1,2023-04-26 18:45:00,1.0,2.0,-4.0,-4.0,2.0111739999999996,3.0,6.991666666666665,7.0,1.0,2.0,-4.0,-2.0,-1.0585900000000001,5.0,6.991666666666665,7.0,0.0,0.0
18531,EPL,2022,2023-04-26 19:00:00,2023-04-26,19:00:00,True,88,Manchester City,MCI,83,Arsenal,ARS,4,1,5,3,2.01168,0.398372,1.613308,0.7958,0.1569,0.0473,Home Win,H,1,0,0,2023-04-26 19:00:00,9.0,15.0,11.0,17.0,7.926081,14.0,9.791666666666666,7.0,3.0,9.0,6.0,17.0,1.7601310000000001,15.0,8.041666666666666,5.25,6.0,1.75
18522,EPL,2022,2023-04-27 18:45:00,2023-04-27,18:45:00,True,72,Everton,EVE,86,Newcastle United,NEW,1,4,5,-3,0.777008,2.86368,-2.086672,0.0286,0.0922,0.8792,Away Win,A,0,0,1,2023-04-27 18:45:00,1.0,3.0,-4.0,-8.0,-3.872416999999999,4.0,8.39166666666667,7.0,6.0,12.0,9.0,7.0,5.572528,15.0,7.341666666666666,8.0625,-9.0,-1.0625
18530,EPL,2022,2023-04-27 18:45:00,2023-04-27,18:45:00,True,74,Southampton,SOU,73,Bournemouth,BOU,0,1,1,-1,0.477034,0.988554,-0.51152,0.1707,0.3469,0.4824,Away Win,A,0,0,1,2023-04-27 18:45:00,1.0,2.0,-6.0,-7.0,-4.166589,7.0,7.395833333333334,6.208333333333333,6.0,9.0,-3.0,-8.0,-0.3978069999999998,6.0,7.1833333333333345,7.958333333333333,-7.0,-1.75
18525,EPL,2022,2023-04-27 19:15:00,2023-04-27,19:15:00,True,82,Tottenham,TOT,89,Manchester United,MUN,2,2,4,0,2.37239,1.96508,0.40731,0.4766,0.2343,0.2891,Draw,D,0,1,0,2023-04-27 19:15:00,3.0,5.0,-5.0,-3.0,-2.9512450000000006,9.0,8.583333333333332,7.958333333333333,9.0,10.0,3.0,2.0,2.953575,5.0,8.391666666666664,8.166666666666666,-5.0,-0.20833333333333304
18536,EPL,2022,2023-04-29 11:30:00,2023-04-29,11:30:00,True,78,Crystal Palace,CRY,81,West Ham,WHU,4,3,7,1,2.31888,1.98262,0.33626,0.4401,0.2774,0.2825,Home Win,H,1,0,0,2023-04-29 11:30:00,4.0,10.0,5.0,-1.0,3.5129109999999995,9.0,7.437500000000002,3.1875,4.0,7.0,0.0,-1.0,-1.2048929999999998,9.0,4.847916666666668,3.2395833333333335,3.0,-0.05208333333333348
18534,EPL,2022,2023-04-29 14:00:00,2023-04-29,14:00:00,True,244,Brentford,BRE,249,Nottingham Forest,NOT,2,1,3,1,1.32059,0.939693,0.380897,0.4482,0.3423,0.2095,Home Win,H,1,0,0,2023-04-29 14:00:00,4.0,4.0,-2.0,0.0,0.9662139999999999,4.0,5.039583333333334,4.197916666666667,3.0,3.0,-4.0,-11.0,-7.792835,6.0,5.037499999999999,4.1875,1.0,0.010416666666666963
18535,EPL,2022,2023-04-29 14:00:00,2023-04-29,14:00:00,True,220,Brighton,BRI,229,Wolverhampton Wanderers,WOL,6,0,6,6,3.60471,0.603985,3.000725,0.9381,0.0461,0.0158,Home Win,H,1,0,0,2023-04-29 14:00:00,3.0,7.0,0.0,4.0,6.852691,9.0,8.391666666666666,11.1875,6.0,10.0,4.0,0.0,-3.04404,7.0,7.6291666666666655,3.1875,-3.0,8.0
18533,EPL,2022,2023-04-30 13:00:00,2023-04-30,13:00:00,True,73,Bournemouth,BOU,245,Leeds,LED,4,1,5,3,2.51723,1.33691,1.18032,0.6689,0.1998,0.1313,Home Win,H,1,0,0,2023-04-30 13:00:00,6.0,9.0,-3.0,-8.0,-2.4257779999999998,5.0,5.239583333333334,4.239583333333333,1.0,4.0,-9.0,-10.0,-2.227136999999999,6.0,4.841666666666669,3.3125,5.0,0.927083333333333
18537,EPL,2022,2023-04-30 13:00:00,2023-04-30,13:00:00,True,228,Fulham,FLH,88,Manchester City,MCI,1,2,3,-1,0.431813,2.32338,-1.891567,0.0184,0.0981,0.8835,Away Win,A,0,0,1,2023-04-30 13:00:00,6.0,6.0,0.0,-1.0,-4.032592,6.0,8.839583333333334,3.3020833333333335,9.0,15.0,12.0,21.0,8.557758,16.0,10.654166666666665,11.104166666666666,-9.0,-7.802083333333332
18540,EPL,2022,2023-04-30 13:00:00,2023-04-30,13:00:00,True,89,Manchester United,MUN,71,Aston Villa,AVL,1,0,1,1,1.3056,0.434738,0.870862,0.6111,0.282,0.1069,Home Win,H,1,0,0,2023-04-30 13:00:00,7.0,10.0,3.0,1.0,2.8158839999999996,7.0,9.243749999999999,11.15625,7.0,13.0,7.0,15.0,3.4113499999999997,9.0,4.81875,3.1979166666666665,-3.0,7.958333333333334
18541,EPL,2022,2023-04-30 13:00:00,2023-04-30,13:00:00,True,86,Newcastle United,NEW,74,Southampton,SOU,3,1,4,2,3.91457,0.897175,3.017395,0.9711,0.0256,0.0033,Home Win,H,1,0,0,2023-04-30 13:00:00,6.0,12.0,10.0,10.0,4.661707,17.0,5.027083333333332,4.239583333333333,1.0,1.0,-7.0,-9.0,-5.3141490000000005,4.0,8.031250000000002,5.989583333333333,11.0,-1.75
18539,EPL,2022,2023-04-30 15:30:00,2023-04-30,15:30:00,True,87,Liverpool,LIV,82,Tottenham,TOT,4,3,7,1,2.42911,1.44927,0.97984,0.6313,0.205,0.1637,Home Win,H,1,0,0,2023-04-30 15:30:00,9.0,11.0,7.0,12.0,5.972212999999997,13.0,5.060416666666666,4.197916666666667,1.0,5.0,-5.0,0.0,-1.9078950000000003,8.0,8.035416666666666,4.260416666666667,6.0,-0.0625
18538,EPL,2022,2023-05-01 19:00:00,2023-05-01,19:00:00,True,75,Leicester,LEI,72,Everton,EVE,2,2,4,0,3.32486,3.28648,0.03838,0.3878,0.2549,0.3573,Draw,D,0,1,0,2023-05-01 19:00:00,4.0,4.0,-3.0,-8.0,0.8604320000000005,5.0,4.841666666666667,3.2083333333333335,1.0,2.0,-7.0,-12.0,-5.705569,3.0,8.010416666666668,5.197916666666667,2.0,-1.9895833333333335
18532,EPL,2022,2023-05-02 19:00:00,2023-05-02,19:00:00,True,83,Arsenal,ARS,80,Chelsea,CHE,3,1,4,2,2.7832,0.785202,1.997998,0.8352,0.1143,0.0505,Home Win,H,1,0,0,2023-05-02 19:00:00,2.0,6.0,0.0,12.0,-0.196917,12.0,7.641666666666666,5.0,0.0,1.0,-6.0,-6.0,2.2735499999999997,1.0,7.810416666666666,11.197916666666666,5.0,-6.197916666666666
18477,EPL,2022,2023-05-03 19:00:00,2023-05-03,19:00:00,True,87,Liverpool,LIV,228,Fulham,FLH,1,0,1,1,1.67372,0.740125,0.933595,0.641,0.2473,0.1117,Home Win,H,1,0,0,2023-05-03 19:00:00,9.0,13.0,8.0,13.0,8.938865999999999,17.0,5.1708333333333325,3.8645833333333335,3.0,6.0,0.0,-4.0,-3.384668,6.0,5.791666666666667,4.760416666666667,7.0,-0.8958333333333335
18478,EPL,2022,2023-05-03 19:00:00,2023-05-03,19:00:00,True,88,Manchester City,MCI,81,West Ham,WHU,3,0,3,3,2.99908,0.492075,2.507005,0.9124,0.0699,0.0177,Home Win,H,1,0,0,2023-05-03 19:00:00,9.0,15.0,12.0,20.0,8.446423,17.0,9.9625,3.75,3.0,7.0,3.0,0.0,0.4663369999999999,11.0,4.737500000000002,2.6979166666666665,8.0,1.0520833333333335
18475,EPL,2022,2023-05-04 19:00:00,2023-05-04,19:00:00,True,220,Brighton,BRI,89,Manchester United,MUN,1,0,1,1,2.09953,1.32105,0.77848,0.5709,0.2314,0.1977,Home Win,H,1,0,0,2023-05-04 19:00:00,6.0,9.0,6.0,10.0,7.312716,12.0,5.6,2.8125,7.0,13.0,6.0,2.0,6.684238999999999,8.0,5.579166666666665,2.7395833333333335,-4.0,0.07291666666666652
18542,EPL,2022,2023-05-06 14:00:00,2023-05-06,14:00:00,True,73,Bournemouth,BOU,80,Chelsea,CHE,1,3,4,-2,1.21755,1.76852,-0.55097,0.2269,0.2578,0.5153,Away Win,A,0,0,1,2023-05-06 14:00:00,6.0,12.0,2.0,-2.0,0.23524200000000017,9.0,5.152083333333335,2.7604166666666665,0.0,1.0,-6.0,-7.0,-1.3388940000000003,2.0,6.220833333333331,6.010416666666667,11.0,-3.2500000000000004
18546,EPL,2022,2023-05-06 14:00:00,2023-05-06,14:00:00,True,88,Manchester City,MCI,245,Leeds,LED,2,1,3,1,2.83472,0.140924,2.693796,0.9595,0.0363,0.0042,Home Win,H,1,0,0,2023-05-06 14:00:00,9.0,15.0,12.0,21.0,8.259169,16.0,6.4625,3.25,1.0,1.0,-13.0,-14.0,-5.226019999999999,5.0,5.1520833333333345,4.75,14.0,-1.5
18549,EPL,2022,2023-05-06 14:00:00,2023-05-06,14:00:00,True,82,Tottenham,TOT,78,Crystal Palace,CRY,1,0,1,1,1.15665,0.306669,0.849981,0.6238,0.2913,0.0849,Home Win,H,1,0,0,2023-05-06 14:00:00,1.0,4.0,-6.0,-3.0,-3.4561400000000004,10.0,5.370833333333334,2.84375,4.0,10.0,5.0,0.0,2.113419999999999,11.0,5.5791666666666675,3.7083333333333335,-6.0,-0.8645833333333335
18551,EPL,2022,2023-05-06 14:00:00,2023-05-06,14:00:00,True,229,Wolverhampton Wanderers,WOL,71,Aston Villa,AVL,1,0,1,1,0.80605,1.50158,-0.69553,0.1767,0.2772,0.5461,Home Win,H,1,0,0,2023-05-06 14:00:00,3.0,9.0,-2.0,-6.0,-5.314094,6.0,5.599999999999999,3.8125,4.0,10.0,5.0,12.0,2.210495,7.0,5.152083333333333,4.760416666666667,-1.0,-0.947916666666667
18545,EPL,2022,2023-05-06 16:30:00,2023-05-06,16:30:00,True,87,Liverpool,LIV,244,Brentford,BRE,1,0,1,1,1.992,0.183892,1.808108,0.9264,0.066,0.0076,Home Win,H,1,0,0,2023-05-06 16:30:00,9.0,15.0,9.0,12.0,6.768650999999999,16.0,4.829166666666666,3.1458333333333335,7.0,7.0,0.0,0.0,1.8466209999999998,6.0,4.758333333333334,2.8020833333333335,8.0,0.34375
18547,EPL,2022,2023-05-07 15:30:00,2023-05-07,15:30:00,True,86,Newcastle United,NEW,83,Arsenal,ARS,0,2,2,-2,1.37224,1.29061,0.08163,0.3739,0.2886,0.3375,Away Win,A,0,0,1,2023-05-07 15:30:00,9.0,12.0,8.0,14.0,5.671612,15.0,4.949999999999998,2.7604166666666665,4.0,6.0,-1.0,13.0,-0.9967899999999998,11.0,6.241666666666666,6.0,6.0,-3.2395833333333335
18550,EPL,2022,2023-05-07 18:00:00,2023-05-07,18:00:00,True,81,West Ham,WHU,89,Manchester United,MUN,1,0,1,1,1.76618,1.1942,0.57198,0.531,0.2501,0.2189,Home Win,H,1,0,0,2023-05-07 18:00:00,0.0,4.0,-1.0,-7.0,-2.8167540000000004,10.0,5.041666666666668,4.3125,4.0,10.0,4.0,-1.0,5.406248999999999,7.0,5.799999999999999,4.25,-6.0,0.0625
18544,EPL,2022,2023-05-08 14:00:00,2023-05-08,14:00:00,True,228,Fulham,FLH,75,Leicester,LEI,5,3,8,2,1.75276,2.92566,-1.1729,0.1436,0.1852,0.6712,Home Win,H,1,0,0,2023-05-08 14:00:00,0.0,6.0,0.0,-6.0,-3.542177,6.0,5.041666666666667,3.25,5.0,5.0,-2.0,-7.0,1.2288050000000006,6.0,5.402083333333334,6.0,1.0,-2.75
18543,EPL,2022,2023-05-08 16:30:00,2023-05-08,16:30:00,True,220,Brighton,BRI,72,Everton,EVE,1,5,6,-4,3.23717,2.94223,0.29494,0.4391,0.232,0.3289,Away Win,A,0,0,1,2023-05-08 16:30:00,6.0,9.0,5.0,12.0,6.610496,11.0,6.002083333333333,5.208333333333333,2.0,2.0,-7.0,-10.0,-5.1755439999999995,4.0,5.600000000000001,4.010416666666667,7.0,1.197916666666666
18548,EPL,2022,2023-05-08 19:00:00,2023-05-08,19:00:00,True,249,Nottingham Forest,NOT,74,Southampton,SOU,4,3,7,1,1.91326,3.31096,-1.3977,0.1255,0.1743,0.7002,Home Win,H,1,0,0,2023-05-08 19:00:00,3.0,3.0,-4.0,-8.0,-6.355169,6.0,4.960416666666665,2.8125,1.0,1.0,-8.0,-10.0,-7.246175000000001,5.0,5.600000000000001,2.7604166666666665,2.0,0.05208333333333348
18558,EPL,2022,2023-05-13 11:30:00,2023-05-13,11:30:00,True,245,Leeds,LED,86,Newcastle United,NEW,2,2,4,0,2.01567,2.35118,-0.33551,0.2582,0.3062,0.4356,Draw,D,0,1,0,2023-05-13 11:30:00,1.0,1.0,-10.0,-14.0,-5.713695999999999,5.0,5.408333333333335,6.041666666666667,6.0,9.0,5.0,14.0,6.795082000000001,13.0,5.812499999999998,7.104166666666667,-8.0,-1.0625
18553,EPL,2022,2023-05-13 14:00:00,2023-05-13,14:00:00,True,71,Aston Villa,AVL,82,Tottenham,TOT,2,1,3,1,1.79987,1.18505,0.61482,0.5362,0.281,0.1828,Home Win,H,1,0,0,2023-05-13 14:00:00,3.0,7.0,2.0,10.0,1.7112969999999996,5.0,5.6,6.041666666666667,4.0,4.0,-6.0,-4.0,-1.7248080000000003,9.0,5.6,5.9375,3.0,0.10416666666666696
18555,EPL,2022,2023-05-13 14:00:00,2023-05-13,14:00:00,True,80,Chelsea,CHE,249,Nottingham Forest,NOT,2,2,4,0,0.999181,1.96797,-0.968789,0.1474,0.2098,0.6428,Draw,D,0,1,0,2023-05-13 14:00:00,3.0,3.0,-4.0,-3.0,-2.774737,5.0,6.358333333333332,3.7916666666666665,6.0,6.0,-1.0,-7.0,-6.558140999999999,10.0,6.041666666666665,9.208333333333334,-3.0,-5.416666666666668
18556,EPL,2022,2023-05-13 14:00:00,2023-05-13,14:00:00,True,78,Crystal Palace,CRY,73,Bournemouth,BOU,2,0,2,2,1.40237,0.262022,1.140348,0.7151,0.2341,0.0508,Home Win,H,1,0,0,2023-05-13 14:00:00,3.0,7.0,0.0,0.0,-0.9426810000000005,6.0,5.408333333333334,7.104166666666667,6.0,9.0,-1.0,-3.0,-1.507723,9.0,5.600000000000001,6.041666666666667,-2.0,1.0625
18560,EPL,2022,2023-05-13 14:00:00,2023-05-13,14:00:00,True,89,Manchester United,MUN,229,Wolverhampton Wanderers,WOL,2,0,2,2,3.10118,0.268789,2.832391,0.9466,0.0458,0.0076,Home Win,H,1,0,0,2023-05-13 14:00:00,3.0,7.0,1.0,-5.0,1.397672,5.0,5.854166666666666,2.9583333333333335,6.0,9.0,-2.0,-3.0,-5.795469,6.0,5.599999999999999,7.0,-2.0,-4.041666666666666
18561,EPL,2022,2023-05-13 14:00:00,2023-05-13,14:00:00,True,74,Southampton,SOU,228,Fulham,FLH,0,2,2,-2,0.149649,1.27085,-1.121201,0.0341,0.2317,0.7342,Away Win,A,0,0,1,2023-05-13 14:00:00,0.0,1.0,-6.0,-12.0,-3.2812860000000006,7.0,6.020833333333334,8.25,3.0,6.0,0.0,-4.0,-4.394547,8.0,4.6,4.791666666666667,-5.0,3.458333333333333
18554,EPL,2022,2023-05-14 13:00:00,2023-05-14,13:00:00,True,244,Brentford,BRE,81,West Ham,WHU,2,0,2,2,4.42571,0.203312,4.222398,0.9953,0.0042,0.0005,Home Win,H,1,0,0,2023-05-14 13:00:00,6.0,7.0,0.0,0.0,-1.003327,5.0,5.620833333333334,7.104166666666667,3.0,6.0,0.0,-2.0,-1.4879040000000001,9.0,4.241666666666668,3.9583333333333335,1.0,3.1458333333333335
18557,EPL,2022,2023-05-14 13:00:00,2023-05-14,13:00:00,True,72,Everton,EVE,88,Manchester City,MCI,0,3,3,-3,1.18597,1.04338,0.14259,0.3704,0.3466,0.283,Away Win,A,0,0,1,2023-05-14 13:00:00,4.0,5.0,-1.0,-2.0,-2.033887,9.0,6.041666666666669,6.895833333333333,9.0,15.0,10.0,22.0,8.385776,14.0,5.5791666666666675,2.7916666666666665,-10.0,4.104166666666666
18552,EPL,2022,2023-05-14 15:30:00,2023-05-14,15:30:00,True,83,Arsenal,ARS,220,Brighton,BRI,0,3,3,-3,0.958651,2.21276,-1.254109,0.1098,0.1901,0.7001,Away Win,A,0,0,1,2023-05-14 15:30:00,6.0,8.0,1.0,11.0,2.02539,11.0,5.6,4.854166666666667,6.0,9.0,2.0,4.0,6.0240849999999995,11.0,6.020833333333334,3.8958333333333335,-1.0,0.9583333333333335
18559,EPL,2022,2023-05-15 19:00:00,2023-05-15,19:00:00,True,75,Leicester,LEI,87,Liverpool,LIV,0,3,3,-3,0.527496,1.77085,-1.243354,0.081,0.21,0.709,Away Win,A,0,0,1,2023-05-15 19:00:00,2.0,5.0,-3.0,-8.0,3.593700000000001,9.0,6.000000000000001,6.791666666666667,9.0,15.0,5.0,6.0,7.089478999999999,11.0,3.7791666666666663,2.8958333333333335,-10.0,3.8958333333333335
18449,EPL,2022,2023-05-18 18:30:00,2023-05-18,18:30:00,True,86,Newcastle United,NEW,220,Brighton,BRI,4,1,5,3,4.11359,0.593493,3.520097,0.9688,0.0256,0.0056,Home Win,H,1,0,0,2023-05-18 18:30:00,4.0,10.0,8.0,13.0,8.623526,15.0,5.599999999999999,5.833333333333333,6.0,9.0,4.0,7.0,5.220433999999999,12.0,5.8125,5.958333333333333,1.0,-0.125
18569,EPL,2022,2023-05-20 11:30:00,2023-05-20,11:30:00,True,82,Tottenham,TOT,244,Brentford,BRE,1,3,4,-2,1.61667,1.15344,0.46323,0.4731,0.2743,0.2526,Away Win,A,0,0,1,2023-05-20 11:30:00,3.0,4.0,-6.0,-4.0,-3.4396880000000003,8.0,5.6,7.0,6.0,10.0,4.0,0.0,2.644890999999999,7.0,5.791666666666667,7.854166666666667,-6.0,-0.854166666666667
18565,EPL,2022,2023-05-20 14:00:00,2023-05-20,14:00:00,True,87,Liverpool,LIV,71,Aston Villa,AVL,1,1,2,0,0.918508,1.46948,-0.550972,0.1667,0.311,0.5223,Draw,D,0,1,0,2023-05-20 14:00:00,9.0,15.0,7.0,10.0,5.730048999999999,11.0,4.641666666666666,9.104166666666666,3.0,7.0,0.0,11.0,0.8331829999999998,4.0,5.620833333333333,7.0,8.0,2.104166666666666
18571,EPL,2022,2023-05-20 14:00:00,2023-05-20,14:00:00,True,229,Wolverhampton Wanderers,WOL,72,Everton,EVE,1,1,2,0,1.28976,2.46976,-1.18,0.1332,0.1917,0.6751,Draw,D,0,1,0,2023-05-20 14:00:00,3.0,6.0,-6.0,-6.0,-8.05368,4.0,5.599999999999999,7.0,4.0,5.0,-2.0,-5.0,-2.2118269999999995,8.0,5.791666666666668,5.854166666666667,1.0,1.145833333333333
18562,EPL,2022,2023-05-20 14:00:00,2023-05-20,14:00:00,True,73,Bournemouth,BOU,89,Manchester United,MUN,0,1,1,-1,0.815723,1.71783,-0.902107,0.1472,0.2468,0.606,Away Win,A,0,0,1,2023-05-20 14:00:00,3.0,6.0,-4.0,-6.0,-1.548011,6.0,5.600000000000001,7.0,3.0,7.0,1.0,4.0,1.9454829999999999,5.0,5.387499999999998,5.833333333333333,-1.0,1.166666666666667
18564,EPL,2022,2023-05-20 14:00:00,2023-05-20,14:00:00,True,228,Fulham,FLH,78,Crystal Palace,CRY,2,2,4,0,1.95519,1.70785,0.24734,0.4194,0.3021,0.2785,Draw,D,0,1,0,2023-05-20 14:00:00,6.0,6.0,1.0,-1.0,-3.6361559999999997,8.0,4.220833333333333,5.0,6.0,7.0,0.0,3.0,0.01305599999999929,6.0,5.600000000000001,7.0,-1.0,-2.0
18568,EPL,2022,2023-05-20 16:30:00,2023-05-20,16:30:00,True,249,Nottingham Forest,NOT,83,Arsenal,ARS,1,0,1,1,1.1397,0.4902,0.6495,0.5664,0.3,0.1336,Home Win,H,1,0,0,2023-05-20 16:30:00,4.0,7.0,1.0,-5.0,-3.3047719999999994,12.0,5.387499999999999,4.791666666666667,6.0,7.0,-2.0,7.0,0.01441099999999973,9.0,5.620833333333333,7.0,0.0,-2.208333333333333
