match_id,season,date_str,date_parsed,home_team,home_short,away_team,away_short,home_goals,away_goals,home_xg,away_xg,is_result
30520,2025,2026-05-09 12:30:00,2026-05-09T12:30:00+00:00,Wolfsburg,WOL,Bayern Munich,BAY,,,,,False
30521,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,Bayer Leverkusen,LEV,Hamburger SV,HAM,,,,,False
30522,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,Bayern Munich,BAY,FC Cologne,COL,,,,,False
30523,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,Borussia M.Gladbach,BMG,Hoffenheim,HOF,,,,,False
30524,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,Eintracht Frankfurt,EIN,VfB Stuttgart,STU,,,,,False
30525,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,Freiburg,FRE,RasenBallsport Leipzig,RBL,,,,,False
30526,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,FC Heidenheim,HEI,Mainz 05,MAI,,,,,False
30527,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,St. Pauli,SPA,Wolfsburg,WOL,,,,,False
30528,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,Union Berlin,UNI,Augsburg,AUG,,,,,False
30529,2025,2026-05-16 12:30:00,2026-05-16T12:30:00+00:00,Werder Bremen,WER,Borussia Dortmund,DOR,,,,,False
