match_id,season,match_datetime_utc,match_outcome_code,outcome_id,momentum_points_last3_delta_season_z,momentum_points_last2_delta_season_z,momentum_points_last8_delta_season_z,momentum_points_pct_last3_delta_season_z,momentum_goal_diff_last3_delta_season_z,momentum_goal_diff_last2_delta_season_z,momentum_goal_diff_last8_delta_season_z,momentum_xg_diff_last3_delta_season_z,momentum_xg_diff_last2_delta_season_z,momentum_xg_diff_last8_delta_season_z,momentum_points_exp_decay_delta_season_z,momentum_xg_exp_decay_delta_season_z,momentum_matches_last14_delta_season_z,momentum_travel_rest_ratio_delta_season_z,momentum_forecast_win_prev_delta_season_z,momentum_forecast_trend_delta_season_z,form_pct_diff_last5_season_z,form_diff_last5_season_z,rest_diff_season_z,fixture_congestion_flag_pair,momentum_fixture_congestion_delta,rest_reset_flag_pair,match_day_index_season_z,match_day_of_year_norm_season_z,match_weekday_index_season_z,match_weekday_Friday,match_weekday_Monday,match_weekday_Saturday,match_weekday_Sunday,match_weekday_Thursday,match_weekday_Tuesday,match_weekday_Wednesday
22133,2023,2024-02-11 14:00:00,A,0,-1.8686697,-1.7539984,-0.1036216,-1.8686699,-1.8609148,-1.3116742,-0.6285989,-1.2549368,-0.6527961,-1.3343366,-1.6139125,-1.0147443,0.013429532,-0.592858,-0.8896199,-0.34034374,-0.54676896,-0.54654044,-0.68324167,1,1,0,0.428034,-1.3002623,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22125,2023,2024-02-11 16:30:00,A,0,-0.7728449,-1.0291269,0.4451757,-0.7728449,-0.12302435,-0.16742215,0.5825082,0.013172391,-0.20415585,0.6868788,-0.40522835,0.45051327,0.013429532,0.84563255,1.3568368,1.9826385,-0.54676896,-0.54654044,0.41216242,1,-1,0,0.428034,-1.3002623,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22126,2023,2024-02-12 20:00:00,A,0,0.049023747,1.1454878,-0.51521957,0.049023744,-0.47060242,0.7479795,-0.34911266,-0.45915884,0.72896117,-0.74495757,0.33675733,-0.15538524,0.013429532,0.30552232,-0.5137536,-1.1551876,-0.54676896,-0.54654044,0.04351681,0,0,0,0.4398987,-1.2917185,-2.684494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22135,2023,2024-02-17 12:30:00,A,0,-0.7728449,0.05818048,-1.4756149,-0.7728449,-0.6443915,0.061428268,-1.653382,-1.0358424,0.08279959,-1.4155883,-0.34060425,-0.60402757,0.013429532,-0.0064512985,-0.23185387,-0.2998867,-1.1303988,-1.1299263,-0.3602379,0,0,0,0.49922216,-1.2489991,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22138,2023,2024-02-17 15:00:00,A,0,0.59693617,0.42061627,-0.37802026,0.59693617,0.050764695,-0.39627257,-0.8149231,-0.068536825,-0.52374184,-1.1281955,0.97181344,-0.39405298,0.013429532,0.1379352,-0.2775017,0.39287314,0.2314041,0.23130737,-0.2970415,0,0,0,0.49922216,-1.2489991,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22136,2023,2024-02-17 15:00:00,A,0,-2.142626,-1.7539984,-1.4756149,-2.142626,-2.2084928,-2.2270758,-1.8397061,-2.030476,-2.3457017,-2.162135,-1.9747982,-2.4806154,0.013429532,0.3018897,-1.9334501,-0.29008433,-1.9085718,-1.9077741,0.061071366,0,0,0,0.49922216,-1.2489991,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22141,2023,2024-02-17 15:00:00,D,1,1.4188049,1.1454878,-0.1036216,1.4188049,0.9197099,0.7479795,0.11669777,0.049333874,-0.5564814,-0.67766726,1.4969517,-0.4244701,0.013429532,0.48248982,-0.697559,0.10361427,1.0095772,1.0091552,0.38407513,0,0,0,0.49922216,-1.2489991,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22144,2023,2024-02-17 15:00:00,A,0,1.1448486,0.42061627,0.58237505,1.1448486,0.5721318,0.29027867,0.20985986,0.48809028,-0.17663985,0.011600657,1.220686,0.4440637,-1.6876446,1.1406054,1.13831,1.5983858,0.8150339,0.8146932,0.38407513,0,0,0,0.49922216,-1.2489991,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22142,2023,2024-02-17 15:00:00,H,2,0.049023747,0.42061627,-0.6524189,0.049023744,1.267288,1.8922316,-0.069626406,0.65048796,1.109979,0.30791295,0.17735086,1.3671813,0.013429532,0.124834776,1.4546883,1.6782305,0.2314041,0.23130737,-0.2619324,0,0,0,0.49922216,-1.2489991,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22140,2023,2024-02-17 17:30:00,D,1,1.6927611,1.1454878,0.993973,1.6927611,1.614866,0.97682995,1.0483186,1.4099329,0.7872185,0.86818975,1.0478501,1.0370023,0.013429532,-0.42634806,0.9015724,0.12713994,1.2041204,1.2036171,-1.1747692,0,0,0,0.49922216,-1.2489991,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22143,2023,2024-02-18 14:00:00,A,0,0.049023747,0.05818048,-0.51521957,0.049023744,-0.2968134,-1.0828238,-0.6285989,0.0973256,-0.544342,-0.28679118,0.6640164,0.054044697,0.013429532,0.2663186,0.7663285,1.9468153,-0.15768243,-0.15761653,-0.009146847,0,0,0,0.5110868,-1.2404553,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22139,2023,2024-02-18 16:30:00,A,0,-1.3207574,-1.7539984,-0.37802026,-1.3207574,-0.47060242,-1.3116742,-0.069626406,0.6017291,0.28007755,0.25533554,-1.5460122,0.3881115,0.013429532,0.9312382,0.18456131,-0.108473256,-0.9358555,-0.9354643,-0.009146847,0,0,0,0.5110868,-1.2404553,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22137,2023,2024-02-19 20:00:00,D,1,-0.22493248,0.42061627,-0.24082093,-0.22493248,0.3983428,0.7479795,0.20985986,0.843605,1.0674797,0.7802514,0.08695146,0.6536561,0.013429532,-0.56523204,-0.08082749,-1.6372857,-0.54676896,-0.54654044,-0.71835077,0,0,0,0.52295154,-1.2319114,-2.684494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22074,2023,2024-02-20 18:30:00,H,2,1.1448486,0.42061627,1.9543684,1.1448486,1.267288,0.7479795,1.8867774,1.3362098,1.0014228,1.3798147,1.0550165,1.3935709,0.013429532,0.9880869,1.4104973,0.7591251,1.3986636,1.3980792,0.13128957,0,0,0,0.5348162,-1.2233676,-2.0927842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22151,2023,2024-02-21 15:00:00,H,2,1.4188049,2.2327952,1.1311724,1.4188049,1.093499,1.8922316,1.1414807,0.8024495,1.8008541,1.452571,1.9632812,1.5910594,0.013429532,-0.4983619,1.793405,0.4493704,1.3986636,1.3980792,-0.36725974,0,0,0,0.5466809,-1.2148237,-1.5010743,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22147,2023,2024-02-24 15:00:00,H,2,0.59693617,0.05818048,0.17077707,0.59693617,0.74592084,-0.16742215,0.20985986,0.10342526,-0.52678823,0.4383232,0.3307402,-0.34706575,0.013429532,-0.5724525,-0.8396015,-0.4930824,0.6204906,0.6202313,-0.2970415,0,0,0,0.582275,-1.1891922,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22148,2023,2024-02-24 15:00:00,D,1,1.1448486,0.783052,1.1311724,1.1448486,1.614866,1.4345307,1.2346429,0.38255635,0.675291,0.4907972,1.1217322,0.52957773,1.7145036,-0.9242843,0.6150593,0.15280432,0.6204906,0.6202313,-0.43045613,0,0,0,0.582275,-1.1891922,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22150,2023,2024-02-24 15:00:00,H,2,0.049023747,0.42061627,0.4451757,0.049023744,0.3983428,1.2056804,0.20985986,0.17071535,0.61834574,0.0042928997,0.5797082,0.33404687,0.013429532,0.28410414,0.37370852,0.11145616,0.42594737,0.42576933,0.02596226,0,0,0,0.582275,-1.1891922,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22152,2023,2024-02-24 15:00:00,A,0,1.4188049,1.1454878,1.1311724,1.4188049,0.74592084,0.29027867,0.7688324,0.6402513,0.9671117,0.4984026,1.6710413,1.0477877,0.013429532,-0.9120185,1.4495894,0.8680205,1.5932069,1.5925411,0.02596226,0,0,0,0.582275,-1.1891922,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22145,2023,2024-02-24 17:30:00,A,0,-1.3207574,-1.0291269,-1.7500136,-1.3207574,-0.8181805,-0.62512296,-1.4670577,-0.5781992,-0.5780681,-0.77418244,-1.3608307,-0.77160144,-1.6876446,0.45634893,-1.0899363,-0.7281609,-1.9085718,-1.9077741,1.3601083,0,0,0,0.582275,-1.1891922,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22146,2023,2024-02-24 20:00:00,H,2,1.1448486,0.783052,1.1311724,1.1448486,2.136233,2.3499324,1.7936153,2.0124698,1.8488786,2.1721542,1.2275201,1.7419779,1.7145036,-1.1180807,1.3621786,-0.412703,1.3986636,1.3980792,-0.2619324,0,0,0,0.582275,-1.1891922,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22154,2023,2024-02-25 13:30:00,H,2,0.8708924,0.05818048,1.5427704,0.8708924,1.614866,0.5191291,1.7936153,0.90831494,0.70358765,0.4447889,1.1055722,1.1166868,0.013429532,-0.47180653,1.2873938,1.4404786,0.6204906,0.6202313,-0.2970415,0,0,0,0.5941397,-1.1806483,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22153,2023,2024-02-26 20:00:00,H,2,-0.7728449,0.05818048,0.4451757,-0.7728449,-1.5133367,-0.8539734,0.20985986,-0.5821193,-0.6087427,-0.24947551,-0.12026535,-0.24303485,-1.6876446,1.1880155,0.27172926,0.47378722,-0.15768243,-0.15761653,0.9668863,0,0,0,0.60600436,-1.1721045,-2.684494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22155,2023,2024-03-02 15:00:00,D,1,-1.0468011,-1.3915626,-0.9268176,-1.0468011,-0.9919696,-1.0828238,-0.6285989,-0.7000122,-0.56128824,-0.41684005,-0.9020782,-0.19111603,1.7145036,0.0038404989,0.23895024,1.0749395,-0.7413122,-0.7410024,0.41918424,0,0,0,0.6653278,-1.1293852,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22157,2023,2024-03-02 15:00:00,A,0,-0.22493248,-0.3042553,-0.51521957,-0.22493248,0.74592084,0.061428268,0.023535686,1.0528938,0.65244156,0.6649029,-0.48748925,0.4093117,0.013429532,-0.50902677,-0.9811584,-2.0562923,0.03686083,0.036845423,-1.4626639,0,0,0,0.6653278,-1.1293852,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22158,2023,2024-03-02 15:00:00,H,2,0.59693617,-0.3042553,-0.1036216,0.59693617,-0.2968134,-1.0828238,-0.53543687,-1.087661,-1.3683486,-1.1411794,0.5361068,-1.102463,0.013429532,0.46511126,-1.0981917,0.33762345,0.2314041,0.23130737,0.34896603,0,0,0,0.6653278,-1.1293852,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22161,2023,2024-03-02 15:00:00,H,2,-0.4988887,-1.7539984,-1.0640169,-0.4988887,-0.2968134,-1.0828238,-1.0944093,-0.44090816,-0.69213843,-0.88797915,-1.3192526,-0.76058185,0.013429532,0.17517695,-0.9389098,-0.66221774,-0.15768243,-0.15761653,-0.21980149,0,0,0,0.6653278,-1.1293852,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22162,2023,2024-03-02 15:00:00,A,0,-1.5947136,-1.0291269,-1.4756149,-1.5947136,-1.5133367,-1.3116742,-1.5602198,-0.96330315,-0.81311786,-1.5363164,-1.5253367,-1.2166456,1.7145036,0.10431765,-1.5337887,-1.3982862,-1.5194852,-1.5188502,1.0019954,0,0,0,0.6653278,-1.1293852,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22164,2023,2024-03-02 15:00:00,H,2,0.049023747,-0.3042553,0.58237505,0.049023744,-0.12302435,-0.62512296,0.6756703,-0.32835922,0.07859567,0.544199,-0.48540813,-0.245949,-1.6876446,1.4424876,-1.2565023,-1.7019813,0.2314041,0.23130737,0.7702753,0,0,0,0.6653278,-1.1293852,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22159,2023,2024-03-02 17:30:00,A,0,-1.5947136,-2.116434,-0.6524189,-1.5947136,-1.3395476,-1.5405246,-0.6285989,-1.3608061,-1.6736158,-0.8558535,-1.8049375,-1.5220534,1.7145036,-1.6301247,-1.254317,-0.28562874,-0.9358555,-0.9354643,-1.3432928,1,1,0,0.6653278,-1.1293852,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22156,2023,2024-03-03 13:00:00,A,0,-0.22493248,-0.3042553,-0.51521957,-0.22493248,-1.1657586,-1.5405246,-0.8149231,-1.2170969,-0.7580335,-0.98629063,-0.1299287,-0.8645689,0.013429532,-0.3913901,-0.03736491,0.4714703,-0.3522257,-0.3520785,-0.009146847,0,0,0,0.6771925,-1.1208414,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22160,2023,2024-03-03 15:30:00,H,2,0.32297996,1.1454878,0.85677373,0.32297996,0.22455373,0.5191291,0.5825082,0.38848642,0.15378104,0.9076535,1.1958942,0.38981026,0.013429532,-0.28795573,0.35986847,0.22979744,0.2314041,0.23130737,-0.6411108,0,0,0,0.6771925,-1.1208414,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22163,2023,2024-03-04 20:00:00,A,0,-1.5947136,-2.116434,-1.8872129,-1.5947136,-3.077438,-3.1424775,-2.9576511,-2.392214,-2.0927386,-2.0653403,-2.0305572,-2.0931323,0.013429532,-0.40561715,-1.5318463,0.4559647,-2.2976584,-2.296698,-0.051277775,0,0,0,0.6890572,-1.1122975,-2.684494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22172,2023,2024-03-09 12:30:00,H,2,0.32297996,-0.3042553,1.1311724,0.32297996,0.050764695,-0.16742215,0.86199445,-0.094036154,-0.22990231,0.0694244,0.34201965,-0.5690611,0.013429532,0.43883473,-1.1618073,-1.7754099,1.2041204,1.2036171,0.3700315,0,0,0,0.74838066,-1.0695782,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22165,2023,2024-03-09 15:00:00,D,1,1.1448486,1.1454878,0.3079764,1.1448486,2.3100224,1.8922316,1.0483186,1.0728204,0.6621207,0.90171486,1.3415349,1.1034051,0.013429532,0.22193658,1.0273468,0.8783575,0.42594737,0.42576933,-0.1285178,0,0,0,0.74838066,-1.0695782,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22170,2023,2024-03-09 15:00:00,D,1,1.1448486,1.1454878,0.7195744,1.1448486,1.093499,1.2056804,-0.1627885,0.71350783,0.82680047,-0.52256304,0.8038616,0.04736248,1.7145036,-0.6192483,-0.8145923,-2.2008326,0.6204906,0.6202313,-1.0202891,0,0,0,0.74838066,-1.0695782,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22174,2023,2024-03-09 15:00:00,H,2,0.049023747,-1.0291269,-0.1036216,0.049023744,-0.6443915,-1.3116742,-0.34911266,-0.18394893,-0.3555063,0.21118571,-0.9354578,-0.572739,0.013429532,0.107489504,-0.70824254,-1.0826501,-0.15768243,-0.15761653,-0.2900197,0,0,0,0.74838066,-1.0695782,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22166,2023,2024-03-09 17:30:00,H,2,2.2406735,1.8703594,1.9543684,2.2406735,3.0051785,2.5787828,3.0978847,2.1291595,1.6215606,2.4484146,2.080449,1.9608115,0.013429532,1.054136,1.3985997,-0.24784507,2.1768367,2.175927,1.4443702,0,0,0,0.74838066,-1.0695782,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22167,2023,2024-03-10 13:00:00,A,0,0.8708924,1.1454878,0.3079764,0.8708924,0.3983428,0.5191291,0.39618403,-0.28454813,-0.25356212,0.21604438,0.65495616,-0.45085347,0.013429532,-0.7617374,-1.2642722,-1.5055776,0.42594737,0.42576933,-2.2982605,0,0,0,0.7602453,-1.0610343,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22168,2023,2024-03-10 14:00:00,H,2,0.32297996,0.42061627,0.3079764,0.32297996,0.5721318,0.061428268,0.30302194,0.8676218,0.9362624,0.57948774,0.36583874,0.6980944,0.013429532,-0.38040844,0.3669099,-0.7588156,0.6204906,0.6202313,0.02596226,0,0,0,0.7602453,-1.0610343,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22173,2023,2024-03-10 14:00:00,D,1,1.6927611,2.2327952,0.993973,1.6927611,2.136233,2.121082,0.7688324,0.49394193,0.71144235,0.14285448,1.9736874,0.23589323,1.7145036,-0.96211207,-0.26341885,-1.170515,1.0095772,1.0091552,-1.027311,0,0,0,0.7602453,-1.0610343,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22171,2023,2024-03-10 15:45:00,D,1,0.049023747,0.05818048,-0.1036216,0.049023744,0.5721318,0.29027867,0.48934612,-0.08646381,0.057989903,0.4002253,0.12935208,-0.2760711,0.013429532,-0.08851974,-0.90151745,-1.1033242,-0.15768243,-0.15761653,0.72814435,0,0,0,0.7602453,-1.0610343,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22169,2023,2024-03-11 20:00:00,H,2,0.32297996,-0.3042553,0.4451757,0.32297996,0.3983428,0.061428268,0.023535686,-0.21521702,-0.37098253,0.40205625,-0.46306902,-0.64185697,0.013429532,0.30134958,-1.2521318,-1.2402009,-0.54676896,-0.54654044,2.4204032,0,0,0,0.77211,-1.0524905,-2.684494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25861,2023,2024-03-13 19:30:00,H,2,0.8708924,1.1454878,0.17077707,0.8708924,0.9197099,0.7479795,-0.1627885,1.3591381,1.210194,0.68367255,0.7655428,1.7189783,0.013429532,0.1296449,2.0879307,1.8423755,0.8150339,0.8146932,-0.24788877,0,0,0,0.79583937,-1.0354028,-1.5010743,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22177,2023,2024-03-16 15:00:00,H,2,0.049023747,0.05818048,-0.1036216,0.049023744,-0.2968134,-0.16742215,-0.53543687,-0.30945623,0.050928295,0.026448427,0.28629345,-0.03829748,0.013429532,0.27372506,0.29843813,0.3026914,0.03686083,0.036845423,0.0048967954,0,0,0,0.8314335,-1.0097712,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22181,2023,2024-03-16 15:00:00,D,1,0.32297996,0.42061627,0.17077707,0.32297996,0.3983428,0.29027867,0.11669777,0.017665256,-0.45821148,-0.2613403,0.15588741,-0.29775837,1.7145036,-1.1960429,0.35914004,0.70833105,-0.3522257,-0.3520785,-1.2449874,1,1,0,0.8314335,-1.0097712,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22180,2023,2024-03-16 17:30:00,H,2,0.049023747,-1.0291269,-0.78961825,0.049023744,-0.2968134,-0.8539734,-0.53543687,-0.37384385,-0.31685027,-0.5676991,-0.9705547,-0.054125115,0.013429532,0.14370292,0.53638965,1.3426331,-0.15768243,-0.15761653,-0.28299788,0,0,0,0.8314335,-1.0097712,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22183,2023,2024-03-17 14:00:00,D,1,0.32297996,0.42061627,-0.51521957,0.32297996,0.9197099,1.2056804,-0.8149231,0.32220155,0.55203354,-0.49873903,0.33181882,0.51745117,0.013429532,0.29673022,1.4396342,1.2731255,-0.3522257,-0.3520785,0.07511501,0,0,0,0.84329814,-1.0012274,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22191,2023,2024-03-30 12:30:00,H,2,-0.4988887,0.42061627,0.3079764,-0.4988887,-0.47060242,0.5191291,0.7688324,-0.1609902,0.19420892,0.45441616,-0.20826523,-0.12820749,-1.6876446,0.46892774,-0.67983407,-1.0523518,-0.15768243,-0.15761653,0.7702753,0,0,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22185,2023,2024-03-30 15:00:00,H,2,1.6927611,1.5079236,0.7195744,1.6927611,1.267288,1.2056804,0.5825082,0.8787442,0.7806775,0.14325534,1.7313417,0.73320395,0.013429532,-0.16783889,0.8481547,0.34938627,1.2041204,1.2036171,-0.8868745,0,0,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22188,2023,2024-03-30 15:00:00,D,1,0.32297996,0.05818048,1.2683717,0.32297996,0.3983428,0.061428268,1.2346429,-0.036170725,0.26401815,0.4566115,0.3913623,0.2729541,-1.6876446,0.5852034,0.34408596,-0.0013601466,0.8150339,0.8146932,1.0932791,0,0,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22192,2023,2024-03-30 15:00:00,D,1,-0.7728449,0.05818048,-0.37802026,-0.7728449,-0.47060242,0.29027867,0.39618403,-0.15847835,0.5668325,0.64315325,-0.19636908,0.11805461,1.7145036,-0.56141555,-0.17552249,-0.6992885,-0.15768243,-0.15761653,-0.2970415,0,0,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22193,2023,2024-03-30 15:00:00,D,1,-1.3207574,-0.66669106,-1.2012162,-1.3207574,-2.0347037,-1.7693751,-2.1191924,-1.4653782,-1.7033472,-0.9493901,-1.1653734,-1.3964922,-1.6876446,-0.052645765,-0.5926661,0.9213097,-0.9358555,-0.9354643,-0.7534599,0,0,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22194,2023,2024-03-30 15:00:00,H,2,1.1448486,0.783052,1.5427704,1.1448486,0.74592084,0.5191291,1.1414807,1.5519654,0.6764341,1.2437037,0.63165987,1.0407884,0.013429532,0.40727246,0.717767,0.09898043,1.3986636,1.3980792,1.1634973,1,-1,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22186,2023,2024-03-30 17:30:00,H,2,-0.4988887,-0.66669106,0.03357773,-0.4988887,-0.2968134,-0.39627257,0.30302194,0.5932531,1.0266653,0.59049016,-0.6764507,0.88116777,1.7145036,-0.37340897,0.6381261,0.2739972,0.2314041,0.23130737,0.0400059,0,0,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22187,2023,2024-03-30 20:00:00,D,1,-0.4988887,-1.0291269,-1.6128142,-0.4988887,-0.12302435,-0.39627257,-1.1875714,-0.19874589,-0.12966417,-0.8340173,-1.3165983,-0.60319304,0.013429532,0.41263926,-1.0641986,-0.98694336,-1.5194852,-1.5188502,0.3700315,0,0,0,0.9975391,-0.8901573,0.27405524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22189,2023,2024-03-31 14:00:00,H,2,0.8708924,0.42061627,1.1311724,0.8708924,1.093499,0.7479795,1.2346429,0.7872242,0.6078145,0.76221734,0.17329864,0.7237925,0.013429532,0.29026425,1.1499647,0.6252783,1.2041204,1.2036171,0.050538633,0,0,0,1.0094038,-0.88161343,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22190,2023,2024-03-31 16:30:00,D,1,-0.4988887,-0.66669106,-0.51521957,-0.4988887,-1.1657586,-1.0828238,-1.746544,-0.56521547,-0.313925,-0.9272474,-0.77197886,-0.5570454,0.013429532,0.59013283,-0.73155206,-0.56259006,-0.7413122,-0.7410024,0.7386771,0,0,0,1.0094038,-0.88161343,0.8657651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22198,2023,2024-04-02 18:30:00,H,2,-0.4988887,-0.66669106,-1.0640169,-0.4988887,-0.47060242,-0.62512296,-0.90808517,0.08173165,0.52899396,0.21157528,-0.52729356,0.36562636,0.013429532,0.68841046,0.52764857,0.06440481,-1.5194852,-1.5188502,0.061071366,0,0,0,1.0331331,-0.8645257,-2.0927842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22202,2023,2024-04-02 18:30:00,D,1,1.6927611,1.1454878,1.405571,1.6927611,1.441077,0.7479795,0.95515656,1.2445388,1.0573338,0.30524042,1.6567719,1.323415,0.013429532,0.52859724,2.030871,1.7085288,1.0095772,1.0091552,-0.788569,0,0,0,1.0331331,-0.8645257,-2.0927842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22195,2023,2024-04-02 18:45:00,H,2,1.4188049,1.5079236,0.4451757,1.4188049,0.74592084,0.5191291,0.39618403,0.7043956,-0.38659248,0.49552283,1.4375844,0.23746793,0.013429532,0.49473226,0.59927684,1.30681,0.8150339,0.8146932,-1.3854238,0,0,0,1.0331331,-0.8645257,-2.0927842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22197,2023,2024-04-02 18:45:00,D,1,0.59693617,0.42061627,-0.78961825,0.59693617,0.9197099,0.5191291,-0.721761,0.60653645,0.23763852,-0.30592307,0.36952686,-0.16001871,0.013429532,0.021397827,-0.6897892,-1.5975416,-0.7413122,-0.7410024,-2.3684788,0,0,0,1.0331331,-0.8645257,-2.0927842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22199,2023,2024-04-02 19:15:00,D,1,-1.0468011,-0.66669106,-1.0640169,-1.0468011,-0.47060242,0.29027867,-1.1875714,-0.8191532,-1.0804219,-1.2884513,-1.1223252,-1.483978,0.013429532,-0.17218825,-1.7969922,-1.5626096,-0.15768243,-0.15761653,-0.2970415,0,0,0,1.0331331,-0.8645257,-2.0927842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22196,2023,2024-04-03 18:30:00,H,2,1.6927611,1.1454878,2.7775643,1.6927611,1.614866,0.5191291,3.0978847,1.3815559,1.108617,2.6073751,1.4998991,1.461122,0.013429532,0.56790465,0.53930336,-0.3930983,2.1768367,2.175927,2.708298,0,0,0,1.0449978,-0.8559818,-1.5010743,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22200,2023,2024-04-03 18:30:00,D,1,-0.4988887,-0.66669106,-0.6524189,-0.4988887,0.22455373,-0.16742215,-0.53543687,0.7935312,1.2085776,-0.23115543,-0.19407971,1.4103873,0.013429532,0.42902702,2.2627523,1.9502015,-0.9358555,-0.9354643,-2.2631514,0,0,0,1.0449978,-0.8559818,-1.5010743,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22204,2023,2024-04-03 19:15:00,H,2,0.32297996,-0.66669106,0.3079764,0.32297996,0.74592084,-0.39627257,0.20985986,1.0440452,0.3178588,0.9113358,-0.4151376,0.83691317,0.013429532,0.45704383,1.0868347,0.9642619,0.2314041,0.23130737,2.6837215,0,0,0,1.0449978,-0.8559818,-1.5010743,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22203,2023,2024-04-04 18:30:00,H,2,1.4188049,0.783052,1.9543684,1.4188049,1.441077,0.29027867,2.538912,1.8230578,1.59778,2.179419,1.4999417,1.8209807,0.013429532,0.28307098,1.1628335,0.0064817453,2.1768367,2.175927,0.0013858847,0,0,0,1.0568626,-0.847438,-0.90936446,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22201,2023,2024-04-04 19:15:00,H,2,0.32297996,0.05818048,-0.51521957,0.32297996,0.22455373,-0.16742215,-0.53543687,1.652058,1.5079461,0.17154272,0.20704544,1.7699832,0.013429532,0.525137,2.1845682,1.4686381,0.42594737,0.42576933,-0.8236781,0,0,0,1.0568626,-0.847438,-0.90936446,0.0,0.0,0.0,0.0,1.0,0.0,0.0
