match_id,season,match_datetime_utc,match_outcome_code,outcome_id,home_goals_for_last_5,home_goals_against_last_5,home_goal_diff_last_5,home_xg_for_last_5,home_xg_against_last_5,home_xg_diff_last_5,home_points_last_5,away_goals_for_last_5,away_goals_against_last_5,away_goal_diff_last_5,away_xg_for_last_5,away_xg_against_last_5,away_xg_diff_last_5,away_points_last_5,form_diff_last5,xg_diff_last5,match_day_index,match_day_of_year_norm,match_weekday_index,match_weekday_Friday,match_weekday_Monday,match_weekday_Saturday,match_weekday_Sunday,match_weekday_Thursday,match_weekday_Tuesday,match_weekday_Wednesday
22088,2023,2024-01-01 19:00:00,H,2,7.0,2.0,5.0,7.810481,5.082476999999999,2.728003999999999,11.0,5.0,11.0,-6.0,11.39459,12.751992,-1.3574020000000018,3.0,8.0,4.085406000000001,514.0,0.00273224043715847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22093,2023,2024-01-02 18:30:00,D,1,9.0,6.0,3.0,6.87397,7.876182,-1.002212,12.0,8.0,7.0,1.0,10.350064,8.76509,1.5849740000000003,8.0,4.0,-2.5871860000000004,515.0,0.00546448087431694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22096,2023,2024-01-12 19:45:00,D,1,5.0,8.0,-3.0,4.3718140000000005,11.17686,-6.805046000000001,4.0,10.0,11.0,-1.0,6.390236,11.42907,-5.038834,6.0,-2.0,-1.7662120000000012,525.0,0.03278688524590164,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22097,2023,2024-01-13 12:30:00,H,2,8.0,7.0,1.0,10.217882,6.899777,3.318105,9.0,7.0,9.0,-2.0,5.893057,9.41768,-3.524622999999999,6.0,3.0,6.842727999999999,526.0,0.03551912568306011,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22100,2023,2024-01-13 17:30:00,A,0,7.0,12.0,-5.0,11.009924,16.469572,-5.459648000000001,3.0,9.0,5.0,4.0,10.17747,6.029508000000001,4.147962,10.0,-7.0,-9.60761,526.0,0.03551912568306011,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22098,2023,2024-01-14 14:00:00,D,1,6.0,8.0,-2.0,7.076201,8.200197,-1.1239959999999996,6.0,9.0,7.0,2.0,8.075749,5.4799109999999995,2.5958379999999996,10.0,-4.0,-3.719833999999999,527.0,0.03825136612021858,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22099,2023,2024-01-14 16:30:00,D,1,4.0,9.0,-5.0,4.329116,8.040708,-3.711592,4.0,13.0,7.0,6.0,11.80365,10.73253,1.0711200000000003,12.0,-8.0,-4.782712,527.0,0.03825136612021858,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22103,2023,2024-01-20 12:30:00,H,2,4.0,6.0,-2.0,9.785611,5.399854,4.385757,4.0,8.0,8.0,0.0,7.664027,9.14115,-1.4771230000000006,5.0,-1.0,5.8628800000000005,533.0,0.0546448087431694,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22104,2023,2024-01-20 17:30:00,H,2,4.0,12.0,-8.0,6.5423,7.354766000000001,-0.8124660000000004,0.0,8.0,8.0,0.0,7.567254,7.963005,-0.3957509999999997,7.0,-7.0,-0.4167150000000006,533.0,0.0546448087431694,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22101,2023,2024-01-21 14:00:00,D,1,4.0,8.0,-4.0,5.809366,8.094332999999999,-2.2849670000000004,4.0,7.0,5.0,2.0,6.11617,8.418702,-2.302532,10.0,-6.0,0.0175649999999993,534.0,0.05737704918032787,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22102,2023,2024-01-21 16:30:00,A,0,12.0,5.0,7.0,9.32624,5.6438109999999995,3.682429,12.0,9.0,4.0,5.0,12.680831,5.159279,7.521551999999999,11.0,1.0,-3.839122999999999,534.0,0.05737704918032787,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22095,2023,2024-01-22 19:45:00,D,1,6.0,6.0,0.0,10.964274,8.528120000000001,2.436154,6.0,10.0,6.0,4.0,7.864056,7.123871,0.7401849999999992,10.0,-4.0,1.695969000000001,535.0,0.060109289617486336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22108,2023,2024-01-30 19:30:00,A,0,9.0,10.0,-1.0,7.571754,8.883205,-1.311451,6.0,9.0,5.0,4.0,11.590611,5.059437999999999,6.531173000000001,7.0,-1.0,-7.842624000000001,543.0,0.08196721311475409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22106,2023,2024-01-30 19:45:00,D,1,2.0,10.0,-8.0,4.4025039999999995,10.48028,-6.077775999999999,3.0,4.0,8.0,-4.0,6.998471,8.658184999999998,-1.6597139999999997,4.0,-1.0,-4.418061999999999,543.0,0.08196721311475409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22107,2023,2024-01-30 19:45:00,H,2,8.0,8.0,0.0,6.829149,10.36115,-3.532001,7.0,5.0,5.0,0.0,9.371904,8.61766,0.7542440000000001,6.0,1.0,-4.286245,543.0,0.08196721311475409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22112,2023,2024-01-30 20:00:00,H,2,7.0,11.0,-4.0,6.16059,11.29202,-5.131430000000001,5.0,5.0,10.0,-5.0,7.58101,9.873795,-2.2927850000000003,2.0,3.0,-2.8386450000000005,543.0,0.08196721311475409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22105,2023,2024-01-30 20:15:00,A,0,8.0,7.0,1.0,8.79075,4.799881,3.990868999999999,8.0,8.0,11.0,-3.0,10.632624,14.622912,-3.9902880000000014,3.0,5.0,7.981157,543.0,0.08196721311475409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22109,2023,2024-01-31 19:30:00,H,2,11.0,8.0,3.0,8.71471,10.042082999999998,-1.3273729999999997,10.0,6.0,12.0,-6.0,7.26442,7.036286,0.2281339999999998,3.0,7.0,-1.5555069999999995,544.0,0.08469945355191257,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22114,2023,2024-01-31 19:30:00,H,2,12.0,6.0,6.0,11.73001,5.073688000000001,6.656322,13.0,5.0,8.0,-3.0,4.8404240000000005,9.179557,-4.339133,4.0,9.0,10.995455,544.0,0.08469945355191257,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22113,2023,2024-01-31 20:15:00,H,2,11.0,3.0,8.0,12.843471,4.202344,8.641127,11.0,9.0,5.0,4.0,11.37797,6.4832540000000005,4.894716000000001,12.0,-1.0,3.7464109999999984,544.0,0.08469945355191257,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22110,2023,2024-02-01 19:30:00,D,1,9.0,2.0,7.0,7.557270000000001,8.843922,-1.2866519999999997,11.0,10.0,9.0,1.0,8.360854999999999,5.912841,2.4480140000000006,9.0,2.0,-3.734666,545.0,0.08743169398907104,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22111,2023,2024-02-01 20:15:00,A,0,9.0,5.0,4.0,7.983225999999999,7.275961,0.7072649999999991,10.0,6.0,8.0,-2.0,4.1393889999999995,7.378748,-3.239358999999999,5.0,5.0,3.9466239999999986,545.0,0.08743169398907104,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22121,2023,2024-02-03 12:30:00,D,1,2.0,8.0,-6.0,7.608591,10.22174,-2.613149,2.0,12.0,10.0,2.0,10.46927,9.932763,0.5365070000000003,10.0,-8.0,-3.149656,547.0,0.09289617486338798,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22118,2023,2024-02-03 15:00:00,H,2,5.0,7.0,-2.0,9.72251,9.48102,0.2414899999999997,6.0,8.0,11.0,-3.0,5.670920000000001,9.644027,-3.9731070000000015,7.0,-1.0,4.214597000000001,547.0,0.09289617486338798,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22119,2023,2024-02-03 15:00:00,D,1,6.0,9.0,-3.0,5.520129,8.804067,-3.2839380000000005,4.0,2.0,7.0,-5.0,6.306452,9.03412,-2.7276679999999995,4.0,0.0,-0.5562700000000009,547.0,0.09289617486338798,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22123,2023,2024-02-03 15:00:00,D,1,8.0,12.0,-4.0,9.675694,15.59672,-5.921026,3.0,11.0,6.0,5.0,9.773232,9.14128,0.6319520000000001,10.0,-7.0,-6.552978,547.0,0.09289617486338798,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22124,2023,2024-02-03 17:30:00,A,0,7.0,11.0,-4.0,7.909337,7.760675,0.1486619999999996,2.0,7.0,9.0,-2.0,8.7692,7.325469,1.4437309999999992,5.0,-3.0,-1.2950689999999996,547.0,0.09289617486338798,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22122,2023,2024-02-04 14:00:00,H,2,10.0,11.0,-1.0,6.7336540000000005,7.683728,-0.9500739999999994,7.0,7.0,3.0,4.0,7.83179,9.422586,-1.590796,9.0,-2.0,0.6407220000000005,548.0,0.09562841530054644,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22115,2023,2024-02-04 14:00:00,D,1,8.0,10.0,-2.0,7.521525,6.112681,1.4088440000000002,7.0,10.0,10.0,0.0,6.497682,8.667255,-2.169573,6.0,1.0,3.578417,548.0,0.09562841530054644,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22120,2023,2024-02-04 14:00:00,A,0,8.0,9.0,-1.0,8.582721999999999,9.705814,-1.1230919999999998,9.0,12.0,6.0,6.0,9.70311,9.464661,0.238448999999999,10.0,-1.0,-1.3615409999999988,548.0,0.09562841530054644,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22116,2023,2024-02-04 16:30:00,H,2,9.0,6.0,3.0,10.212281,5.028002,5.184279,7.0,15.0,4.0,11.0,14.535061,4.047601,10.48746,13.0,-6.0,-5.303180999999999,548.0,0.09562841530054644,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22117,2023,2024-02-05 20:00:00,A,0,8.0,14.0,-6.0,8.216152,9.55625,-1.3400980000000002,3.0,13.0,6.0,7.0,11.34404,5.875791,5.468249,13.0,-10.0,-6.808347,549.0,0.09836065573770492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22130,2023,2024-02-10 12:30:00,H,2,14.0,5.0,9.0,11.03543,5.091762,5.943668000000001,15.0,3.0,8.0,-5.0,8.883551,9.568841,-0.6852899999999997,3.0,12.0,6.628958000000001,554.0,0.11202185792349727,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22127,2023,2024-02-10 15:00:00,H,2,4.0,7.0,-3.0,6.213552,9.62126,-3.407708,5.0,6.0,9.0,-3.0,6.820355,5.777423000000001,1.0429320000000004,5.0,0.0,-4.45064,554.0,0.11202185792349727,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22128,2023,2024-02-10 15:00:00,H,2,15.0,6.0,9.0,14.094212,6.04852,8.045692,12.0,6.0,11.0,-5.0,6.1072690000000005,8.711167000000001,-2.6038980000000005,2.0,10.0,10.649590000000002,554.0,0.11202185792349727,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22129,2023,2024-02-10 15:00:00,A,0,14.0,10.0,4.0,10.629422,10.09993,0.5294919999999999,8.0,6.0,15.0,-9.0,8.791018,9.532215,-0.7411970000000002,1.0,7.0,1.270689,554.0,0.11202185792349727,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22132,2023,2024-02-10 15:00:00,H,2,12.0,11.0,1.0,9.816371,11.207723,-1.3913519999999997,8.0,8.0,7.0,1.0,10.311890000000002,8.068067000000001,2.243823,8.0,0.0,-3.6351749999999994,554.0,0.11202185792349727,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22134,2023,2024-02-10 15:00:00,A,0,14.0,7.0,7.0,10.44681,10.069861,0.3769489999999991,10.0,8.0,15.0,-7.0,8.285081,10.1977,-1.9126190000000007,3.0,7.0,2.289568,554.0,0.11202185792349727,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22131,2023,2024-02-10 17:30:00,A,0,9.0,8.0,1.0,6.162424000000001,7.966085,-1.8036609999999995,7.0,12.0,15.0,-3.0,10.634344,16.45291,-5.818566000000001,4.0,3.0,4.014905000000001,554.0,0.11202185792349727,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22133,2023,2024-02-11 14:00:00,A,0,5.0,6.0,-1.0,7.497809999999999,9.6593,-2.1614899999999997,6.0,11.0,6.0,5.0,12.2132,4.587153,7.626047,9.0,-3.0,-9.787537,555.0,0.11475409836065574,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22125,2023,2024-02-11 16:30:00,A,0,11.0,8.0,3.0,10.54074,8.20715,2.333589999999999,7.0,13.0,9.0,4.0,6.970368,7.349748,-0.3793799999999995,10.0,-3.0,2.7129699999999985,555.0,0.11475409836065574,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22126,2023,2024-02-12 20:00:00,A,0,8.0,14.0,-6.0,4.257967,10.233407,-5.975440000000001,6.0,9.0,11.0,-2.0,9.187922,10.449514,-1.2615919999999998,9.0,-3.0,-4.7138480000000005,556.0,0.11748633879781421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22135,2023,2024-02-17 12:30:00,A,0,9.0,11.0,-2.0,7.540691,9.36068,-1.819989,6.0,16.0,7.0,9.0,15.557042,6.187360999999999,9.369681,12.0,-6.0,-11.18967,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22138,2023,2024-02-17 15:00:00,A,0,7.0,5.0,2.0,7.634786999999999,10.14827,-2.513483,8.0,10.0,7.0,3.0,11.351120000000002,9.45202,1.8990999999999991,7.0,1.0,-4.412582999999999,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22136,2023,2024-02-17 15:00:00,A,0,7.0,12.0,-5.0,6.246110000000001,10.173997,-3.927887,2.0,17.0,4.0,13.0,13.42373,3.181108,10.242622,12.0,-10.0,-14.170509,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22141,2023,2024-02-17 15:00:00,D,1,14.0,14.0,0.0,8.354659,14.313585,-5.958926000000001,7.0,4.0,12.0,-8.0,7.347365,7.198658,0.1487070000000004,2.0,5.0,-6.107633000000002,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22144,2023,2024-02-17 15:00:00,A,0,12.0,8.0,4.0,9.856101,8.853553,1.0025480000000004,11.0,10.0,8.0,2.0,9.60979,9.325471,0.2843189999999989,7.0,4.0,0.7182290000000016,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22142,2023,2024-02-17 15:00:00,H,2,8.0,10.0,-2.0,4.023099,5.6864,-1.663301,4.0,3.0,12.0,-9.0,6.091765,10.86983,-4.778065,3.0,1.0,3.1147639999999996,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22140,2023,2024-02-17 17:30:00,D,1,13.0,4.0,9.0,10.34193,4.048544000000001,6.293386,15.0,10.0,11.0,-1.0,7.727351999999999,10.210953000000002,-2.483601,9.0,6.0,8.776987,561.0,0.13114754098360656,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22143,2023,2024-02-18 14:00:00,A,0,7.0,13.0,-6.0,7.1559680000000006,10.57879,-3.422822,4.0,5.0,7.0,-2.0,7.95772,8.107797000000001,-0.1500770000000002,5.0,-1.0,-3.2727449999999996,562.0,0.13387978142076504,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22139,2023,2024-02-18 16:30:00,A,0,12.0,11.0,1.0,11.675997,8.46488,3.211117,5.0,12.0,8.0,4.0,8.215238,8.160128,0.0551100000000005,10.0,-5.0,3.1560069999999993,562.0,0.13387978142076504,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22137,2023,2024-02-19 20:00:00,D,1,2.0,7.0,-5.0,7.840333,8.875340999999999,-1.035008,3.0,8.0,15.0,-7.0,4.019406,8.772836999999999,-4.753431000000002,6.0,-3.0,3.718423000000002,563.0,0.1366120218579235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22074,2023,2024-02-20 18:30:00,H,2,12.0,5.0,7.0,10.87677,5.614363,5.2624070000000005,13.0,9.0,12.0,-3.0,7.948561,10.83963,-2.891069,6.0,7.0,8.153476000000001,564.0,0.13934426229508196,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22151,2023,2024-02-21 15:00:00,H,2,16.0,6.0,10.0,11.975052,6.971567,5.0034849999999995,12.0,11.0,10.0,1.0,10.607407000000002,10.47998,0.1274269999999999,5.0,7.0,4.876058,565.0,0.14207650273224043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22147,2023,2024-02-24 15:00:00,H,2,9.0,6.0,3.0,9.99822,9.75075,0.2474699999999987,7.0,8.0,9.0,-1.0,5.948171,5.554511,0.3936600000000001,4.0,3.0,-0.1461900000000013,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22148,2023,2024-02-24 15:00:00,D,1,10.0,7.0,3.0,9.15801,7.710911000000001,1.447099,7.0,3.0,5.0,-2.0,9.766572,6.965255999999999,2.801316,4.0,3.0,-1.354217,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22150,2023,2024-02-24 15:00:00,H,2,6.0,15.0,-9.0,3.143521,9.931407,-6.787886,4.0,5.0,14.0,-9.0,5.462023,9.453877,-3.991854,2.0,2.0,-2.7960320000000003,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22152,2023,2024-02-24 15:00:00,A,0,13.0,7.0,6.0,11.153063,8.98812,2.1649430000000005,13.0,6.0,6.0,0.0,7.524457,10.06214,-2.5376829999999995,5.0,8.0,4.702626,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22145,2023,2024-02-24 17:30:00,A,0,5.0,11.0,-6.0,7.846055,7.432638000000001,0.413417,3.0,10.0,3.0,7.0,10.85991,4.881782,5.978128,13.0,-10.0,-5.564711,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22146,2023,2024-02-24 20:00:00,H,2,21.0,2.0,19.0,13.97038,1.987961,11.982419,15.0,14.0,12.0,2.0,9.827935,9.723055,0.1048799999999999,8.0,7.0,11.877539,568.0,0.15027322404371585,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22154,2023,2024-02-25 13:30:00,H,2,9.0,9.0,0.0,8.74093,10.40351,-1.6625800000000008,7.0,7.0,16.0,-9.0,7.478971,11.69199,-4.213019000000001,4.0,3.0,2.550439,569.0,0.15300546448087432,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22153,2023,2024-02-26 20:00:00,H,2,3.0,14.0,-11.0,5.628681,11.384049999999998,-5.755369,2.0,6.0,11.0,-5.0,6.51017,12.15478,-5.64461,3.0,-1.0,-0.1107589999999998,570.0,0.1557377049180328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22155,2023,2024-03-02 15:00:00,D,1,6.0,12.0,-6.0,6.250630000000001,10.86157,-4.610939999999999,3.0,8.0,10.0,-2.0,7.981751999999998,10.347153,-2.3654010000000003,7.0,-4.0,-2.245538999999999,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22157,2023,2024-03-02 15:00:00,A,0,4.0,6.0,-2.0,9.016587,7.275555999999998,1.7410309999999998,4.0,5.0,14.0,-9.0,5.273311,10.10726,-4.833949,4.0,0.0,6.574979999999999,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22158,2023,2024-03-02 15:00:00,H,2,8.0,6.0,2.0,7.96511,9.9769,-2.0117899999999995,8.0,11.0,8.0,3.0,9.44171,6.856406000000001,2.585304,7.0,1.0,-4.597093999999999,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22161,2023,2024-03-02 15:00:00,H,2,13.0,13.0,0.0,8.808928,9.761895,-0.952967,8.0,10.0,9.0,1.0,8.81595,9.687752,-0.8718020000000006,9.0,-1.0,-0.0811649999999994,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22162,2023,2024-03-02 15:00:00,A,0,8.0,10.0,-2.0,6.981351,7.100930999999999,-0.1195799999999998,4.0,16.0,7.0,9.0,14.144631999999998,7.093494,7.051137999999999,12.0,-8.0,-7.170717999999999,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22164,2023,2024-03-02 15:00:00,H,2,10.0,9.0,1.0,9.303511,9.047173,0.2563380000000004,8.0,9.0,10.0,-1.0,5.271558,6.485759,-1.214201000000001,7.0,1.0,1.4705390000000014,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22159,2023,2024-03-02 17:30:00,A,0,11.0,13.0,-2.0,10.598752,12.66277,-2.064018,4.0,13.0,8.0,5.0,12.14333,10.9698,1.1735299999999989,9.0,-5.0,-3.2375479999999985,575.0,0.16939890710382513,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22156,2023,2024-03-03 13:00:00,A,0,4.0,16.0,-12.0,4.017815000000001,10.90483,-6.887015,1.0,5.0,8.0,-3.0,7.937359,7.695558000000001,0.2418009999999999,3.0,-2.0,-7.128816,576.0,0.1721311475409836,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22160,2023,2024-03-03 15:30:00,H,2,8.0,2.0,6.0,10.808709999999998,4.316531,6.492179,13.0,12.0,7.0,5.0,12.19019,8.81438,3.3758100000000004,12.0,1.0,3.1163689999999997,576.0,0.1721311475409836,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22163,2023,2024-03-04 20:00:00,A,0,5.0,15.0,-10.0,5.519693,10.48407,-4.964377000000001,3.0,20.0,3.0,17.0,13.04207,1.917251,11.124819,15.0,-12.0,-16.089196,577.0,0.17486338797814208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22172,2023,2024-03-09 12:30:00,H,2,9.0,7.0,2.0,9.116974,9.18002,-0.0630459999999999,9.0,5.0,9.0,-4.0,9.304167,7.080045999999999,2.224121,3.0,6.0,-2.287167,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22165,2023,2024-03-09 15:00:00,D,1,6.0,7.0,-1.0,8.238648999999999,7.987368000000001,0.2512809999999998,5.0,3.0,18.0,-15.0,4.9526,11.79691,-6.844310000000001,3.0,2.0,7.095591000000001,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22170,2023,2024-03-09 15:00:00,D,1,7.0,11.0,-4.0,4.389345,8.379792,-3.990447000000001,4.0,9.0,16.0,-7.0,9.398752,13.73497,-4.336218,1.0,3.0,0.3457709999999991,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22174,2023,2024-03-09 15:00:00,H,2,7.0,8.0,-1.0,7.047629,9.795722,-2.7480930000000003,9.0,11.0,6.0,5.0,6.96616,8.29571,-1.3295499999999998,10.0,-1.0,-1.4185430000000006,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22166,2023,2024-03-09 17:30:00,H,2,24.0,2.0,22.0,14.12358,1.487007,12.636573000000002,15.0,7.0,11.0,-4.0,7.858089,10.90602,-3.0479309999999997,4.0,11.0,15.684504000000002,582.0,0.1885245901639344,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22167,2023,2024-03-10 13:00:00,A,0,15.0,7.0,8.0,12.78434,10.08052,2.7038199999999986,12.0,11.0,8.0,3.0,10.653771,8.401826999999999,2.251944,10.0,2.0,0.4518759999999986,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22168,2023,2024-03-10 14:00:00,H,2,11.0,7.0,4.0,9.58003,4.599326000000001,4.980703999999999,7.0,7.0,9.0,-2.0,7.321199,7.032090999999999,0.2891080000000002,4.0,3.0,4.691595999999999,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22173,2023,2024-03-10 14:00:00,D,1,7.0,14.0,-7.0,6.139991,12.093140000000002,-5.953149,6.0,3.0,15.0,-12.0,4.131285000000001,10.49343,-6.362145,1.0,5.0,0.4089960000000001,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22171,2023,2024-03-10 15:45:00,D,1,13.0,6.0,7.0,11.804522,7.586987999999999,4.217533999999999,12.0,8.0,2.0,6.0,11.34259,3.604554,7.738036,13.0,-1.0,-3.520502000000002,583.0,0.1912568306010929,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22169,2023,2024-03-11 20:00:00,H,2,9.0,12.0,-3.0,8.088451999999998,12.122506,-4.034054,5.0,13.0,12.0,1.0,8.821477999999999,8.824814,-0.0033360000000004,8.0,-3.0,-4.030718,584.0,0.19398907103825136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25861,2023,2024-03-13 19:30:00,H,2,7.0,8.0,-1.0,10.975719,9.448340000000002,1.527379,5.0,6.0,13.0,-7.0,7.809432,14.61247,-6.803038,1.0,4.0,8.330417,586.0,0.1994535519125683,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22177,2023,2024-03-16 15:00:00,H,2,3.0,15.0,-12.0,4.0083150000000005,11.07951,-7.0711949999999995,1.0,6.0,13.0,-7.0,6.742248,11.4419,-4.699652,1.0,0.0,-2.371542999999999,589.0,0.20765027322404372,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22181,2023,2024-03-16 15:00:00,D,1,8.0,14.0,-6.0,8.841472,15.47367,-6.632198000000001,1.0,6.0,9.0,-3.0,7.551685,6.377109,1.174576,3.0,-2.0,-7.806774000000001,589.0,0.20765027322404372,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22180,2023,2024-03-16 17:30:00,H,2,10.0,6.0,4.0,8.61965,8.58732,0.0323300000000001,9.0,12.0,6.0,6.0,9.545641,8.038127,1.507514,10.0,-1.0,-1.4751839999999998,589.0,0.20765027322404372,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22183,2023,2024-03-17 14:00:00,D,1,9.0,13.0,-4.0,6.833431,12.00724,-5.173809,7.0,10.0,11.0,-1.0,11.02686,10.80649,0.2203699999999986,9.0,-2.0,-5.394178999999999,590.0,0.2103825136612022,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22191,2023,2024-03-30 12:30:00,H,2,11.0,11.0,0.0,7.016382999999999,7.933334,-0.9169510000000004,7.0,10.0,8.0,2.0,7.970656,8.919584,-0.948928,8.0,-1.0,0.0319769999999998,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22185,2023,2024-03-30 15:00:00,H,2,10.0,8.0,2.0,11.213629,10.49693,0.716699,8.0,3.0,9.0,-6.0,7.866757,9.059275,-1.1925180000000002,2.0,6.0,1.909217,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22188,2023,2024-03-30 15:00:00,D,1,11.0,10.0,1.0,9.393629999999998,9.028241,0.3653890000000002,8.0,4.0,13.0,-9.0,5.594845,9.1834,-3.5885550000000004,4.0,4.0,3.953944000000001,603.0,0.2459016393442623,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
