match_id,date,home_team,away_team,home_goals,away_goals,dr_pre,p_home,p_draw,p_away,k_eff,home_elo_post,away_elo_post
19533,2023-02-26 14:30:00,Freiburg,Bayer Leverkusen,1,1,63.22,0.4193,0.3226,-0.1612,1.673,1502.78,1499.83
19531,2023-02-26 16:30:00,Bayern Munich,Union Berlin,3,0,63.71,0.4202,0.3221,-0.1625,2.254,1509.1,1503.51
19540,2023-03-03 19:30:00,Borussia Dortmund,RasenBallsport Leipzig,2,1,60.33,0.4139,0.3256,-0.1534,1.148,1506.79,1505.49
19542,2023-03-04 14:30:00,Union Berlin,FC Cologne,0,0,65.09,0.4228,0.3207,-0.1662,1.701,1503.37,1498.56
19543,2023-03-04 14:30:00,Mainz 05,Hoffenheim,1,0,66.71,0.4258,0.319,-0.1706,1.144,1501.42,1493.76
19544,2023-03-04 14:30:00,Borussia M.Gladbach,Freiburg,0,0,56.52,0.4068,0.3295,-0.1432,1.701,1499.18,1502.9
19546,2023-03-04 14:30:00,Bochum,Schalke 04,0,2,59.81,0.4129,0.3262,-0.152,1.819,1492.13,1494.42
19547,2023-03-04 14:30:00,Augsburg,Werder Bremen,2,1,57.74,0.4091,0.3283,-0.1464,1.149,1496.89,1498.18
19548,2023-03-04 17:30:00,VfB Stuttgart,Bayern Munich,1,2,47.26,0.3898,0.339,-0.1186,1.154,1495.71,1509.75
19541,2023-03-05 14:30:00,Bayer Leverkusen,Hertha Berlin,4,1,64.22,0.4212,0.3216,-0.1639,2.297,1500.79,1494.65
19545,2023-03-05 16:30:00,Wolfsburg,Eintracht Frankfurt,2,2,58.53,0.4106,0.3275,-0.1486,1.706,1502.15,1503.87
19552,2023-03-10 19:30:00,FC Cologne,Bochum,0,2,66.43,0.4253,0.3193,-0.1699,1.849,1497.48,1493.22
19549,2023-03-11 14:30:00,Bayern Munich,Augsburg,5,3,72.85,0.4374,0.3126,-0.1873,1.844,1510.49,1496.14
19550,2023-03-11 14:30:00,RasenBallsport Leipzig,Borussia M.Gladbach,3,0,66.31,0.4251,0.3194,-0.1695,2.333,1506.46,1498.21
19553,2023-03-11 14:30:00,Eintracht Frankfurt,VfB Stuttgart,1,1,68.16,0.4286,0.3175,-0.1746,1.734,1503.72,1495.86
19555,2023-03-11 14:30:00,Hertha Berlin,Mainz 05,1,1,53.22,0.4007,0.3329,-0.1344,1.734,1494.53,1501.54
19556,2023-03-11 17:30:00,Schalke 04,Borussia Dortmund,2,2,47.63,0.3905,0.3386,-0.1196,1.734,1494.32,1506.89
19551,2023-03-12 14:30:00,Freiburg,Hoffenheim,2,1,69.14,0.4304,0.3165,-0.1772,1.168,1503.38,1493.28
19557,2023-03-12 16:30:00,Werder Bremen,Bayer Leverkusen,2,3,57.39,0.4084,0.3287,-0.1455,1.175,1497.5,1501.46
19554,2023-03-12 18:30:00,Wolfsburg,Union Berlin,1,1,58.79,0.411,0.3272,-0.1493,1.739,1502.02,1503.5
19563,2023-03-17 19:30:00,Borussia M.Gladbach,Werder Bremen,2,2,60.7,0.4146,0.3252,-0.1544,1.767,1498.07,1497.64
19562,2023-03-18 14:30:00,Hoffenheim,Hertha Berlin,3,1,58.75,0.411,0.3272,-0.1492,1.891,1494.09,1493.72
19564,2023-03-18 14:30:00,Bochum,RasenBallsport Leipzig,1,0,46.76,0.3889,0.3395,-0.1173,1.2,1493.75,1505.93
19565,2023-03-18 14:30:00,Augsburg,Schalke 04,1,1,61.83,0.4167,0.3241,-0.1574,1.767,1496.01,1494.46
19566,2023-03-18 14:30:00,VfB Stuttgart,Wolfsburg,0,1,53.84,0.4019,0.3323,-0.136,1.196,1495.18,1502.7
19558,2023-03-18 17:30:00,Borussia Dortmund,FC Cologne,6,1,69.41,0.4309,0.3162,-0.178,2.758,1508.02,1496.35
19560,2023-03-19 14:30:00,Union Berlin,Eintracht Frankfurt,2,0,59.77,0.4129,0.3262,-0.1519,1.896,1504.3,1502.92
19559,2023-03-19 16:30:00,Bayer Leverkusen,Bayern Munich,2,1,50.97,0.3966,0.3352,-0.1284,1.201,1501.99,1509.97
19561,2023-03-19 18:30:00,Mainz 05,Freiburg,1,1,58.16,0.4099,0.3279,-0.1476,1.772,1501.41,1503.51
19570,2023-03-31 19:30:00,Eintracht Frankfurt,Bochum,1,1,69.17,0.4304,0.3164,-0.1773,1.837,1502.75,1493.91
19567,2023-04-01 13:30:00,Union Berlin,VfB Stuttgart,3,0,69.12,0.4303,0.3165,-0.1772,2.469,1505.31,1494.17
19568,2023-04-01 13:30:00,Freiburg,Hertha Berlin,1,1,69.78,0.4316,0.3158,-0.179,1.837,1503.34,1493.89
19571,2023-04-01 13:30:00,Wolfsburg,Augsburg,2,2,66.7,0.4258,0.319,-0.1706,1.837,1502.55,1496.16
19572,2023-04-01 13:30:00,Schalke 04,Bayer Leverkusen,0,3,52.47,0.3993,0.3337,-0.1324,2.487,1493.05,1503.39
19575,2023-04-01 13:30:00,RasenBallsport Leipzig,Mainz 05,0,3,64.52,0.4217,0.3213,-0.1647,2.474,1504.49,1502.85
19574,2023-04-01 16:30:00,Bayern Munich,Borussia Dortmund,4,2,61.95,0.4169,0.3239,-0.1578,1.962,1510.8,1507.2
19569,2023-04-02 13:30:00,FC Cologne,Borussia M.Gladbach,0,0,58.28,0.4101,0.3277,-0.1479,1.842,1496.21,1498.21
19573,2023-04-02 15:30:00,Werder Bremen,Hoffenheim,1,2,63.56,0.4199,0.3223,-0.1621,1.241,1496.92,1494.81
19576,2023-04-08 13:30:00,Borussia Dortmund,Union Berlin,2,1,61.88,0.4168,0.324,-0.1576,1.262,1507.73,1504.78
19577,2023-04-08 13:30:00,Bayer Leverkusen,Eintracht Frankfurt,3,1,60.64,0.4145,0.3253,-0.1542,2.002,1504.24,1501.91
19578,2023-04-08 13:30:00,Freiburg,Bayern Munich,0,1,52.55,0.3995,0.3336,-0.1326,1.267,1502.63,1511.52
19579,2023-04-08 13:30:00,Mainz 05,Werder Bremen,2,2,65.93,0.4244,0.3198,-0.1685,1.872,1502.69,1497.08
19583,2023-04-08 13:30:00,Augsburg,FC Cologne,1,3,59.95,0.4132,0.326,-0.1524,2.002,1495.01,1497.37
19584,2023-04-08 16:30:00,Hertha Berlin,RasenBallsport Leipzig,0,1,49.4,0.3937,0.3368,-0.1242,1.269,1493.18,1505.2
19581,2023-04-09 13:30:00,Borussia M.Gladbach,Wolfsburg,2,0,55.66,0.4052,0.3304,-0.1409,2.012,1499.07,1501.68
19582,2023-04-09 15:30:00,Bochum,VfB Stuttgart,2,3,59.74,0.4128,0.3262,-0.1518,1.267,1493.18,1494.9
19580,2023-04-09 17:30:00,Hoffenheim,Schalke 04,2,0,61.76,0.4166,0.3241,-0.1572,2.006,1495.65,1492.2
19592,2023-04-14 18:30:00,Schalke 04,Hertha Berlin,5,2,59.03,0.4115,0.327,-0.1499,2.569,1493.3,1492.08
19585,2023-04-15 13:30:00,Bayern Munich,Hoffenheim,1,1,75.86,0.4431,0.3094,-0.1956,1.908,1511.33,1495.84
19586,2023-04-15 13:30:00,RasenBallsport Leipzig,Augsburg,3,2,70.19,0.4324,0.3154,-0.1801,1.282,1505.72,1494.48
19588,2023-04-15 13:30:00,FC Cologne,Mainz 05,1,1,54.68,0.4034,0.3314,-0.1383,1.908,1497.23,1502.82
19591,2023-04-15 13:30:00,VfB Stuttgart,Borussia Dortmund,3,3,47.17,0.3896,0.3391,-0.1183,1.908,1494.78,1507.84
19589,2023-04-15 16:30:00,Eintracht Frankfurt,Borussia M.Gladbach,1,1,62.84,0.4186,0.323,-0.1602,1.908,1501.75,1499.22
19593,2023-04-16 13:30:00,Werder Bremen,Freiburg,1,2,54.45,0.403,0.3317,-0.1377,1.294,1496.34,1503.36
19587,2023-04-16 15:30:00,Union Berlin,Bochum,1,1,71.6,0.435,0.3139,-0.1839,1.914,1504.61,1493.36
19590,2023-04-16 17:30:00,Wolfsburg,Bayer Leverkusen,0,0,57.44,0.4085,0.3286,-0.1457,1.914,1501.54,1504.38
19601,2023-04-21 18:30:00,Augsburg,VfB Stuttgart,1,1,59.7,0.4127,0.3263,-0.1517,1.94,1494.34,1494.93
19597,2023-04-22 13:30:00,Mainz 05,Bayern Munich,3,1,51.49,0.3975,0.3347,-0.1298,2.088,1503.73,1510.42
19598,2023-04-22 13:30:00,Hoffenheim,FC Cologne,1,3,58.6,0.4107,0.3274,-0.1488,2.082,1494.64,1498.43
19600,2023-04-22 13:30:00,Bochum,Wolfsburg,1,5,51.81,0.3981,0.3344,-0.1306,3.059,1491.63,1503.27
19602,2023-04-22 13:30:00,Hertha Berlin,Werder Bremen,2,4,55.74,0.4054,0.3303,-0.1411,2.084,1490.89,1497.53
19594,2023-04-22 16:30:00,Borussia Dortmund,Eintracht Frankfurt,4,0,66.09,0.4247,0.3196,-0.1689,3.04,1509.1,1500.49
19596,2023-04-23 13:30:00,Freiburg,Schalke 04,4,0,70.07,0.4321,0.3155,-0.1798,3.043,1504.61,1492.05
19595,2023-04-23 15:30:00,Bayer Leverkusen,RasenBallsport Leipzig,2,0,58.65,0.4108,0.3273,-0.1489,2.087,1505.27,1504.84
19599,2023-04-23 17:30:00,Borussia M.Gladbach,Union Berlin,0,1,54.62,0.4033,0.3315,-0.1381,1.319,1498.47,1505.36
19609,2023-04-28 18:30:00,Bochum,Borussia Dortmund,1,1,42.52,0.3812,0.3438,-0.1061,1.978,1491.52,1509.21
19604,2023-04-29 13:30:00,RasenBallsport Leipzig,Hoffenheim,1,0,70.19,0.4324,0.3153,-0.1801,1.332,1505.38,1494.1
19605,2023-04-29 13:30:00,Union Berlin,Bayer Leverkusen,0,0,60.09,0.4135,0.3259,-0.1528,1.983,1505.21,1505.42
19606,2023-04-29 13:30:00,FC Cologne,Freiburg,0,1,53.82,0.4018,0.3323,-0.136,1.342,1497.67,1505.37
19607,2023-04-29 13:30:00,Eintracht Frankfurt,Augsburg,1,1,66.16,0.4248,0.3196,-0.1691,1.983,1500.32,1494.5
19610,2023-04-29 13:30:00,VfB Stuttgart,Borussia M.Gladbach,2,1,56.46,0.4067,0.3296,-0.143,1.34,1495.5,1497.9
19611,2023-04-29 16:30:00,Schalke 04,Werder Bremen,2,1,54.52,0.4031,0.3316,-0.1378,1.341,1492.63,1496.95
19603,2023-04-30 13:30:00,Bayern Munich,Hertha Berlin,2,0,79.53,0.45,0.3055,-0.2056,2.108,1511.26,1490.06
19608,2023-04-30 15:30:00,Wolfsburg,Mainz 05,3,0,59.54,0.4124,0.3264,-0.1513,2.684,1504.41,1502.59
19613,2023-05-05 18:30:00,Bayer Leverkusen,FC Cologne,1,2,67.75,0.4278,0.3179,-0.1735,1.356,1504.62,1498.46
19615,2023-05-05 18:30:00,Mainz 05,Schalke 04,2,3,69.97,0.4319,0.3156,-0.1795,1.354,1501.79,1493.42
19614,2023-05-06 13:30:00,Freiburg,RasenBallsport Leipzig,0,1,59.99,0.4133,0.326,-0.1525,1.364,1504.59,1506.17
19616,2023-05-06 13:30:00,Hoffenheim,Eintracht Frankfurt,3,1,53.77,0.4017,0.3324,-0.1358,2.168,1495.03,1499.39
19617,2023-05-06 13:30:00,Borussia M.Gladbach,Bochum,2,0,66.38,0.4252,0.3193,-0.1697,2.156,1498.79,1490.63
19618,2023-05-06 13:30:00,Augsburg,Union Berlin,1,0,49.3,0.3935,0.3369,-0.124,1.37,1495.1,1504.61
19619,2023-05-06 13:30:00,Hertha Berlin,VfB Stuttgart,2,1,54.55,0.4032,0.3316,-0.1379,1.367,1490.65,1494.92
19620,2023-05-06 16:30:00,Werder Bremen,Bayern Munich,1,2,45.69,0.3869,0.3406,-0.1145,1.373,1496.19,1512.02
19612,2023-05-07 15:30:00,Borussia Dortmund,Wolfsburg,6,0,64.8,0.4222,0.321,-0.1655,3.169,1510.53,1503.09
19625,2023-05-12 18:30:00,FC Cologne,Hertha Berlin,5,2,67.82,0.4279,0.3178,-0.1736,2.764,1499.6,1489.5
19621,2023-05-13 13:30:00,Bayern Munich,Schalke 04,6,0,78.6,0.4483,0.3065,-0.2031,3.202,1513.3,1492.15
19624,2023-05-13 13:30:00,Union Berlin,Freiburg,4,2,60.02,0.4133,0.3259,-0.1526,2.204,1505.54,1503.65
19626,2023-05-13 13:30:00,Eintracht Frankfurt,Mainz 05,3,0,57.59,0.4088,0.3284,-0.1461,2.784,1500.58,1500.6
19627,2023-05-13 13:30:00,Wolfsburg,Hoffenheim,2,1,68.06,0.4284,0.3176,-0.1743,1.385,1503.66,1494.46
19628,2023-05-13 13:30:00,Bochum,Augsburg,3,2,55.52,0.405,0.3306,-0.1405,1.393,1491.22,1494.51
19622,2023-05-13 16:30:00,Borussia Dortmund,Borussia M.Gladbach,5,2,71.74,0.4353,0.3137,-0.1843,2.766,1511.66,1497.67
19629,2023-05-14 13:30:00,VfB Stuttgart,Bayer Leverkusen,1,1,50.29,0.3953,0.3359,-0.1266,2.066,1494.78,1504.75
19623,2023-05-14 15:30:00,RasenBallsport Leipzig,Werder Bremen,2,1,69.98,0.432,0.3156,-0.1795,1.388,1506.74,1495.62
19632,2023-05-19 18:30:00,Freiburg,Wolfsburg,2,0,59.99,0.4133,0.326,-0.1525,2.24,1504.6,1502.71
19634,2023-05-20 13:30:00,Hoffenheim,Union Berlin,4,2,48.92,0.3928,0.3373,-0.123,2.257,1495.45,1504.55
19636,2023-05-20 13:30:00,Hertha Berlin,Bochum,1,1,58.28,0.4101,0.3277,-0.1479,2.1,1489.35,1491.38
19637,2023-05-20 13:30:00,Schalke 04,Eintracht Frankfurt,2,2,51.57,0.3977,0.3346,-0.13,2.1,1492.01,1500.71
19638,2023-05-20 13:30:00,Werder Bremen,FC Cologne,1,1,56.01,0.4059,0.3301,-0.1418,2.1,1495.47,1499.75
19630,2023-05-20 16:30:00,Bayern Munich,RasenBallsport Leipzig,1,3,66.56,0.4255,0.3191,-0.1702,2.24,1511.99,1508.05
19633,2023-05-21 13:30:00,Mainz 05,VfB Stuttgart,1,4,65.82,0.4242,0.3199,-0.1682,2.835,1498.95,1496.44
19635,2023-05-21 15:30:00,Augsburg,Borussia Dortmund,0,3,42.85,0.3818,0.3435,-0.107,2.864,1492.92,1513.25
19631,2023-05-21 17:30:00,Bayer Leverkusen,Borussia M.Gladbach,2,2,67.09,0.4265,0.3186,-0.1717,2.106,1504.57,1497.85
19639,2023-05-27 13:30:00,Borussia Dortmund,Mainz 05,2,2,74.3,0.4401,0.311,-0.1913,2.141,1513.04,1499.15
19640,2023-05-27 13:30:00,RasenBallsport Leipzig,Schalke 04,4,2,76.04,0.4434,0.3092,-0.196,2.274,1508.96,1491.1
19641,2023-05-27 13:30:00,Union Berlin,Werder Bremen,1,0,69.08,0.4303,0.3165,-0.1771,1.439,1505.14,1494.88
19642,2023-05-27 13:30:00,FC Cologne,Bayern Munich,1,2,47.77,0.3907,0.3385,-0.1199,1.453,1498.94,1512.8
19643,2023-05-27 13:30:00,Borussia M.Gladbach,Augsburg,2,0,64.93,0.4225,0.3208,-0.1658,2.285,1498.8,1491.97
19644,2023-05-27 13:30:00,Eintracht Frankfurt,Freiburg,2,1,56.11,0.4061,0.33,-0.1421,1.447,1501.33,1503.98
19645,2023-05-27 13:30:00,Wolfsburg,Hertha Berlin,1,2,73.36,0.4384,0.312,-0.1887,1.436,1501.86,1490.2
19646,2023-05-27 13:30:00,Bochum,Bayer Leverkusen,3,0,46.81,0.389,0.3395,-0.1174,2.906,1492.66,1503.29
19647,2023-05-27 13:30:00,VfB Stuttgart,Hoffenheim,1,1,60.99,0.4151,0.3249,-0.1552,2.141,1496.27,1495.62
23065,2023-08-18 18:30:00,Werder Bremen,Bayern Munich,0,4,45.66,0.3869,0.3406,-0.1144,4.238,1493.54,1512.6
23066,2023-08-19 13:30:00,Bayer Leverkusen,RasenBallsport Leipzig,3,2,55.46,0.4049,0.3306,-0.1404,1.822,1503.42,1506.39
23067,2023-08-19 13:30:00,Wolfsburg,FC Heidenheim,2,0,61.49,0.4161,0.3244,-0.1565,2.88,1502.7,1498.79
23068,2023-08-19 13:30:00,Hoffenheim,Freiburg,1,2,53.31,0.4009,0.3328,-0.1346,1.824,1495.46,1504.22
23069,2023-08-19 13:30:00,Augsburg,Borussia M.Gladbach,4,4,54.53,0.4031,0.3316,-0.1379,2.695,1493.39,1499.23
23070,2023-08-19 13:30:00,VfB Stuttgart,Bochum,5,0,62.89,0.4187,0.323,-0.1603,4.217,1498.79,1492.36
23071,2023-08-19 16:30:00,Borussia Dortmund,FC Cologne,1,0,71.28,0.4344,0.3142,-0.1831,1.81,1511.17,1498.41
23072,2023-08-20 13:30:00,Union Berlin,Mainz 05,4,1,64.79,0.4222,0.321,-0.1654,3.639,1505.63,1497.8
23073,2023-08-20 15:30:00,Eintracht Frankfurt,Darmstadt,1,0,61.07,0.4153,0.3249,-0.1554,1.823,1501.84,1499.23
23074,2023-08-25 18:30:00,RasenBallsport Leipzig,VfB Stuttgart,5,1,67.6,0.4275,0.3181,-0.173,4.278,1508.16,1497.02
23075,2023-08-26 13:30:00,Freiburg,Werder Bremen,1,0,70.68,0.4333,0.3148,-0.1814,1.845,1504.98,1492.78
23076,2023-08-26 13:30:00,FC Cologne,Wolfsburg,1,2,55.71,0.4053,0.3304,-0.141,1.857,1497.35,1503.76
23077,2023-08-26 13:30:00,Bochum,Borussia Dortmund,1,1,41.19,0.3788,0.3451,-0.1027,2.747,1492.22,1511.31
23078,2023-08-26 13:30:00,FC Heidenheim,Hoffenheim,2,3,63.33,0.4195,0.3225,-0.1615,1.851,1497.71,1496.53
23079,2023-08-26 13:30:00,Darmstadt,Union Berlin,1,4,53.6,0.4014,0.3325,-0.1354,3.718,1497.12,1507.74
23080,2023-08-26 16:30:00,Borussia M.Gladbach,Bayer Leverkusen,0,3,55.81,0.4055,0.3303,-0.1413,3.714,1497.11,1505.54
23081,2023-08-27 13:30:00,Mainz 05,Eintracht Frankfurt,1,1,55.97,0.4058,0.3301,-0.1417,2.755,1497.61,1502.03
23082,2023-08-27 15:30:00,Bayern Munich,Augsburg,3,1,79.21,0.4494,0.3059,-0.2047,2.921,1513.76,1492.23
23083,2023-09-01 18:30:00,Borussia Dortmund,FC Heidenheim,2,2,73.6,0.4388,0.3118,-0.1894,2.793,1511.05,1497.97
23084,2023-09-02 13:30:00,Bayer Leverkusen,Darmstadt,5,1,68.42,0.429,0.3172,-0.1753,4.371,1507.34,1495.32
23085,2023-09-02 13:30:00,Hoffenheim,Wolfsburg,3,1,52.77,0.3999,0.3334,-0.1332,3.005,1497.84,1502.46
23086,2023-09-02 13:30:00,Werder Bremen,Mainz 05,4,0,55.18,0.4043,0.3309,-0.1396,4.397,1494.68,1495.72
23087,2023-09-02 13:30:00,Augsburg,Bochum,2,2,60.01,0.4133,0.3259,-0.1525,2.801,1492.01,1492.43
23088,2023-09-02 13:30:00,VfB Stuttgart,Freiburg,5,0,52.05,0.3986,0.3341,-0.1313,4.403,1498.93,1503.06
23089,2023-09-02 16:30:00,Borussia M.Gladbach,Bayern Munich,1,2,43.34,0.3827,0.343,-0.1083,1.904,1496.05,1514.82
23090,2023-09-03 13:30:00,Eintracht Frankfurt,FC Cologne,1,1,64.68,0.422,0.3211,-0.1651,2.808,1501.8,1497.58
23091,2023-09-03 15:30:00,Union Berlin,RasenBallsport Leipzig,0,3,59.59,0.4125,0.3264,-0.1514,3.79,1505.56,1510.34
23092,2023-09-15 18:30:00,Bayern Munich,Bayer Leverkusen,2,2,67.48,0.4273,0.3182,-0.1727,2.902,1514.57,1507.59
23093,2023-09-16 13:30:00,RasenBallsport Leipzig,Augsburg,3,0,78.33,0.4478,0.3068,-0.2023,3.896,1511.89,1490.46
23094,2023-09-16 13:30:00,Freiburg,Borussia Dortmund,2,4,52.01,0.3985,0.3342,-0.1312,3.123,1501.3,1512.81
23095,2023-09-16 13:30:00,Wolfsburg,Union Berlin,2,1,56.9,0.4075,0.3292,-0.1442,1.966,1503.3,1504.72
23096,2023-09-16 13:30:00,Mainz 05,VfB Stuttgart,1,3,56.78,0.4073,0.3293,-0.1439,3.117,1493.93,1500.72
23097,2023-09-16 13:30:00,FC Cologne,Hoffenheim,1,3,59.75,0.4128,0.3262,-0.1518,3.113,1495.79,1499.63
23098,2023-09-16 16:30:00,Bochum,Eintracht Frankfurt,1,1,50.63,0.396,0.3356,-0.1275,2.91,1492.25,1501.99
23099,2023-09-17 13:30:00,FC Heidenheim,Werder Bremen,4,2,63.3,0.4194,0.3225,-0.1614,3.116,1499.28,1493.37
23100,2023-09-17 15:30:00,Darmstadt,Borussia M.Gladbach,3,3,59.27,0.4119,0.3267,-0.1505,2.918,1495.1,1496.27
23101,2023-09-22 18:30:00,VfB Stuttgart,Darmstadt,3,1,65.62,0.4238,0.3201,-0.1677,3.156,1502.03,1493.78
23102,2023-09-23 13:30:00,Augsburg,Mainz 05,2,1,56.52,0.4068,0.3295,-0.1432,2.005,1491.32,1493.08
23103,2023-09-23 13:30:00,Borussia M.Gladbach,RasenBallsport Leipzig,0,1,44.38,0.3845,0.3419,-0.111,2.016,1495.15,1513.01
23104,2023-09-23 13:30:00,Bayern Munich,Bochum,7,0,82.32,0.4553,0.3026,-0.2133,4.602,1516.38,1490.44
23105,2023-09-23 13:30:00,Borussia Dortmund,Wolfsburg,1,0,69.51,0.4311,0.3161,-0.1782,1.993,1513.63,1502.48
23106,2023-09-23 13:30:00,Union Berlin,Hoffenheim,0,2,65.09,0.4228,0.3207,-0.1662,3.165,1502.87,1501.47
23107,2023-09-23 16:30:00,Werder Bremen,FC Cologne,2,1,57.58,0.4088,0.3285,-0.146,2.004,1494.23,1494.94
23108,2023-09-24 13:30:00,Bayer Leverkusen,FC Heidenheim,4,1,68.31,0.4288,0.3173,-0.175,3.999,1509.24,1497.63
23109,2023-09-24 15:30:00,Eintracht Frankfurt,Freiburg,0,0,60.69,0.4146,0.3252,-0.1544,2.975,1501.76,1501.53
23110,2023-09-29 18:30:00,Hoffenheim,Borussia Dortmund,1,3,47.84,0.3909,0.3384,-0.1201,3.242,1499.66,1515.45
23111,2023-09-30 13:30:00,Bochum,Borussia M.Gladbach,1,3,55.28,0.4045,0.3308,-0.1399,3.241,1488.59,1497.0
23112,2023-09-30 13:30:00,FC Heidenheim,Union Berlin,1,0,54.76,0.4036,0.3314,-0.1385,2.045,1498.51,1501.99
23113,2023-09-30 13:30:00,Wolfsburg,Eintracht Frankfurt,2,0,60.73,0.4146,0.3252,-0.1545,3.233,1503.85,1500.39
23114,2023-09-30 13:30:00,Mainz 05,Bayer Leverkusen,0,3,43.84,0.3836,0.3425,-0.1096,4.11,1490.8,1511.52
23115,2023-09-30 13:30:00,FC Cologne,VfB Stuttgart,0,2,52.91,0.4001,0.3333,-0.1335,3.244,1493.1,1503.87
23116,2023-09-30 16:30:00,RasenBallsport Leipzig,Bayern Munich,2,2,56.63,0.407,0.3294,-0.1435,3.024,1512.79,1516.6
23117,2023-10-01 13:30:00,Darmstadt,Werder Bremen,4,2,59.56,0.4125,0.3264,-0.1513,3.243,1495.16,1492.85
23118,2023-10-01 15:30:00,Freiburg,Augsburg,2,0,70.21,0.4324,0.3153,-0.1801,3.228,1502.85,1489.99
23119,2023-10-06 18:30:00,Borussia M.Gladbach,Mainz 05,2,2,66.2,0.4249,0.3195,-0.1693,3.074,1496.74,1491.06
23120,2023-10-07 13:30:00,Borussia Dortmund,Union Berlin,4,2,73.46,0.4385,0.3119,-0.189,3.277,1516.78,1500.66
23121,2023-10-07 13:30:00,RasenBallsport Leipzig,Bochum,0,0,84.2,0.4589,0.3006,-0.2185,3.082,1512.46,1488.93
23122,2023-10-07 13:30:00,Augsburg,Darmstadt,1,2,54.83,0.4037,0.3313,-0.1387,2.085,1488.81,1496.35
23123,2023-10-07 13:30:00,VfB Stuttgart,Wolfsburg,3,1,60.02,0.4133,0.3259,-0.1526,3.296,1505.27,1502.45
23124,2023-10-07 16:30:00,Werder Bremen,Hoffenheim,2,3,53.19,0.4007,0.333,-0.1343,2.086,1491.67,1500.84
23125,2023-10-08 13:30:00,Bayer Leverkusen,FC Cologne,3,0,78.42,0.4479,0.3067,-0.2026,4.137,1513.17,1491.45
23126,2023-10-08 15:30:00,Bayern Munich,Freiburg,3,0,73.75,0.4391,0.3116,-0.1898,4.146,1518.28,1501.17
23127,2023-10-08 17:30:00,Eintracht Frankfurt,FC Heidenheim,2,0,61.88,0.4168,0.324,-0.1576,3.303,1501.78,1497.12
23128,2023-10-20 18:30:00,Borussia Dortmund,Werder Bremen,1,0,85.11,0.4607,0.2996,-0.221,2.132,1517.61,1490.84
23129,2023-10-21 13:30:00,Union Berlin,VfB Stuttgart,0,3,55.4,0.4047,0.3307,-0.1402,4.331,1498.19,1507.73
23130,2023-10-21 13:30:00,Freiburg,Bochum,2,1,72.24,0.4362,0.3132,-0.1857,2.15,1502.05,1488.05
23131,2023-10-21 13:30:00,Wolfsburg,Bayer Leverkusen,1,2,49.28,0.3935,0.337,-0.1239,2.171,1501.23,1514.39
23132,2023-10-21 13:30:00,Hoffenheim,Eintracht Frankfurt,1,3,59.06,0.4115,0.3269,-0.15,3.427,1498.87,1503.75
23133,2023-10-21 13:30:00,Darmstadt,RasenBallsport Leipzig,1,3,43.89,0.3837,0.3424,-0.1097,3.45,1494.43,1514.37
23134,2023-10-21 16:30:00,Mainz 05,Bayern Munich,1,3,32.78,0.3637,0.3535,-0.0809,3.467,1489.18,1520.15
23135,2023-10-22 13:30:00,FC Cologne,Borussia M.Gladbach,3,1,54.71,0.4035,0.3314,-0.1384,3.443,1492.93,1495.25
23136,2023-10-22 15:30:00,FC Heidenheim,Augsburg,2,5,68.31,0.4288,0.3173,-0.175,4.318,1494.58,1491.34
23143,2023-10-27 18:30:00,Bochum,Mainz 05,2,2,58.87,0.4112,0.3271,-0.1495,3.256,1487.81,1489.42
23137,2023-10-28 13:30:00,Bayern Munich,Darmstadt,8,0,85.72,0.4618,0.299,-0.2226,5.058,1522.11,1492.47
23141,2023-10-28 13:30:00,Borussia M.Gladbach,FC Heidenheim,2,1,60.67,0.4145,0.3253,-0.1543,2.202,1496.19,1493.65
23142,2023-10-28 13:30:00,Werder Bremen,Union Berlin,2,0,52.64,0.3997,0.3335,-0.1328,3.503,1492.35,1496.68
23144,2023-10-28 13:30:00,Augsburg,Wolfsburg,3,2,50.11,0.395,0.3361,-0.1261,2.213,1492.31,1500.26
23145,2023-10-28 13:30:00,VfB Stuttgart,Hoffenheim,2,3,68.86,0.4299,0.3167,-0.1765,2.194,1506.44,1500.16
23138,2023-10-28 16:30:00,RasenBallsport Leipzig,FC Cologne,6,0,81.44,0.4537,0.3035,-0.2109,5.067,1516.37,1490.93
23140,2023-10-29 14:30:00,Eintracht Frankfurt,Borussia Dortmund,3,3,46.14,0.3878,0.3401,-0.1156,3.274,1503.56,1517.8
23139,2023-10-29 16:30:00,Bayer Leverkusen,Freiburg,2,1,72.34,0.4364,0.3131,-0.186,2.197,1515.28,1501.15
23154,2023-11-03 19:30:00,Darmstadt,Bochum,1,2,64.66,0.422,0.3211,-0.1651,2.241,1491.16,1489.11
23147,2023-11-04 14:30:00,Union Berlin,Eintracht Frankfurt,0,3,53.11,0.4005,0.333,-0.1341,4.505,1494.12,1506.12
23148,2023-11-04 14:30:00,Freiburg,Borussia M.Gladbach,3,3,64.96,0.4226,0.3208,-0.1659,3.328,1500.87,1496.46
23150,2023-11-04 14:30:00,Mainz 05,RasenBallsport Leipzig,2,0,33.05,0.3642,0.3532,-0.0816,3.602,1491.08,1514.72
23151,2023-11-04 14:30:00,FC Cologne,Augsburg,1,1,58.62,0.4107,0.3274,-0.1488,3.328,1490.68,1492.56
