id,isResult,h,a,goals,xG,datetime,forecast
29932,True,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '0'}","{'h': '0.780185', 'a': '0.657914'}",2025-10-30 18:45:00,"{'w': '0.3493', 'd': '0.3784', 'l': '0.2723'}"
29942,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '0'}","{'h': '0.707338', 'a': '0.270197'}",2025-11-01 14:00:00,"{'w': '0.442', 'd': '0.4359', 'l': '0.1221'}"
29938,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '0', 'a': '0'}","{'h': '0.762314', 'a': '1.17012'}",2025-11-01 17:00:00,"{'w': '0.1866', 'd': '0.3287', 'l': '0.4847'}"
29934,True,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '2'}","{'h': '0.611392', 'a': '2.61402'}",2025-11-01 19:45:00,"{'w': '0.0307', 'd': '0.114', 'l': '0.8553'}"
29943,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '0.372642', 'a': '1.15025'}",2025-11-02 11:30:00,"{'w': '0.1098', 'd': '0.3099', 'l': '0.5803'}"
29935,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '0', 'a': '1'}","{'h': '1.38997', 'a': '1.3239'}",2025-11-02 14:00:00,"{'w': '0.3576', 'd': '0.2882', 'l': '0.3542'}"
29941,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '2', 'a': '2'}","{'h': '1.22388', 'a': '1.90329'}",2025-11-02 14:00:00,"{'w': '0.17', 'd': '0.2553', 'l': '0.5747'}"
29939,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '3'}","{'h': '0.622333', 'a': '3.51745'}",2025-11-02 17:00:00,"{'w': '0.0119', 'd': '0.0483', 'l': '0.9398'}"
29937,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '0'}","{'h': '3.76419', 'a': '1.95443'}",2025-11-02 19:45:00,"{'w': '0.794', 'd': '0.1247', 'l': '0.0813'}"
29940,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '2'}","{'h': '1.31641', 'a': '1.83271'}",2025-11-03 17:30:00,"{'w': '0.2371', 'd': '0.2618', 'l': '0.5011'}"
29936,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '0.587684', 'a': '1.48457'}",2025-11-03 19:45:00,"{'w': '0.1229', 'd': '0.2494', 'l': '0.6277'}"
29952,True,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '1', 'a': '0'}","{'h': '1.45109', 'a': '1.23118'}",2025-11-07 19:45:00,"{'w': '0.4213', 'd': '0.2836', 'l': '0.2951'}"
29946,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '0'}","{'h': '1.0497', 'a': '0.615264'}",2025-11-08 14:00:00,"{'w': '0.4917', 'd': '0.3529', 'l': '0.1554'}"
29950,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '0.555045', 'a': '0.691863'}",2025-11-08 14:00:00,"{'w': '0.2342', 'd': '0.4005', 'l': '0.3653'}"
29949,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '0'}","{'h': '1.93707', 'a': '0.405589'}",2025-11-08 17:00:00,"{'w': '0.7804', 'd': '0.166', 'l': '0.0536'}"
