match_id,season,date_str,date_parsed,home_team,home_short,away_team,away_short,home_goals,away_goals,home_xg,away_xg,is_result
30183,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Verona,VER,Lecce,LEC,,,,,False
30184,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Atalanta,ATA,Genoa,GEN,,,,,False
30185,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Bologna,BOL,Cagliari,CAG,,,,,False
30186,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Como,COM,Napoli,NAP,,,,,False
30187,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Cremonese,CRE,Lazio,LAZ,,,,,False
30188,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Inter,INT,Parma Calcio 1913,PAR,,,,,False
30189,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Juventus,JUV,Verona,VER,,,,,False
30190,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Pisa,PIS,Lecce,LEC,,,,,False
30191,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Roma,ROM,Fiorentina,FIO,,,,,False
30192,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Sassuolo,SAS,AC Milan,MIL,,,,,False
30193,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Udinese,UDI,Torino,TOR,,,,,False
30194,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Verona,VER,Como,COM,,,,,False
30195,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Cagliari,CAG,Udinese,UDI,,,,,False
30196,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Cremonese,CRE,Pisa,PIS,,,,,False
30197,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Fiorentina,FIO,Genoa,GEN,,,,,False
30198,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Lazio,LAZ,Inter,INT,,,,,False
30199,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Lecce,LEC,Juventus,JUV,,,,,False
30200,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,AC Milan,MIL,Atalanta,ATA,,,,,False
30201,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Napoli,NAP,Bologna,BOL,,,,,False
30202,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Parma Calcio 1913,PAR,Roma,ROM,,,,,False
30203,2025,2026-05-10 12:00:00,2026-05-10T12:00:00+00:00,Torino,TOR,Sassuolo,SAS,,,,,False
30204,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Atalanta,ATA,Bologna,BOL,,,,,False
30205,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Cagliari,CAG,Torino,TOR,,,,,False
30206,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Como,COM,Parma Calcio 1913,PAR,,,,,False
30207,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Genoa,GEN,AC Milan,MIL,,,,,False
30208,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Inter,INT,Verona,VER,,,,,False
30209,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Juventus,JUV,Fiorentina,FIO,,,,,False
30210,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Pisa,PIS,Napoli,NAP,,,,,False
30211,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Roma,ROM,Lazio,LAZ,,,,,False
30212,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Sassuolo,SAS,Lecce,LEC,,,,,False
30213,2025,2026-05-17 12:00:00,2026-05-17T12:00:00+00:00,Udinese,UDI,Cremonese,CRE,,,,,False
30214,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Bologna,BOL,Inter,INT,,,,,False
30215,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Cremonese,CRE,Como,COM,,,,,False
30216,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Fiorentina,FIO,Atalanta,ATA,,,,,False
30217,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Lazio,LAZ,Pisa,PIS,,,,,False
30218,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Lecce,LEC,Genoa,GEN,,,,,False
30219,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,AC Milan,MIL,Cagliari,CAG,,,,,False
30220,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Napoli,NAP,Udinese,UDI,,,,,False
30221,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Parma Calcio 1913,PAR,Sassuolo,SAS,,,,,False
30222,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Torino,TOR,Juventus,JUV,,,,,False
30223,2025,2026-05-24 12:00:00,2026-05-24T12:00:00+00:00,Verona,VER,Roma,ROM,,,,,False
