id,isResult,h,a,goals,xG,datetime,forecast
27458,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '0'}","{'h': '1.35273', 'a': '0.211464'}",2024-10-29 17:30:00,"{'w': '0.7197', 'd': '0.2345', 'l': '0.0458'}"
27459,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '2'}","{'h': '0.568256', 'a': '0.956912'}",2024-10-29 19:45:00,"{'w': '0.2004', 'd': '0.3493', 'l': '0.4503'}"
27455,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '3'}","{'h': '0.319674', 'a': '1.68832'}",2024-10-30 17:30:00,"{'w': '0.0467', 'd': '0.1991', 'l': '0.7542'}"
27461,True,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '2'}","{'h': '2.55368', 'a': '1.30701'}",2024-10-30 17:30:00,"{'w': '0.7052', 'd': '0.1886', 'l': '0.1062'}"
27452,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '2', 'a': '0'}","{'h': '1.65221', 'a': '0.0805941'}",2024-10-30 19:45:00,"{'w': '0.8209', 'd': '0.1682', 'l': '0.0109'}"
27457,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '2', 'a': '2'}","{'h': '2.77649', 'a': '1.45546'}",2024-10-30 19:45:00,"{'w': '0.6986', 'd': '0.1773', 'l': '0.1241'}"
27456,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '1'}","{'h': '0.848655', 'a': '0.909048'}",2024-10-31 17:30:00,"{'w': '0.2989', 'd': '0.3431', 'l': '0.358'}"
27454,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '5'}","{'h': '1.16312', 'a': '2.96686'}",2024-10-31 19:45:00,"{'w': '0.0684', 'd': '0.1268', 'l': '0.8048'}"
27460,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '0'}","{'h': '0.436341', 'a': '0.189286'}",2024-10-31 19:45:00,"{'w': '0.3074', 'd': '0.5787', 'l': '0.1139'}"
27467,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '0'}","{'h': '2.06051', 'a': '0.771878'}",2024-11-02 14:00:00,"{'w': '0.7116', 'd': '0.2029', 'l': '0.0855'}"
27466,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.573076', 'a': '1.55533'}",2024-11-02 17:00:00,"{'w': '0.1183', 'd': '0.2338', 'l': '0.6479'}"
27465,True,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '1'}","{'h': '1.23293', 'a': '2.91043'}",2024-11-02 19:45:00,"{'w': '0.073', 'd': '0.1466', 'l': '0.7804'}"
27464,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '3'}","{'h': '0.611112', 'a': '1.50982'}",2024-11-03 11:30:00,"{'w': '0.1296', 'd': '0.2498', 'l': '0.6206'}"
27470,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '1'}","{'h': '0.590362', 'a': '0.523302'}",2024-11-03 14:00:00,"{'w': '0.3021', 'd': '0.4355', 'l': '0.2624'}"
27468,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '3', 'a': '2'}","{'h': '1.51701', 'a': '2.38413'}",2024-11-03 17:00:00,"{'w': '0.1676', 'd': '0.2335', 'l': '0.5989'}"
27463,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '1', 'a': '0'}","{'h': '3.34539', 'a': '1.14021'}",2024-11-03 19:45:00,"{'w': '0.8551', 'd': '0.1008', 'l': '0.0441'}"
27462,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '0'}","{'h': '0.723897', 'a': '0.41675'}",2024-11-04 17:30:00,"{'w': '0.4062', 'd': '0.4148', 'l': '0.179'}"
27469,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '1'}","{'h': '0.883705', 'a': '1.15243'}",2024-11-04 17:30:00,"{'w': '0.2537', 'd': '0.3169', 'l': '0.4294'}"
27471,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '3.39964', 'a': '0.274214'}",2024-11-04 19:45:00,"{'w': '0.9787', 'd': '0.0174', 'l': '0.0039'}"
27472,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '1'}","{'h': '1.03893', 'a': '1.37361'}",2024-11-07 20:00:00,"{'w': '0.2661', 'd': '0.295', 'l': '0.4389'}"
27474,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '1'}","{'h': '1.41905', 'a': '0.610497'}",2024-11-08 19:45:00,"{'w': '0.5775', 'd': '0.2734', 'l': '0.1491'}"
27477,True,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '2'}","{'h': '1.29642', 'a': '0.945022'}",2024-11-09 14:00:00,"{'w': '0.4326', 'd': '0.3446', 'l': '0.2228'}"
27478,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '3', 'a': '3'}","{'h': '1.90363', 'a': '2.77604'}",2024-11-09 17:00:00,"{'w': '0.1906', 'd': '0.2146', 'l': '0.5948'}"
27480,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '0'}","{'h': '1.57325', 'a': '0.273931'}",2024-11-09 19:45:00,"{'w': '0.7743', 'd': '0.1868', 'l': '0.0389'}"
27481,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '1'}","{'h': '1.60488', 'a': '0.90914'}",2024-11-10 11:30:00,"{'w': '0.5596', 'd': '0.255', 'l': '0.1854'}"
27476,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '3'}","{'h': '1.06974', 'a': '2.16772'}",2024-11-10 14:00:00,"{'w': '0.1243', 'd': '0.2047', 'l': '0.671'}"
27479,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '3', 'a': '1'}","{'h': '2.77034', 'a': '0.53544'}",2024-11-10 14:00:00,"{'w': '0.892', 'd': '0.081', 'l': '0.027'}"
27475,True,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '1'}","{'h': '0.747377', 'a': '1.17083'}",2024-11-10 17:00:00,"{'w': '0.2119', 'd': '0.3133', 'l': '0.4748'}"
27473,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '1'}","{'h': '1.47373', 'a': '1.00611'}",2024-11-10 19:45:00,"{'w': '0.4602', 'd': '0.3652', 'l': '0.1746'}"
27485,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '5'}","{'h': '0.554633', 'a': '2.79774'}",2024-11-23 14:00:00,"{'w': '0.0229', 'd': '0.0793', 'l': '0.8978'}"
27490,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '0'}","{'h': '0.306342', 'a': '0.811307'}",2024-11-23 17:00:00,"{'w': '0.1141', 'd': '0.4024', 'l': '0.4835'}"
27491,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '3'}","{'h': '0.622186', 'a': '3.54363'}",2024-11-23 19:45:00,"{'w': '0.0072', 'd': '0.0372', 'l': '0.9556'}"
27484,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '2.1978', 'a': '2.81223'}",2024-11-24 11:30:00,"{'w': '0.2502', 'd': '0.2186', 'l': '0.5312'}"
27482,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '2'}","{'h': '1.27005', 'a': '0.947266'}",2024-11-24 14:00:00,"{'w': '0.4497', 'd': '0.316', 'l': '0.2343'}"
27488,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '1'}","{'h': '1.45433', 'a': '0.916564'}",2024-11-24 14:00:00,"{'w': '0.5062', 'd': '0.2717', 'l': '0.2221'}"
27487,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '0'}","{'h': '2.02389', 'a': '0.592582'}",2024-11-24 17:00:00,"{'w': '0.7934', 'd': '0.1659', 'l': '0.0407'}"
27486,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '3', 'a': '0'}","{'h': '2.59912', 'a': '0.0932634'}",2024-11-24 19:45:00,"{'w': '0.9653', 'd': '0.0325', 'l': '0.0022'}"
27483,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '0.166889', 'a': '1.09285'}",2024-11-25 17:00:00,"{'w': '0.0537', 'd': '0.3206', 'l': '0.6257'}"
27489,True,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '0', 'a': '1'}","{'h': '2.88235', 'a': '0.624722'}",2024-11-25 19:45:00,"{'w': '0.8873', 'd': '0.086', 'l': '0.0267'}"
27495,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '0'}","{'h': '2.64816', 'a': '0.606166'}",2024-11-29 19:45:00,"{'w': '0.8652', 'd': '0.0993', 'l': '0.0355'}"
27496,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '1'}","{'h': '1.38648', 'a': '1.75565'}",2024-11-30 14:00:00,"{'w': '0.2639', 'd': '0.2517', 'l': '0.4844'}"
27498,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '0'}","{'h': '2.02293', 'a': '0.400556'}",2024-11-30 17:00:00,"{'w': '0.8018', 'd': '0.15', 'l': '0.0482'}"
27494,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '3', 'a': '0'}","{'h': '4.16965', 'a': '0.357302'}",2024-11-30 19:45:00,"{'w': '0.9875', 'd': '0.0103', 'l': '0.0022'}"
27501,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '2'}","{'h': '0.156386', 'a': '1.7171'}",2024-12-01 11:30:00,"{'w': '0.0208', 'd': '0.1433', 'l': '0.8359'}"
27499,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '3', 'a': '1'}","{'h': '1.27449', 'a': '2.4176'}",2024-12-01 14:00:00,"{'w': '0.1462', 'd': '0.1953', 'l': '0.6585'}"
27500,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '1'}","{'h': '0.442989', 'a': '1.64196'}",2024-12-01 14:00:00,"{'w': '0.077', 'd': '0.221', 'l': '0.702'}"
27492,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '1.10419', 'a': '1.03998'}",2024-12-01 19:45:00,"{'w': '0.3317', 'd': '0.3607', 'l': '0.3076'}"
27493,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '2'}","{'h': '0.667881', 'a': '1.76696'}",2024-12-02 19:45:00,"{'w': '0.0933', 'd': '0.2347', 'l': '0.672'}"
27507,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '3', 'a': '1'}","{'h': '3.0797', 'a': '0.274097'}",2024-12-06 17:30:00,"{'w': '0.9476', 'd': '0.0439', 'l': '0.0085'}"
27502,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '1'}","{'h': '2.62823', 'a': '0.899516'}",2024-12-06 19:45:00,"{'w': '0.7996', 'd': '0.144', 'l': '0.0564'}"
27505,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '0'}","{'h': '0.327249', 'a': '0.70601'}",2024-12-07 14:00:00,"{'w': '0.1498', 'd': '0.4217', 'l': '0.4285'}"
27503,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '0.856802', 'a': '0.784689'}",2024-12-07 17:00:00,"{'w': '0.3425', 'd': '0.3607', 'l': '0.2968'}"
27510,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '4', 'a': '1'}","{'h': '2.38077', 'a': '0.826928'}",2024-12-07 19:45:00,"{'w': '0.7527', 'd': '0.1856', 'l': '0.0617'}"
27504,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '0.412045', 'a': '1.00073'}",2024-12-08 11:30:00,"{'w': '0.1189', 'd': '0.322', 'l': '0.5591'}"
27506,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '4'}","{'h': '0.895085', 'a': '1.2903'}",2024-12-08 14:00:00,"{'w': '0.2347', 'd': '0.2911', 'l': '0.4742'}"
27511,True,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '2', 'a': '2'}","{'h': '0.303457', 'a': '0.779392'}",2024-12-08 17:00:00,"{'w': '0.1321', 'd': '0.4028', 'l': '0.4651'}"
27509,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '1'}","{'h': '1.14465', 'a': '0.243674'}",2024-12-08 19:45:00,"{'w': '0.6438', 'd': '0.289', 'l': '0.0672'}"
27508,True,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '2'}","{'h': '1.92222', 'a': '1.40496'}",2024-12-09 19:45:00,"{'w': '0.4956', 'd': '0.2398', 'l': '0.2646'}"
27513,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '1'}","{'h': '0.953691', 'a': '1.36089'}",2024-12-13 19:45:00,"{'w': '0.229', 'd': '0.3028', 'l': '0.4682'}"
27517,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '1'}","{'h': '1.90937', 'a': '2.37449'}",2024-12-14 14:00:00,"{'w': '0.2698', 'd': '0.2403', 'l': '0.4899'}"
27521,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '3'}","{'h': '1.48544', 'a': '1.96425'}",2024-12-14 17:00:00,"{'w': '0.252', 'd': '0.2778', 'l': '0.4702'}"
27514,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '2', 'a': '2'}","{'h': '2.18951', 'a': '0.586788'}",2024-12-14 19:45:00,"{'w': '0.8546', 'd': '0.1219', 'l': '0.0235'}"
27516,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '2', 'a': '1'}","{'h': '1.57794', 'a': '0.790408'}",2024-12-15 11:30:00,"{'w': '0.5985', 'd': '0.2667', 'l': '0.1348'}"
27518,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '0'}","{'h': '2.32266', 'a': '1.14307'}",2024-12-15 14:00:00,"{'w': '0.6656', 'd': '0.1956', 'l': '0.1388'}"
27519,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '3'}","{'h': '2.30533', 'a': '3.70407'}",2024-12-15 14:00:00,"{'w': '0.1533', 'd': '0.1608', 'l': '0.6859'}"
27512,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '0'}","{'h': '1.1153', 'a': '0.650738'}",2024-12-15 17:00:00,"{'w': '0.4782', 'd': '0.3326', 'l': '0.1892'}"
27520,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '0'}","{'h': '1.28243', 'a': '0.204497'}",2024-12-15 19:45:00,"{'w': '0.6871', 'd': '0.2596', 'l': '0.0533'}"
27515,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '6'}","{'h': '0.634641', 'a': '2.33306'}",2024-12-16 19:45:00,"{'w': '0.042', 'd': '0.1331', 'l': '0.8249'}"
27522,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '1'}","{'h': '0.649472', 'a': '1.37505'}",2024-12-20 19:45:00,"{'w': '0.1463', 'd': '0.2773', 'l': '0.5764'}"
27527,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '2'}","{'h': '0.270606', 'a': '1.79816'}",2024-12-21 14:00:00,"{'w': '0.017', 'd': '0.1047', 'l': '0.8783'}"
27524,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '0.707336', 'a': '1.42377'}",2024-12-21 17:00:00,"{'w': '0.1552', 'd': '0.2624', 'l': '0.5824'}"
27530,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '2'}","{'h': '1.09129', 'a': '1.95023'}",2024-12-21 19:45:00,"{'w': '0.1132', 'd': '0.2672', 'l': '0.6196'}"
27529,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '5', 'a': '0'}","{'h': '5.55856', 'a': '0.615694'}",2024-12-22 11:30:00,"{'w': '0.9973', 'd': '0.0025', 'l': '0.0002'}"
27526,True,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '1.55318', 'a': '2.62545'}",2024-12-22 14:00:00,"{'w': '0.145', 'd': '0.2081', 'l': '0.6469'}"
27525,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '2'}","{'h': '2.08379', 'a': '1.21827'}",2024-12-22 17:00:00,"{'w': '0.5883', 'd': '0.2459', 'l': '0.1658'}"
27528,True,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '2'}","{'h': '0.983171', 'a': '2.58556'}",2024-12-22 19:45:00,"{'w': '0.0847', 'd': '0.1472', 'l': '0.7681'}"
27523,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '2'}","{'h': '1.55716', 'a': '0.858846'}",2024-12-23 17:30:00,"{'w': '0.5671', 'd': '0.271', 'l': '0.1619'}"
27531,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '2', 'a': '0'}","{'h': '1.89916', 'a': '0.367536'}",2024-12-23 19:45:00,"{'w': '0.7728', 'd': '0.1749', 'l': '0.0523'}"
27536,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '2'}","{'h': '1.42691', 'a': '2.01725'}",2024-12-28 14:00:00,"{'w': '0.2116', 'd': '0.2621', 'l': '0.5263'}"
27540,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '2', 'a': '1'}","{'h': '1.22224', 'a': '2.2247'}",2024-12-28 14:00:00,"{'w': '0.1197', 'd': '0.237', 'l': '0.6433'}"
27534,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '3'}","{'h': '0.302293', 'a': '3.1724'}",2024-12-28 17:00:00,"{'w': '0.0058', 'd': '0.0315', 'l': '0.9627'}"
27535,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '1'}","{'h': '0.564499', 'a': '2.98315'}",2024-12-28 19:45:00,"{'w': '0.0106', 'd': '0.0487', 'l': '0.9407'}"
27541,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '2'}","{'h': '1.23954', 'a': '0.603591'}",2024-12-29 11:30:00,"{'w': '0.5582', 'd': '0.2856', 'l': '0.1562'}"
27539,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '1', 'a': '0'}","{'h': '2.55505', 'a': '0.462133'}",2024-12-29 14:00:00,"{'w': '0.887', 'd': '0.0946', 'l': '0.0184'}"
27537,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '2'}","{'h': '1.74742', 'a': '1.02946'}",2024-12-29 17:00:00,"{'w': '0.5634', 'd': '0.2516', 'l': '0.185'}"
27538,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '1'}","{'h': '2.26348', 'a': '1.61126'}",2024-12-29 19:45:00,"{'w': '0.5285', 'd': '0.2462', 'l': '0.2253'}"
27533,True,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '2', 'a': '0'}","{'h': '2.25936', 'a': '0.436266'}",2024-12-30 17:30:00,"{'w': '0.8611', 'd': '0.1091', 'l': '0.0298'}"
27532,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '3'}","{'h': '2.86482', 'a': '0.798964'}",2024-12-30 19:45:00,"{'w': '0.8501', 'd': '0.1043', 'l': '0.0456'}"
27551,True,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '1'}","{'h': '0.455526', 'a': '1.52251'}",2025-01-04 14:00:00,"{'w': '0.0902', 'd': '0.2329', 'l': '0.6769'}"
27544,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '3'}","{'h': '0.877617', 'a': '1.59728'}",2025-01-04 17:00:00,"{'w': '0.1626', 'd': '0.2616', 'l': '0.5758'}"
