match_id,date,home_team,away_team,home_goals,away_goals,dr_pre,p_home,p_draw,p_away,k_eff,home_elo_post,away_elo_post
22354,2023-09-24 18:45:00,Torino,Roma,1,1,59.28,0.4119,0.3267,-0.1506,2.975,1502.01,1503.18
22359,2023-09-26 18:45:00,Juventus,Lecce,1,0,71.15,0.4342,0.3143,-0.1827,2.008,1510.39,1497.6
22355,2023-09-27 16:30:00,Cagliari,AC Milan,1,3,46.79,0.3889,0.3395,-0.1173,3.226,1494.4,1511.22
22356,2023-09-27 16:30:00,Empoli,Salernitana,1,0,56.2,0.4062,0.3299,-0.1423,2.027,1490.65,1492.71
22362,2023-09-27 16:30:00,Verona,Atalanta,0,1,45.36,0.3863,0.3409,-0.1136,2.037,1491.04,1507.95
22358,2023-09-27 18:45:00,Inter,Sassuolo,1,2,81.06,0.453,0.3039,-0.2098,2.005,1514.22,1495.59
22360,2023-09-27 18:45:00,Lazio,Torino,2,0,64.13,0.421,0.3217,-0.1637,3.202,1507.49,1500.67
22361,2023-09-27 18:45:00,Napoli,Udinese,4,1,81.07,0.453,0.3039,-0.2098,4.01,1516.63,1492.39
22363,2023-09-28 16:30:00,Monza,Bologna,0,0,57.13,0.4079,0.3289,-0.1448,3.007,1498.75,1502.06
22364,2023-09-28 16:30:00,Frosinone,Fiorentina,1,1,54.5,0.4031,0.3316,-0.1378,3.007,1500.68,1506.59
22357,2023-09-28 18:45:00,Genoa,Roma,4,1,54.02,0.4022,0.3321,-0.1365,4.069,1498.96,1501.42
22367,2023-09-30 13:00:00,Lecce,Napoli,0,4,40.97,0.3784,0.3453,-0.1021,4.778,1494.97,1519.26
22373,2023-09-30 16:00:00,AC Milan,Lazio,2,0,63.73,0.4202,0.3221,-0.1626,3.229,1512.57,1506.13
22372,2023-09-30 18:45:00,Salernitana,Inter,0,4,38.49,0.3739,0.3478,-0.0956,4.783,1490.09,1516.84
22366,2023-10-01 10:30:00,Bologna,Empoli,3,0,71.42,0.4347,0.3141,-0.1834,4.071,1503.72,1488.98
22370,2023-10-01 13:00:00,Udinese,Genoa,2,2,53.43,0.4011,0.3327,-0.1349,3.032,1492.19,1499.16
22365,2023-10-01 16:00:00,Atalanta,Juventus,0,0,57.56,0.4087,0.3285,-0.146,3.032,1507.73,1510.62
22369,2023-10-01 18:45:00,Roma,Frosinone,2,0,60.75,0.4147,0.3252,-0.1545,3.242,1502.8,1499.3
22371,2023-10-02 16:30:00,Torino,Verona,0,0,69.63,0.4313,0.3159,-0.1786,3.041,1500.4,1491.32
22374,2023-10-02 16:30:00,Sassuolo,Monza,0,1,56.83,0.4074,0.3292,-0.144,2.054,1494.41,1499.93
22368,2023-10-02 18:45:00,Fiorentina,Cagliari,3,0,72.19,0.4361,0.3133,-0.1855,4.081,1508.25,1492.74
22376,2023-10-06 16:30:00,Empoli,Udinese,0,0,56.8,0.4073,0.3293,-0.1439,3.074,1488.76,1492.41
22380,2023-10-06 18:45:00,Lecce,Sassuolo,1,1,60.56,0.4143,0.3254,-0.154,3.074,1494.73,1494.65
22383,2023-10-07 13:00:00,Inter,Bologna,2,2,73.12,0.4379,0.3123,-0.1881,3.082,1516.55,1504.01
22379,2023-10-07 16:00:00,Juventus,Torino,2,0,70.21,0.4324,0.3153,-0.1801,3.282,1511.96,1499.06
22378,2023-10-07 18:45:00,Genoa,AC Milan,0,1,46.59,0.3886,0.3397,-0.1168,2.092,1498.0,1513.74
22381,2023-10-08 10:30:00,Monza,Salernitana,3,0,69.84,0.4317,0.3157,-0.1791,4.153,1501.63,1488.39
22377,2023-10-08 13:00:00,Frosinone,Verona,2,1,67.99,0.4282,0.3177,-0.1741,2.078,1500.16,1490.46
22382,2023-10-08 13:00:00,Lazio,Atalanta,3,2,58.4,0.4103,0.3276,-0.1482,2.087,1507.02,1506.84
22375,2023-10-08 16:00:00,Cagliari,Roma,1,4,49.94,0.3947,0.3363,-0.1257,4.19,1490.38,1505.15
22384,2023-10-08 18:45:00,Napoli,Fiorentina,1,3,71.01,0.4339,0.3145,-0.1823,3.29,1517.32,1510.2
22387,2023-10-21 13:00:00,Verona,Napoli,1,3,33.14,0.3643,0.3531,-0.0818,3.467,1488.58,1519.19
22390,2023-10-21 16:00:00,Torino,Inter,0,3,42.5,0.3811,0.3438,-0.1061,4.356,1496.65,1518.96
22392,2023-10-21 18:45:00,Sassuolo,Lazio,0,2,47.63,0.3905,0.3386,-0.1196,3.444,1492.72,1508.95
22394,2023-10-22 10:30:00,Roma,Monza,1,0,63.52,0.4198,0.3223,-0.162,2.164,1506.06,1500.73
22386,2023-10-22 13:00:00,Bologna,Frosinone,2,1,63.85,0.4205,0.322,-0.1629,2.163,1504.92,1499.26
22388,2023-10-22 13:00:00,Salernitana,Cagliari,2,2,58.01,0.4096,0.328,-0.1472,3.212,1488.15,1490.62
22385,2023-10-22 16:00:00,Atalanta,Genoa,2,0,68.85,0.4298,0.3168,-0.1764,3.421,1508.25,1496.59
22391,2023-10-22 18:45:00,AC Milan,Juventus,0,1,61.78,0.4166,0.3241,-0.1573,2.165,1512.49,1513.21
22393,2023-10-23 16:30:00,Udinese,Lecce,1,1,57.67,0.409,0.3284,-0.1463,3.221,1492.17,1494.97
22389,2023-10-23 18:45:00,Fiorentina,Empoli,0,2,81.43,0.4537,0.3035,-0.2108,3.412,1508.13,1490.83
22396,2023-10-27 18:45:00,Genoa,Salernitana,1,0,68.44,0.4291,0.3172,-0.1753,2.189,1497.49,1487.25
22401,2023-10-28 13:00:00,Sassuolo,Bologna,1,1,47.8,0.3908,0.3385,-0.12,3.265,1492.52,1505.12
22398,2023-10-28 16:00:00,Lecce,Torino,0,1,58.32,0.4102,0.3277,-0.148,2.205,1493.7,1497.91
22403,2023-10-28 18:45:00,Juventus,Verona,1,0,84.63,0.4597,0.3001,-0.2196,2.179,1514.06,1487.73
22395,2023-10-29 11:30:00,Cagliari,Frosinone,4,3,51.36,0.3973,0.3348,-0.1294,2.218,1491.58,1498.29
22399,2023-10-29 14:00:00,Monza,Udinese,1,1,68.55,0.4293,0.3171,-0.1756,3.274,1500.44,1492.46
22397,2023-10-29 17:00:00,Inter,Roma,1,0,72.9,0.4375,0.3125,-0.1875,2.197,1519.86,1505.17
22404,2023-10-29 19:45:00,Napoli,AC Milan,2,2,66.71,0.4258,0.319,-0.1706,3.274,1518.91,1512.76
22400,2023-10-30 17:30:00,Empoli,Atalanta,0,3,42.58,0.3813,0.3437,-0.1063,4.465,1488.36,1510.72
22402,2023-10-30 19:45:00,Lazio,Fiorentina,1,0,60.82,0.4148,0.3251,-0.1547,2.214,1509.89,1507.2
22406,2023-11-03 19:45:00,Bologna,Lazio,1,0,55.23,0.4044,0.3309,-0.1397,2.244,1506.08,1508.92
22413,2023-11-04 14:00:00,Salernitana,Napoli,0,2,28.34,0.3558,0.3579,-0.0696,3.61,1485.32,1520.84
22405,2023-11-04 17:00:00,Atalanta,Inter,1,2,50.86,0.3964,0.3353,-0.1281,2.255,1509.45,1521.13
22410,2023-11-04 19:45:00,AC Milan,Udinese,0,1,80.3,0.4515,0.3047,-0.2077,2.226,1511.42,1493.8
22409,2023-11-05 11:30:00,Verona,Monza,1,3,47.29,0.3898,0.339,-0.1187,3.589,1485.72,1502.45
22407,2023-11-05 14:00:00,Cagliari,Genoa,2,1,54.09,0.4023,0.332,-0.1367,2.258,1492.56,1496.51
22412,2023-11-05 17:00:00,Roma,Lecce,2,1,71.46,0.4348,0.314,-0.1836,2.24,1506.08,1492.79
22408,2023-11-05 19:45:00,Fiorentina,Juventus,0,1,53.13,0.4006,0.333,-0.1341,2.259,1505.91,1515.35
22411,2023-11-06 17:30:00,Frosinone,Empoli,2,1,69.93,0.4319,0.3156,-0.1794,2.248,1499.21,1487.44
22414,2023-11-06 19:45:00,Torino,Sassuolo,2,1,65.39,0.4233,0.3204,-0.1671,2.253,1498.85,1491.59
22423,2023-11-10 17:30:00,Sassuolo,Salernitana,2,2,66.27,0.425,0.3194,-0.1694,3.383,1491.3,1485.6
22415,2023-11-10 19:45:00,Genoa,Verona,1,0,70.79,0.4335,0.3147,-0.1817,2.272,1497.44,1484.79
22417,2023-11-11 14:00:00,Lecce,AC Milan,2,2,41.37,0.3791,0.345,-0.1031,3.393,1492.61,1511.6
22421,2023-11-11 17:00:00,Juventus,Cagliari,2,1,82.79,0.4562,0.3021,-0.2146,2.266,1516.24,1491.67
22418,2023-11-11 19:45:00,Monza,Torino,1,1,63.6,0.42,0.3222,-0.1622,3.393,1502.17,1499.13
22422,2023-11-12 11:30:00,Napoli,Empoli,0,1,93.41,0.4765,0.2908,-0.2439,2.262,1519.44,1488.84
22419,2023-11-12 14:00:00,Udinese,Atalanta,1,1,44.36,0.3845,0.3419,-0.1109,3.402,1493.61,1509.64
22420,2023-11-12 14:00:00,Fiorentina,Bologna,2,1,59.83,0.413,0.3261,-0.1521,2.296,1506.89,1505.11
22416,2023-11-12 17:00:00,Lazio,Roma,0,0,62.84,0.4186,0.323,-0.1602,3.402,1508.65,1506.35
22424,2023-11-12 20:45:00,Inter,Frosinone,2,0,81.91,0.4546,0.303,-0.2122,3.613,1522.55,1497.79
22431,2023-11-25 14:00:00,Salernitana,Lazio,2,1,36.96,0.3712,0.3494,-0.0917,2.403,1486.7,1507.56
22426,2023-11-25 17:00:00,Atalanta,Napoli,1,2,50.2,0.3952,0.336,-0.1264,2.389,1508.29,1520.78
22433,2023-11-25 19:45:00,AC Milan,Fiorentina,1,0,64.71,0.4221,0.3211,-0.1652,2.374,1512.59,1505.9
22430,2023-11-26 11:30:00,Cagliari,Monza,1,1,49.49,0.3939,0.3367,-0.1245,3.535,1491.45,1502.39
22428,2023-11-26 14:00:00,Frosinone,Genoa,2,1,60.35,0.4139,0.3256,-0.1535,2.385,1498.8,1496.43
22429,2023-11-26 14:00:00,Empoli,Sassuolo,3,4,57.54,0.4087,0.3285,-0.1459,2.388,1487.48,1492.67
22434,2023-11-26 17:00:00,Roma,Udinese,3,1,72.74,0.4372,0.3127,-0.187,3.759,1507.88,1492.09
22432,2023-11-26 19:45:00,Juventus,Inter,1,1,53.68,0.4016,0.3325,-0.1356,3.535,1516.0,1522.79
22427,2023-11-27 17:30:00,Verona,Lecce,2,2,52.18,0.3988,0.334,-0.1316,3.545,1484.56,1492.85
22425,2023-11-27 19:45:00,Bologna,Torino,2,0,65.98,0.4245,0.3197,-0.1687,3.781,1506.68,1497.56
22443,2023-12-01 18:45:00,Monza,Juventus,1,2,46.4,0.3882,0.3399,-0.1163,2.433,1501.03,1517.35
22439,2023-12-02 14:00:00,Genoa,Empoli,1,1,68.96,0.43,0.3166,-0.1767,3.594,1496.12,1487.79
22438,2023-12-02 17:00:00,Lazio,Cagliari,1,0,76.11,0.4436,0.3091,-0.1962,2.408,1508.52,1490.48
22440,2023-12-02 19:45:00,AC Milan,Frosinone,3,1,73.79,0.4392,0.3116,-0.1899,3.82,1514.13,1497.25
22437,2023-12-03 11:30:00,Lecce,Bologna,1,1,46.17,0.3878,0.3401,-0.1157,3.603,1492.64,1506.89
22435,2023-12-03 14:00:00,Fiorentina,Salernitana,3,0,79.2,0.4494,0.3059,-0.2047,4.822,1507.81,1484.78
22441,2023-12-03 14:00:00,Udinese,Verona,3,3,67.53,0.4274,0.3181,-0.1728,3.603,1491.78,1484.87
22444,2023-12-03 17:00:00,Sassuolo,Roma,1,2,44.78,0.3853,0.3415,-0.1121,2.448,1491.31,1509.24
22442,2023-12-03 19:45:00,Napoli,Inter,0,3,57.99,0.4095,0.328,-0.1471,4.867,1517.99,1525.58
22436,2023-12-04 19:45:00,Torino,Atalanta,3,0,49.26,0.3935,0.337,-0.1239,4.899,1499.7,1506.15
22451,2023-12-08 19:45:00,Juventus,Napoli,1,0,59.36,0.4121,0.3266,-0.1508,2.466,1518.4,1516.94
22449,2023-12-09 14:00:00,Verona,Lazio,1,1,36.35,0.3701,0.35,-0.0901,3.663,1484.71,1508.69
22445,2023-12-09 17:00:00,Atalanta,AC Milan,3,2,52.01,0.3985,0.3342,-0.1312,2.48,1507.22,1513.06
22450,2023-12-09 19:45:00,Inter,Udinese,4,0,93.81,0.4773,0.2904,-0.245,5.655,1527.72,1489.64
22448,2023-12-10 11:30:00,Frosinone,Torino,0,0,57.55,0.4087,0.3285,-0.1459,3.673,1496.99,1499.97
22454,2023-12-10 14:00:00,Monza,Genoa,1,0,64.92,0.4225,0.3209,-0.1658,2.473,1502.07,1495.09
22452,2023-12-10 17:00:00,Salernitana,Bologna,1,2,37.89,0.3728,0.3484,-0.0941,2.503,1483.41,1508.26
22453,2023-12-10 19:45:00,Roma,Fiorentina,1,1,61.43,0.4159,0.3245,-0.1564,3.673,1508.96,1508.1
22447,2023-12-11 17:30:00,Empoli,Lecce,1,1,55.15,0.4043,0.3309,-0.1395,3.683,1487.54,1492.9
22446,2023-12-11 19:45:00,Cagliari,Sassuolo,2,1,59.17,0.4117,0.3268,-0.1503,2.486,1491.53,1490.25
22458,2023-12-15 19:45:00,Genoa,Juventus,1,1,36.68,0.3707,0.3496,-0.091,3.724,1494.92,1518.57
22462,2023-12-16 14:00:00,Lecce,Frosinone,2,1,55.91,0.4057,0.3302,-0.1416,2.524,1493.98,1495.9
22460,2023-12-16 17:00:00,Napoli,Cagliari,2,1,85.41,0.4612,0.2993,-0.2218,2.492,1517.91,1490.56
22461,2023-12-16 19:45:00,Torino,Empoli,1,0,72.43,0.4366,0.313,-0.1862,2.506,1500.99,1486.52
22459,2023-12-17 11:30:00,AC Milan,Monza,3,0,70.99,0.4339,0.3145,-0.1823,5.028,1515.11,1500.01
22457,2023-12-17 14:00:00,Fiorentina,Verona,1,0,83.39,0.4574,0.3015,-0.2162,2.501,1509.08,1483.73
22464,2023-12-17 14:00:00,Udinese,Sassuolo,2,2,59.39,0.4121,0.3266,-0.1509,3.744,1489.36,1490.53
22456,2023-12-17 17:00:00,Bologna,Roma,2,0,59.3,0.412,0.3267,-0.1506,4.006,1509.96,1507.26
22463,2023-12-17 19:45:00,Lazio,Inter,0,2,40.97,0.3784,0.3453,-0.1021,4.038,1506.46,1529.94
22455,2023-12-18 19:45:00,Atalanta,Salernitana,4,1,83.81,0.4582,0.301,-0.2174,5.014,1509.19,1481.45
22465,2023-12-22 17:30:00,Empoli,Lazio,0,2,40.05,0.3767,0.3463,-0.0997,4.096,1484.26,1508.72
22472,2023-12-22 17:30:00,Sassuolo,Genoa,1,2,55.62,0.4051,0.3305,-0.1408,2.566,1489.07,1496.38
22471,2023-12-22 19:45:00,Monza,Fiorentina,0,1,50.93,0.3965,0.3353,-0.1283,2.572,1498.56,1510.53
22473,2023-12-22 19:45:00,Salernitana,AC Milan,2,2,26.34,0.3523,0.3598,-0.0645,3.796,1481.32,1515.23
22466,2023-12-23 11:30:00,Frosinone,Juventus,1,2,37.33,0.3718,0.349,-0.0926,2.594,1494.48,1519.99
22468,2023-12-23 14:00:00,Torino,Udinese,1,1,71.63,0.4351,0.3138,-0.184,3.806,1500.64,1489.71
22469,2023-12-23 14:00:00,Bologna,Atalanta,1,0,60.77,0.4147,0.3252,-0.1546,2.567,1511.04,1508.1
22467,2023-12-23 17:00:00,Inter,Lecce,2,0,95.96,0.4814,0.2881,-0.2509,4.007,1531.44,1492.48
22470,2023-12-23 17:00:00,Verona,Cagliari,2,0,53.16,0.4006,0.333,-0.1342,4.083,1485.49,1488.8
22474,2023-12-23 19:45:00,Roma,Napoli,2,0,49.34,0.3936,0.3369,-0.1241,4.09,1509.05,1516.12
22477,2023-12-29 17:30:00,Fiorentina,Torino,1,0,69.89,0.4318,0.3157,-0.1793,2.6,1511.6,1499.57
22484,2023-12-29 17:30:00,Napoli,Monza,0,0,77.56,0.4463,0.3076,-0.2002,3.869,1515.73,1498.95
22478,2023-12-29 19:45:00,Genoa,Inter,1,1,24.94,0.3499,0.3612,-0.0609,3.869,1496.26,1531.56
22483,2023-12-29 19:45:00,Lazio,Frosinone,3,1,74.23,0.44,0.3111,-0.1911,4.112,1510.38,1492.82
22475,2023-12-30 11:30:00,Atalanta,Lecce,1,0,75.62,0.4426,0.3097,-0.1949,2.6,1509.15,1491.43
22476,2023-12-30 14:00:00,Cagliari,Empoli,0,0,64.53,0.4217,0.3213,-0.1647,3.88,1488.48,1484.58
22482,2023-12-30 14:00:00,Udinese,Bologna,3,0,38.66,0.3742,0.3477,-0.0961,5.286,1492.1,1508.65
22479,2023-12-30 17:00:00,Verona,Salernitana,0,1,64.17,0.4211,0.3216,-0.1638,2.613,1483.97,1482.85
22481,2023-12-30 17:00:00,AC Milan,Sassuolo,1,0,86.17,0.4627,0.2985,-0.2239,2.588,1516.24,1488.06
22480,2023-12-30 19:45:00,Juventus,Roma,1,0,70.94,0.4338,0.3146,-0.1821,2.605,1521.05,1507.98
22485,2024-01-05 19:45:00,Bologna,Genoa,1,1,72.39,0.4365,0.313,-0.1861,3.944,1508.29,1496.63
22491,2024-01-06 11:30:00,Inter,Verona,2,1,107.59,0.5037,0.2757,-0.2831,2.614,1532.5,1483.04
22487,2024-01-06 14:00:00,Frosinone,Monza,2,3,53.88,0.4019,0.3323,-0.1361,2.676,1491.3,1500.47
22489,2024-01-06 17:00:00,Lecce,Cagliari,1,1,62.95,0.4188,0.3229,-0.1605,3.955,1491.11,1488.79
22490,2024-01-06 19:45:00,Sassuolo,Fiorentina,1,0,36.47,0.3703,0.3498,-0.0904,2.697,1489.29,1510.37
22486,2024-01-07 11:30:00,Empoli,AC Milan,0,3,28.35,0.3559,0.3579,-0.0696,5.428,1481.68,1519.14
22493,2024-01-07 14:00:00,Udinese,Lazio,1,2,41.72,0.3797,0.3446,-0.104,2.698,1490.61,1511.87
22494,2024-01-07 14:00:00,Torino,Napoli,3,0,43.84,0.3836,0.3425,-0.1096,5.391,1501.97,1513.33
22492,2024-01-07 17:00:00,Salernitana,Juventus,1,2,21.79,0.3444,0.3642,-0.053,2.722,1481.41,1522.49
22488,2024-01-07 19:45:00,Roma,Atalanta,1,1,58.83,0.4111,0.3272,-0.1494,3.966,1507.69,1509.44
22497,2024-01-13 14:00:00,Genoa,Torino,0,0,54.66,0.4034,0.3315,-0.1382,4.032,1496.35,1502.25
22501,2024-01-13 14:00:00,Napoli,Salernitana,2,1,91.92,0.4737,0.2924,-0.2397,2.683,1514.35,1480.39
22503,2024-01-13 17:00:00,Verona,Empoli,2,1,61.36,0.4158,0.3246,-0.1562,2.719,1484.18,1480.53
22504,2024-01-13 19:45:00,Monza,Inter,1,5,27.97,0.3552,0.3582,-0.0686,6.408,1497.04,1535.92
22499,2024-01-14 11:30:00,Lazio,Lecce,1,0,80.75,0.4524,0.3042,-0.209,2.703,1512.94,1490.04
22502,2024-01-14 14:00:00,Cagliari,Bologna,2,1,40.51,0.3775,0.3458,-0.1009,2.752,1490.03,1507.05
22496,2024-01-14 17:00:00,Fiorentina,Udinese,2,2,79.76,0.4505,0.3053,-0.2063,4.043,1509.96,1491.03
22500,2024-01-14 19:45:00,AC Milan,Roma,3,1,71.46,0.4348,0.314,-0.1835,4.302,1520.9,1505.93
22495,2024-01-15 19:45:00,Atalanta,Frosinone,5,0,78.14,0.4474,0.307,-0.2018,6.301,1511.96,1488.79
22498,2024-01-16 19:45:00,Juventus,Sassuolo,3,0,93.19,0.4761,0.2911,-0.2433,5.406,1524.53,1487.25
22510,2024-01-20 17:00:00,Roma,Verona,2,1,81.74,0.4542,0.3032,-0.2117,2.747,1507.01,1483.1
22513,2024-01-20 19:45:00,Udinese,AC Milan,2,3,30.13,0.359,0.3561,-0.0741,2.81,1489.52,1522.41
22508,2024-01-21 11:30:00,Frosinone,Cagliari,3,1,58.75,0.411,0.3272,-0.1492,4.41,1490.66,1488.16
22506,2024-01-21 14:00:00,Empoli,Monza,3,0,43.49,0.3829,0.3428,-0.1087,5.602,1483.03,1494.55
22509,2024-01-21 17:00:00,Salernitana,Genoa,1,2,44.04,0.3839,0.3423,-0.1101,2.801,1478.84,1497.9
22511,2024-01-21 19:45:00,Lecce,Juventus,0,3,25.51,0.3509,0.3606,-0.0624,5.648,1487.04,1527.53
22523,2024-01-26 19:45:00,Cagliari,Torino,1,2,45.91,0.3873,0.3404,-0.115,2.837,1486.57,1503.83
22515,2024-01-27 14:00:00,Atalanta,Udinese,2,0,82.44,0.4556,0.3025,-0.2136,4.436,1513.7,1487.77
22517,2024-01-27 17:00:00,Juventus,Empoli,1,1,104.5,0.4978,0.279,-0.2746,4.189,1526.96,1483.61
22518,2024-01-27 19:45:00,AC Milan,Bologna,2,2,75.36,0.4421,0.3099,-0.1942,4.189,1522.0,1507.46
22521,2024-01-28 11:30:00,Genoa,Lecce,2,1,70.86,0.4336,0.3147,-0.1819,2.821,1499.06,1485.89
22516,2024-01-28 14:00:00,Verona,Frosinone,1,1,52.44,0.3993,0.3337,-0.1323,4.201,1482.82,1490.94
22519,2024-01-28 14:00:00,Monza,Sassuolo,1,0,67.3,0.4269,0.3184,-0.1722,2.825,1495.72,1486.08
22520,2024-01-28 17:00:00,Lazio,Napoli,0,0,58.58,0.4107,0.3274,-0.1487,4.201,1512.63,1514.67
22522,2024-01-28 19:45:00,Fiorentina,Inter,0,1,34.03,0.3659,0.3523,-0.0841,2.868,1508.4,1537.48
22524,2024-01-29 19:45:00,Salernitana,Roma,1,2,31.83,0.362,0.3544,-0.0785,2.878,1477.29,1508.56
22534,2024-02-02 19:45:00,Lecce,Fiorentina,3,2,37.49,0.3721,0.3488,-0.093,2.903,1487.21,1507.09
22527,2024-02-03 14:00:00,Udinese,Monza,0,0,52.06,0.3986,0.3341,-0.1313,4.271,1487.49,1496.0
22530,2024-02-03 14:00:00,Empoli,Genoa,0,0,44.55,0.3848,0.3418,-0.1114,4.271,1483.37,1499.3
22531,2024-02-03 17:00:00,Frosinone,AC Milan,2,3,28.94,0.3569,0.3573,-0.0711,2.922,1489.38,1523.56
22528,2024-02-03 19:45:00,Bologna,Sassuolo,4,2,81.38,0.4536,0.3036,-0.2107,4.524,1509.24,1484.29
22529,2024-02-04 11:30:00,Torino,Salernitana,0,0,86.55,0.4634,0.2981,-0.2249,4.282,1503.35,1477.77
22525,2024-02-04 14:00:00,Napoli,Verona,2,1,91.84,0.4735,0.2925,-0.2395,2.849,1515.75,1481.74
22526,2024-02-04 17:00:00,Atalanta,Lazio,3,1,61.08,0.4153,0.3248,-0.1554,4.578,1515.63,1510.69
22532,2024-02-04 19:45:00,Inter,Juventus,1,0,70.52,0.433,0.315,-0.181,2.876,1538.65,1525.78
22533,2024-02-05 19:45:00,Roma,Cagliari,4,0,81.99,0.4547,0.3029,-0.2124,6.663,1511.19,1483.95
22541,2024-02-09 19:45:00,Salernitana,Empoli,1,3,54.4,0.4029,0.3317,-0.1375,4.654,1475.12,1486.02
22536,2024-02-10 14:00:00,Cagliari,Lazio,1,3,33.26,0.3646,0.353,-0.0821,4.711,1481.4,1513.24
22544,2024-02-10 17:00:00,Roma,Inter,2,4,32.53,0.3633,0.3537,-0.0803,4.713,1508.64,1541.2
22540,2024-02-10 19:45:00,Sassuolo,Torino,1,1,40.94,0.3783,0.3454,-0.102,4.353,1484.07,1503.57
22537,2024-02-11 11:30:00,Fiorentina,Frosinone,5,1,77.71,0.4466,0.3075,-0.2006,6.786,1509.8,1486.66
22535,2024-02-11 14:00:00,Bologna,Lecce,4,0,82.04,0.4548,0.3029,-0.2125,6.773,1511.91,1484.54
22543,2024-02-11 14:00:00,Monza,Verona,0,0,74.25,0.44,0.3111,-0.1912,4.365,1495.58,1482.16
22542,2024-02-11 17:00:00,Genoa,Atalanta,1,4,43.66,0.3832,0.3426,-0.1091,5.934,1496.01,1518.93
22539,2024-02-11 19:45:00,AC Milan,Napoli,1,0,67.82,0.4279,0.3178,-0.1736,2.935,1524.78,1514.54
22538,2024-02-12 19:45:00,Juventus,Udinese,0,1,98.29,0.4859,0.2856,-0.2574,2.904,1523.95,1489.32
22505,2024-02-14 18:00:00,Bologna,Fiorentina,2,0,62.11,0.4172,0.3238,-0.1582,4.703,1513.89,1507.82
22547,2024-02-16 18:00:00,Torino,Lecce,2,0,79.03,0.4491,0.3061,-0.2042,4.693,1505.44,1482.67
22550,2024-02-16 20:00:00,Inter,Salernitana,4,0,126.08,0.5391,0.2561,-0.3343,6.755,1543.45,1472.87
22546,2024-02-17 14:00:00,Napoli,Genoa,1,1,78.53,0.4481,0.3066,-0.2029,4.438,1514.09,1496.46
22551,2024-02-17 17:00:00,Verona,Juventus,2,2,18.21,0.3382,0.3677,-0.0441,4.438,1482.06,1524.05
22554,2024-02-17 19:45:00,Atalanta,Sassuolo,3,0,94.86,0.4793,0.2893,-0.2479,5.898,1521.14,1481.85
22549,2024-02-18 11:30:00,Lazio,Bologna,1,2,59.35,0.4121,0.3266,-0.1508,3.003,1511.51,1515.62
22545,2024-02-18 14:00:00,Udinese,Cagliari,1,1,67.92,0.4281,0.3177,-0.1739,4.45,1488.93,1481.79
22553,2024-02-18 14:00:00,Empoli,Fiorentina,1,1,38.2,0.3734,0.3481,-0.0949,4.45,1485.8,1508.03
22552,2024-02-18 17:00:00,Frosinone,Roma,0,3,38.02,0.3731,0.3483,-0.0944,6.064,1483.35,1511.96
22548,2024-02-18 19:45:00,Monza,AC Milan,4,2,30.8,0.3602,0.3554,-0.0758,4.821,1497.81,1522.55
22512,2024-02-22 19:45:00,Torino,Lazio,0,2,53.93,0.402,0.3322,-0.1363,4.824,1502.7,1514.25
22555,2024-02-23 19:45:00,Bologna,Verona,2,0,93.56,0.4768,0.2907,-0.2443,4.754,1517.41,1480.26
22561,2024-02-24 14:00:00,Sassuolo,Empoli,2,3,56.05,0.4059,0.33,-0.1419,3.058,1480.1,1487.55
22564,2024-02-24 17:00:00,Salernitana,Monza,0,2,35.07,0.3678,0.3512,-0.0868,4.892,1470.21,1500.46
22558,2024-02-24 19:45:00,Genoa,Udinese,2,0,67.53,0.4274,0.3181,-0.1728,4.822,1498.45,1486.94
22562,2024-02-25 11:30:00,Juventus,Frosinone,3,2,100.71,0.4905,0.2831,-0.2641,3.006,1525.16,1482.24
22556,2024-02-25 14:00:00,Cagliari,Napoli,1,1,27.7,0.3547,0.3585,-0.0679,4.536,1481.63,1514.24
22563,2024-02-25 17:00:00,Lecce,Inter,0,4,-0.77,0.3064,0.3853,0.0018,7.298,1479.03,1547.09
22560,2024-02-25 19:45:00,AC Milan,Atalanta,1,1,61.41,0.4159,0.3245,-0.1563,4.536,1522.2,1521.5
22559,2024-02-26 17:30:00,Roma,Torino,3,2,69.26,0.4306,0.3163,-0.1776,3.056,1513.22,1501.44
22557,2024-02-26 19:45:00,Fiorentina,Lazio,2,1,53.77,0.4017,0.3324,-0.1359,3.077,1509.36,1512.92
22514,2024-02-28 17:00:00,Sassuolo,Napoli,1,6,25.87,0.3515,0.3603,-0.0633,7.275,1476.24,1518.11
22507,2024-02-28 19:45:00,Inter,Atalanta,4,0,85.59,0.4616,0.2991,-0.2223,7.085,1549.84,1518.74
22568,2024-03-01 19:45:00,Lazio,AC Milan,0,1,50.73,0.3961,0.3355,-0.1278,3.116,1511.17,1523.95
22574,2024-03-02 14:00:00,Udinese,Salernitana,1,1,76.72,0.4447,0.3085,-0.1979,4.611,1486.48,1470.67
22569,2024-03-02 17:00:00,Monza,Roma,1,4,47.25,0.3898,0.339,-0.1186,6.258,1496.96,1516.72
22571,2024-03-02 19:45:00,Torino,Fiorentina,0,0,52.08,0.3986,0.3341,-0.1314,4.611,1501.14,1509.66
22567,2024-03-03 11:30:00,Verona,Sassuolo,1,0,64.03,0.4208,0.3218,-0.1634,3.114,1481.57,1474.93
22566,2024-03-03 14:00:00,Frosinone,Lecce,1,1,63.21,0.4193,0.3226,-0.1612,4.624,1481.87,1479.4
