id,isResult,h,a,goals,xG,datetime,forecast
23251,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '2', 'a': '2'}","{'h': '0.965916', 'a': '1.78901'}",2024-02-10 14:30:00,"{'w': '0.1544', 'd': '0.2456', 'l': '0.6'}"
23252,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '1', 'a': '1'}","{'h': '2.44154', 'a': '1.27691'}",2024-02-10 14:30:00,"{'w': '0.693', 'd': '0.1892', 'l': '0.1178'}"
23250,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '3', 'a': '0'}","{'h': '1.22993', 'a': '0.710198'}",2024-02-10 17:30:00,"{'w': '0.4947', 'd': '0.313', 'l': '0.1923'}"
23253,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '3', 'a': '1'}","{'h': '2.17007', 'a': '1.61535'}",2024-02-11 14:30:00,"{'w': '0.5169', 'd': '0.2346', 'l': '0.2485'}"
23247,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '1', 'a': '1'}","{'h': '0.726907', 'a': '0.172441'}",2024-02-11 16:30:00,"{'w': '0.4665', 'd': '0.4541', 'l': '0.0794'}"
23258,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '0', 'a': '1'}","{'h': '0.627448', 'a': '1.35198'}",2024-02-16 19:30:00,"{'w': '0.1396', 'd': '0.2753', 'l': '0.5851'}"
23256,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '1'}","{'h': '2.11967', 'a': '1.21109'}",2024-02-17 14:30:00,"{'w': '0.6258', 'd': '0.2415', 'l': '0.1327'}"
23257,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '0'}","{'h': '2.62289', 'a': '0.612185'}",2024-02-17 14:30:00,"{'w': '0.8648', 'd': '0.1003', 'l': '0.0349'}"
23259,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '0', 'a': '1'}","{'h': '1.24508', 'a': '2.1649'}",2024-02-17 14:30:00,"{'w': '0.1527', 'd': '0.2253', 'l': '0.622'}"
23261,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '2'}","{'h': '0.698981', 'a': '1.87986'}",2024-02-17 14:30:00,"{'w': '0.0915', 'd': '0.2286', 'l': '0.6799'}"
23262,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '1', 'a': '2'}","{'h': '2.66748', 'a': '1.74454'}",2024-02-17 14:30:00,"{'w': '0.6045', 'd': '0.2047', 'l': '0.1908'}"
23254,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '0'}","{'h': '1.49022', 'a': '0.944074'}",2024-02-17 17:30:00,"{'w': '0.503', 'd': '0.2714', 'l': '0.2256'}"
23255,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '3', 'a': '3'}","{'h': '2.77236', 'a': '1.35483'}",2024-02-18 14:30:00,"{'w': '0.725', 'd': '0.1725', 'l': '0.1025'}"
23260,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '3', 'a': '2'}","{'h': '2.08495', 'a': '2.86883'}",2024-02-18 16:30:00,"{'w': '0.2458', 'd': '0.2076', 'l': '0.5466'}"
23268,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '2', 'a': '1'}","{'h': '1.47222', 'a': '0.471019'}",2024-02-23 19:30:00,"{'w': '0.6581', 'd': '0.2377', 'l': '0.1042'}"
23263,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '1', 'a': '1'}","{'h': '1.87785', 'a': '1.43669'}",2024-02-24 14:30:00,"{'w': '0.4849', 'd': '0.2565', 'l': '0.2586'}"
23265,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '1', 'a': '1'}","{'h': '1.5891', 'a': '0.890186'}",2024-02-24 14:30:00,"{'w': '0.561', 'd': '0.2567', 'l': '0.1823'}"
23266,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '5', 'a': '2'}","{'h': '3.64941', 'a': '2.13723'}",2024-02-24 14:30:00,"{'w': '0.7133', 'd': '0.1488', 'l': '0.1379'}"
23269,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '2', 'a': '2'}","{'h': '1.20933', 'a': '1.33022'}",2024-02-24 14:30:00,"{'w': '0.3188', 'd': '0.2977', 'l': '0.3835'}"
23271,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '2', 'a': '1'}","{'h': '1.83179', 'a': '0.57703'}",2024-02-24 17:30:00,"{'w': '0.7052', 'd': '0.2007', 'l': '0.0941'}"
23267,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '2', 'a': '2'}","{'h': '1.53623', 'a': '1.18165'}",2024-02-25 14:30:00,"{'w': '0.4552', 'd': '0.2707', 'l': '0.2741'}"
23270,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '2', 'a': '3'}","{'h': '3.06361', 'a': '1.31588'}",2024-02-25 16:30:00,"{'w': '0.7739', 'd': '0.1446', 'l': '0.0815'}"
23264,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '2', 'a': '1'}","{'h': '2.40818', 'a': '1.42649'}",2024-02-25 18:30:00,"{'w': '0.6211', 'd': '0.2414', 'l': '0.1375'}"
23273,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '2'}","{'h': '1.53977', 'a': '2.4424'}",2024-03-01 19:30:00,"{'w': '0.1988', 'd': '0.2053', 'l': '0.5959'}"
23272,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '2'}","{'h': '0.999042', 'a': '1.63921'}",2024-03-02 14:30:00,"{'w': '0.1891', 'd': '0.2698', 'l': '0.5411'}"
23275,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '1'}","{'h': '1.08864', 'a': '1.55082'}",2024-03-02 14:30:00,"{'w': '0.2428', 'd': '0.2612', 'l': '0.496'}"
23278,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '4'}","{'h': '0.562887', 'a': '2.11704'}",2024-03-02 14:30:00,"{'w': '0.0504', 'd': '0.1404', 'l': '0.8092'}"
23279,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '2'}","{'h': '0.847831', 'a': '1.57778'}",2024-03-02 14:30:00,"{'w': '0.1639', 'd': '0.2554', 'l': '0.5807'}"
23280,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '0', 'a': '6'}","{'h': '1.113', 'a': '3.39611'}",2024-03-02 14:30:00,"{'w': '0.0492', 'd': '0.1005', 'l': '0.8503'}"
23274,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '3'}","{'h': '0.964288', 'a': '1.04058'}",2024-03-02 17:30:00,"{'w': '0.2861', 'd': '0.3494', 'l': '0.3645'}"
23276,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '0', 'a': '2'}","{'h': '1.29405', 'a': '1.63841'}",2024-03-03 14:30:00,"{'w': '0.2538', 'd': '0.3006', 'l': '0.4456'}"
23277,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '1'}","{'h': '2.06582', 'a': '1.34942'}",2024-03-03 16:30:00,"{'w': '0.5622', 'd': '0.2226', 'l': '0.2152'}"
23289,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '0'}","{'h': '1.30933', 'a': '0.839212'}",2024-03-08 19:30:00,"{'w': '0.4836', 'd': '0.2983', 'l': '0.2181'}"
23281,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '8', 'a': '1'}","{'h': '6.78137', 'a': '1.07439'}",2024-03-09 14:30:00,"{'w': '0.9959', 'd': '0.0031', 'l': '0.001'}"
23282,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '2', 'a': '0'}","{'h': '4.25377', 'a': '0.394275'}",2024-03-09 14:30:00,"{'w': '0.9809', 'd': '0.016', 'l': '0.0031'}"
23285,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '3', 'a': '3'}","{'h': '2.54696', 'a': '0.924707'}",2024-03-09 14:30:00,"{'w': '0.7649', 'd': '0.1565', 'l': '0.0786'}"
23288,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '1', 'a': '0'}","{'h': '0.740927', 'a': '0.267511'}",2024-03-09 14:30:00,"{'w': '0.4676', 'd': '0.4256', 'l': '0.1068'}"
23286,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '2'}","{'h': '1.34789', 'a': '1.23563'}",2024-03-09 17:30:00,"{'w': '0.3872', 'd': '0.2803', 'l': '0.3325'}"
23287,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '1', 'a': '2'}","{'h': '1.28237', 'a': '1.43573'}",2024-03-10 14:30:00,"{'w': '0.2976', 'd': '0.288', 'l': '0.4144'}"
23284,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '3', 'a': '1'}","{'h': '3.53168', 'a': '0.695868'}",2024-03-10 16:30:00,"{'w': '0.9266', 'd': '0.0588', 'l': '0.0146'}"
23283,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '2.09982', 'a': '0.354851'}",2024-03-10 18:30:00,"{'w': '0.8425', 'd': '0.1296', 'l': '0.0279'}"
23295,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '5'}","{'h': '1.18251', 'a': '3.92775'}",2024-03-15 19:30:00,"{'w': '0.0203', 'd': '0.0622', 'l': '0.9175'}"
23291,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '1'}","{'h': '1.42836', 'a': '0.833042'}",2024-03-16 14:30:00,"{'w': '0.5327', 'd': '0.2888', 'l': '0.1785'}"
23293,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '3'}","{'h': '1.67932', 'a': '0.971481'}",2024-03-16 14:30:00,"{'w': '0.5597', 'd': '0.2405', 'l': '0.1998'}"
23294,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '2', 'a': '0'}","{'h': '2.33802', 'a': '0.590727'}",2024-03-16 14:30:00,"{'w': '0.8399', 'd': '0.1192', 'l': '0.0409'}"
23297,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '1'}","{'h': '1.61096', 'a': '0.820339'}",2024-03-16 14:30:00,"{'w': '0.566', 'd': '0.2707', 'l': '0.1633'}"
23298,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '5'}","{'h': '1.2476', 'a': '5.11913'}",2024-03-16 14:30:00,"{'w': '0.0098', 'd': '0.0307', 'l': '0.9595'}"
23296,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '0', 'a': '3'}","{'h': '0.229186', 'a': '3.1752'}",2024-03-16 17:30:00,"{'w': '0.0072', 'd': '0.0382', 'l': '0.9546'}"
23292,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '2', 'a': '3'}","{'h': '0.916618', 'a': '2.50336'}",2024-03-17 14:30:00,"{'w': '0.0821', 'd': '0.163', 'l': '0.7549'}"
23290,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '3', 'a': '1'}","{'h': '2.83411', 'a': '0.86903'}",2024-03-17 16:30:00,"{'w': '0.862', 'd': '0.1036', 'l': '0.0344'}"
23300,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '0', 'a': '0'}","{'h': '2.91967', 'a': '1.00565'}",2024-03-30 14:30:00,"{'w': '0.8188', 'd': '0.1281', 'l': '0.0531'}"
23301,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '2', 'a': '1'}","{'h': '3.03672', 'a': '0.657688'}",2024-03-30 14:30:00,"{'w': '0.8873', 'd': '0.0865', 'l': '0.0262'}"
23302,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '0', 'a': '0'}","{'h': '1.3089', 'a': '1.07679'}",2024-03-30 14:30:00,"{'w': '0.4104', 'd': '0.2898', 'l': '0.2998'}"
23303,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '3'}","{'h': '1.84419', 'a': '2.08769'}",2024-03-30 14:30:00,"{'w': '0.3086', 'd': '0.2482', 'l': '0.4432'}"
23304,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '2'}","{'h': '0.738782', 'a': '2.44615'}",2024-03-30 14:30:00,"{'w': '0.0532', 'd': '0.1444', 'l': '0.8024'}"
23299,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '2'}","{'h': '1.90876', 'a': '1.25844'}",2024-03-30 17:30:00,"{'w': '0.5449', 'd': '0.2412', 'l': '0.2139'}"
23306,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '1', 'a': '1'}","{'h': '2.13131', 'a': '1.6795'}",2024-03-31 14:30:00,"{'w': '0.4696', 'd': '0.2714', 'l': '0.259'}"
23307,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '3', 'a': '3'}","{'h': '3.0588', 'a': '1.62523'}",2024-03-31 16:30:00,"{'w': '0.7063', 'd': '0.1764', 'l': '0.1173'}"
23305,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '2', 'a': '2'}","{'h': '2.29251', 'a': '0.879015'}",2024-03-31 18:30:00,"{'w': '0.725', 'd': '0.1772', 'l': '0.0978'}"
23311,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '1', 'a': '1'}","{'h': '2.18898', 'a': '1.60098'}",2024-04-05 18:30:00,"{'w': '0.5099', 'd': '0.2415', 'l': '0.2486'}"
23309,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '0', 'a': '1'}","{'h': '0.269865', 'a': '2.7617'}",2024-04-06 13:30:00,"{'w': '0.0088', 'd': '0.0595', 'l': '0.9317'}"
23310,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '4'}","{'h': '1.55898', 'a': '2.88698'}",2024-04-06 13:30:00,"{'w': '0.1119', 'd': '0.1869', 'l': '0.7012'}"
23313,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '4', 'a': '0'}","{'h': '3.84973', 'a': '0.558152'}",2024-04-06 13:30:00,"{'w': '0.9569', 'd': '0.0348', 'l': '0.0083'}"
23315,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '3', 'a': '2'}","{'h': '1.35048', 'a': '2.12066'}",2024-04-06 13:30:00,"{'w': '0.2031', 'd': '0.235', 'l': '0.5619'}"
23316,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '2', 'a': '1'}","{'h': '1.23733', 'a': '0.777136'}",2024-04-06 13:30:00,"{'w': '0.4693', 'd': '0.3106', 'l': '0.2201'}"
23308,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '0', 'a': '1'}","{'h': '2.95333', 'a': '1.82865'}",2024-04-06 16:30:00,"{'w': '0.6455', 'd': '0.1859', 'l': '0.1686'}"
23314,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '3', 'a': '1'}","{'h': '2.21977', 'a': '0.806763'}",2024-04-07 13:30:00,"{'w': '0.7417', 'd': '0.1687', 'l': '0.0896'}"
23312,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '3'}","{'h': '1.26689', 'a': '1.38704'}",2024-04-07 15:30:00,"{'w': '0.3257', 'd': '0.2834', 'l': '0.3909'}"
23323,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '0'}","{'h': '1.7073', 'a': '1.55042'}",2024-04-12 18:30:00,"{'w': '0.4178', 'd': '0.2584', 'l': '0.3238'}"
23317,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '2', 'a': '0'}","{'h': '2.34705', 'a': '0.766768'}",2024-04-13 13:30:00,"{'w': '0.7601', 'd': '0.1652', 'l': '0.0747'}"
23318,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '3', 'a': '0'}","{'h': '1.68139', 'a': '0.323042'}",2024-04-13 13:30:00,"{'w': '0.7428', 'd': '0.2019', 'l': '0.0553'}"
23320,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '4', 'a': '1'}","{'h': '2.58388', 'a': '0.529727'}",2024-04-13 13:30:00,"{'w': '0.8762', 'd': '0.1012', 'l': '0.0226'}"
23321,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '2'}","{'h': '1.17228', 'a': '1.80703'}",2024-04-13 13:30:00,"{'w': '0.1972', 'd': '0.2555', 'l': '0.5473'}"
23322,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '1', 'a': '1'}","{'h': '1.11714', 'a': '1.40689'}",2024-04-13 13:30:00,"{'w': '0.285', 'd': '0.2705', 'l': '0.4445'}"
23324,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '3', 'a': '0'}","{'h': '1.26199', 'a': '0.565621'}",2024-04-13 16:30:00,"{'w': '0.5647', 'd': '0.291', 'l': '0.1443'}"
23325,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '1'}","{'h': '0.962275', 'a': '1.34437'}",2024-04-14 13:30:00,"{'w': '0.2493', 'd': '0.2894', 'l': '0.4613'}"
23319,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '5', 'a': '0'}","{'h': '3.33579', 'a': '0.885426'}",2024-04-14 15:30:00,"{'w': '0.9044', 'd': '0.0725', 'l': '0.0231'}"
23329,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '3', 'a': '1'}","{'h': '1.88744', 'a': '0.597958'}",2024-04-19 18:30:00,"{'w': '0.7289', 'd': '0.1951', 'l': '0.076'}"
23330,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '1', 'a': '0'}","{'h': '1.34814', 'a': '1.37904'}",2024-04-20 13:30:00,"{'w': '0.3418', 'd': '0.3028', 'l': '0.3554'}"
23331,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '0', 'a': '2'}","{'h': '1.1117', 'a': '1.95124'}",2024-04-20 13:30:00,"{'w': '0.1655', 'd': '0.232', 'l': '0.6025'}"
23332,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '4', 'a': '3'}","{'h': '2.77278', 'a': '1.36369'}",2024-04-20 13:30:00,"{'w': '0.6994', 'd': '0.1692', 'l': '0.1314'}"
23334,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '2'}","{'h': '1.35248', 'a': '1.58114'}",2024-04-20 13:30:00,"{'w': '0.2864', 'd': '0.297', 'l': '0.4166'}"
23327,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '1', 'a': '5'}","{'h': '1.06863', 'a': '1.92795'}",2024-04-20 16:30:00,"{'w': '0.1825', 'd': '0.2285', 'l': '0.589'}"
23333,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '1'}","{'h': '1.40776', 'a': '3.32355'}",2024-04-21 13:30:00,"{'w': '0.0532', 'd': '0.1187', 'l': '0.8281'}"
23326,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '1'}","{'h': '0.773997', 'a': '1.51278'}",2024-04-21 15:30:00,"{'w': '0.1559', 'd': '0.2665', 'l': '0.5776'}"
23328,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '1'}","{'h': '1.25572', 'a': '1.47938'}",2024-04-21 17:30:00,"{'w': '0.3131', 'd': '0.2763', 'l': '0.4106'}"
