id,isResult,h,a,goals,xG,datetime,forecast
19424,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '3', 'a': '2'}","{'h': '3.30191', 'a': '2.42152'}",2022-10-15 16:30:00,"{'w': '0.6081', 'd': '0.2264', 'l': '0.1655'}"
19426,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '3', 'a': '2'}","{'h': '1.54576', 'a': '0.207517'}",2022-10-16 13:30:00,"{'w': '0.7682', 'd': '0.1978', 'l': '0.034'}"
19425,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '0'}","{'h': '1.47199', 'a': '0.797656'}",2022-10-16 15:30:00,"{'w': '0.5619', 'd': '0.2727', 'l': '0.1654'}"
19423,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '5', 'a': '0'}","{'h': '2.07998', 'a': '0.328313'}",2022-10-16 17:30:00,"{'w': '0.8215', 'd': '0.1441', 'l': '0.0344'}"
19435,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '5', 'a': '0'}","{'h': '2.21787', 'a': '0.930558'}",2022-10-21 18:30:00,"{'w': '0.7185', 'd': '0.1904', 'l': '0.0911'}"
19432,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '5', 'a': '0'}","{'h': '2.63936', 'a': '0.989781'}",2022-10-22 13:30:00,"{'w': '0.7883', 'd': '0.1455', 'l': '0.0662'}"
19433,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '2', 'a': '2'}","{'h': '2.36747', 'a': '1.15093'}",2022-10-22 13:30:00,"{'w': '0.7435', 'd': '0.1851', 'l': '0.0714'}"
19434,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '0'}","{'h': '3.33695', 'a': '0.393506'}",2022-10-22 13:30:00,"{'w': '0.9485', 'd': '0.0421', 'l': '0.0094'}"
19436,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '2'}","{'h': '0.766181', 'a': '3.12799'}",2022-10-22 13:30:00,"{'w': '0.0267', 'd': '0.0794', 'l': '0.8939'}"
19439,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '3', 'a': '3'}","{'h': '1.91261', 'a': '2.38989'}",2022-10-22 13:30:00,"{'w': '0.2612', 'd': '0.2495', 'l': '0.4893'}"
19437,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '3'}","{'h': '1.36544', 'a': '1.80175'}",2022-10-22 16:30:00,"{'w': '0.2559', 'd': '0.267', 'l': '0.4771'}"
19438,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '1'}","{'h': '1.11544', 'a': '1.00303'}",2022-10-23 13:30:00,"{'w': '0.3531', 'd': '0.3557', 'l': '0.2912'}"
19440,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '2', 'a': '1'}","{'h': '1.05778', 'a': '0.522522'}",2022-10-23 15:30:00,"{'w': '0.5042', 'd': '0.3305', 'l': '0.1653'}"
19449,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '1', 'a': '0'}","{'h': '1.53976', 'a': '0.572257'}",2022-10-28 18:30:00,"{'w': '0.6302', 'd': '0.2512', 'l': '0.1186'}"
19441,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '6', 'a': '2'}","{'h': '4.33442', 'a': '1.78114'}",2022-10-29 13:30:00,"{'w': '0.8763', 'd': '0.0839', 'l': '0.0398'}"
19442,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '2', 'a': '0'}","{'h': '1.63234', 'a': '0.141987'}",2022-10-29 13:30:00,"{'w': '0.8188', 'd': '0.1624', 'l': '0.0188'}"
19446,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '4', 'a': '0'}","{'h': '2.58922', 'a': '0.444056'}",2022-10-29 13:30:00,"{'w': '0.8751', 'd': '0.0925', 'l': '0.0324'}"
19447,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '2', 'a': '1'}","{'h': '3.12054', 'a': '0.754506'}",2022-10-29 13:30:00,"{'w': '0.8771', 'd': '0.0862', 'l': '0.0367'}"
19445,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '2'}","{'h': '1.71027', 'a': '0.730506'}",2022-10-29 16:30:00,"{'w': '0.6221', 'd': '0.2435', 'l': '0.1344'}"
19443,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '1'}","{'h': '1.28667', 'a': '1.01241'}",2022-10-30 14:30:00,"{'w': '0.4288', 'd': '0.2938', 'l': '0.2774'}"
19448,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '2'}","{'h': '0.841369', 'a': '2.25332'}",2022-10-30 16:30:00,"{'w': '0.0803', 'd': '0.1708', 'l': '0.7489'}"
19444,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '1', 'a': '1'}","{'h': '0.979672', 'a': '0.778986'}",2022-10-30 18:30:00,"{'w': '0.3676', 'd': '0.3647', 'l': '0.2677'}"
19453,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '3', 'a': '1'}","{'h': '1.33462', 'a': '1.46207'}",2022-11-04 18:30:00,"{'w': '0.323', 'd': '0.2771', 'l': '0.3999'}"
19451,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '3'}","{'h': '1.24483', 'a': '0.809102'}",2022-11-05 14:30:00,"{'w': '0.4784', 'd': '0.3099', 'l': '0.2117'}"
19452,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '3'}","{'h': '1.16126', 'a': '1.66347'}",2022-11-05 14:30:00,"{'w': '0.2413', 'd': '0.2648', 'l': '0.4939'}"
19454,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '2'}","{'h': '1.07354', 'a': '1.31556'}",2022-11-05 14:30:00,"{'w': '0.2822', 'd': '0.3081', 'l': '0.4097'}"
19455,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '3'}","{'h': '1.09255', 'a': '2.23326'}",2022-11-05 14:30:00,"{'w': '0.0985', 'd': '0.2266', 'l': '0.6749'}"
19457,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '0'}","{'h': '1.43174', 'a': '0.496214'}",2022-11-05 14:30:00,"{'w': '0.6811', 'd': '0.2481', 'l': '0.0708'}"
19456,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '2', 'a': '1'}","{'h': '1.33073', 'a': '1.35128'}",2022-11-05 17:30:00,"{'w': '0.349', 'd': '0.2863', 'l': '0.3647'}"
19458,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '5', 'a': '0'}","{'h': '1.7807', 'a': '0.231839'}",2022-11-06 14:30:00,"{'w': '0.8216', 'd': '0.1514', 'l': '0.027'}"
19450,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '2', 'a': '0'}","{'h': '1.46258', 'a': '0.995484'}",2022-11-06 16:30:00,"{'w': '0.4767', 'd': '0.2957', 'l': '0.2276'}"
19464,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '0'}","{'h': '2.9101', 'a': '1.29685'}",2022-11-08 17:30:00,"{'w': '0.7509', 'd': '0.1438', 'l': '0.1053'}"
19459,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '6', 'a': '1'}","{'h': '5.72728', 'a': '1.44045'}",2022-11-08 19:30:00,"{'w': '0.9856', 'd': '0.012', 'l': '0.0024'}"
19465,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '1'}","{'h': '1.68574', 'a': '0.766603'}",2022-11-08 19:30:00,"{'w': '0.6312', 'd': '0.2513', 'l': '0.1175'}"
19466,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '2', 'a': '1'}","{'h': '2.00216', 'a': '1.05233'}",2022-11-08 19:30:00,"{'w': '0.617', 'd': '0.2155', 'l': '0.1675'}"
19462,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '2'}","{'h': '1.38128', 'a': '1.04474'}",2022-11-09 17:30:00,"{'w': '0.4315', 'd': '0.3021', 'l': '0.2664'}"
19460,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '3', 'a': '1'}","{'h': '3.28873', 'a': '0.148116'}",2022-11-09 19:30:00,"{'w': '0.9847', 'd': '0.0139', 'l': '0.0014'}"
19461,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '2', 'a': '2'}","{'h': '1.84012', 'a': '0.29444'}",2022-11-09 19:30:00,"{'w': '0.811', 'd': '0.1547', 'l': '0.0343'}"
19463,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '4', 'a': '2'}","{'h': '3.78193', 'a': '1.52829'}",2022-11-09 19:30:00,"{'w': '0.8554', 'd': '0.096', 'l': '0.0486'}"
19467,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '0'}","{'h': '1.97962', 'a': '0.60888'}",2022-11-09 19:30:00,"{'w': '0.7394', 'd': '0.1788', 'l': '0.0818'}"
19472,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '4', 'a': '2'}","{'h': '2.64014', 'a': '3.6823'}",2022-11-11 19:30:00,"{'w': '0.1918', 'd': '0.1813', 'l': '0.6269'}"
19468,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '0'}","{'h': '1.88305', 'a': '0.277105'}",2022-11-12 14:30:00,"{'w': '0.8484', 'd': '0.1277', 'l': '0.0239'}"
19471,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '1.42352', 'a': '0.94899'}",2022-11-12 14:30:00,"{'w': '0.4729', 'd': '0.2848', 'l': '0.2423'}"
19473,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '0', 'a': '1'}","{'h': '2.34583', 'a': '1.13531'}",2022-11-12 14:30:00,"{'w': '0.6985', 'd': '0.1942', 'l': '0.1073'}"
19474,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '2', 'a': '0'}","{'h': '2.13441', 'a': '1.93705'}",2022-11-12 14:30:00,"{'w': '0.4111', 'd': '0.2663', 'l': '0.3226'}"
19476,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '2'}","{'h': '1.03468', 'a': '2.1323'}",2022-11-12 14:30:00,"{'w': '0.1084', 'd': '0.2285', 'l': '0.6631'}"
19475,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '2'}","{'h': '0.891772', 'a': '1.65233'}",2022-11-12 17:30:00,"{'w': '0.1692', 'd': '0.2604', 'l': '0.5704'}"
19470,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '1'}","{'h': '1.78634', 'a': '1.39797'}",2022-11-13 14:30:00,"{'w': '0.4372', 'd': '0.3609', 'l': '0.2019'}"
19469,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '4', 'a': '1'}","{'h': '2.69015', 'a': '1.65553'}",2022-11-13 16:30:00,"{'w': '0.6721', 'd': '0.2337', 'l': '0.0942'}"
19478,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '1', 'a': '1'}","{'h': '1.03072', 'a': '0.813529'}",2023-01-20 19:30:00,"{'w': '0.3885', 'd': '0.3888', 'l': '0.2227'}"
19479,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '3', 'a': '1'}","{'h': '2.48055', 'a': '0.966541'}",2023-01-21 14:30:00,"{'w': '0.771', 'd': '0.1527', 'l': '0.0763'}"
19482,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '3', 'a': '0'}","{'h': '1.68109', 'a': '2.37825'}",2023-01-21 14:30:00,"{'w': '0.234', 'd': '0.2184', 'l': '0.5476'}"
19483,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '6', 'a': '0'}","{'h': '2.88084', 'a': '0.808738'}",2023-01-21 14:30:00,"{'w': '0.8585', 'd': '0.1015', 'l': '0.04'}"
19484,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '3', 'a': '1'}","{'h': '1.67446', 'a': '0.732458'}",2023-01-21 14:30:00,"{'w': '0.6468', 'd': '0.2296', 'l': '0.1236'}"
19485,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '1'}","{'h': '1.8803', 'a': '1.38032'}",2023-01-21 14:30:00,"{'w': '0.4874', 'd': '0.2751', 'l': '0.2375'}"
19480,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '7', 'a': '1'}","{'h': '3.1904', 'a': '0.252782'}",2023-01-21 17:30:00,"{'w': '0.9531', 'd': '0.0401', 'l': '0.0068'}"
19477,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '4', 'a': '3'}","{'h': '3.27016', 'a': '1.92914'}",2023-01-22 14:30:00,"{'w': '0.6743', 'd': '0.1619', 'l': '0.1638'}"
19481,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '2', 'a': '3'}","{'h': '0.993895', 'a': '1.68471'}",2023-01-22 16:30:00,"{'w': '0.193', 'd': '0.2553', 'l': '0.5517'}"
19493,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '6'}","{'h': '0.503614', 'a': '4.23438'}",2023-01-24 17:30:00,"{'w': '0.0033', 'd': '0.0181', 'l': '0.9786'}"
19486,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '1', 'a': '1'}","{'h': '1.4893', 'a': '0.782641'}",2023-01-24 19:30:00,"{'w': '0.5312', 'd': '0.3012', 'l': '0.1676'}"
19490,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '2'}","{'h': '1.82139', 'a': '0.658333'}",2023-01-24 19:30:00,"{'w': '0.688', 'd': '0.212', 'l': '0.1'}"
19492,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '5'}","{'h': '0.572863', 'a': '2.94882'}",2023-01-24 19:30:00,"{'w': '0.0191', 'd': '0.0781', 'l': '0.9028'}"
19489,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '2'}","{'h': '0.84968', 'a': '1.15874'}",2023-01-25 17:30:00,"{'w': '0.253', 'd': '0.3009', 'l': '0.4461'}"
19487,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '2', 'a': '0'}","{'h': '1.8906', 'a': '0.821758'}",2023-01-25 19:30:00,"{'w': '0.6796', 'd': '0.2142', 'l': '0.1062'}"
19488,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '1'}","{'h': '1.78609', 'a': '0.261869'}",2023-01-25 19:30:00,"{'w': '0.8159', 'd': '0.1558', 'l': '0.0283'}"
19491,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '0'}","{'h': '0.869679', 'a': '0.512384'}",2023-01-25 19:30:00,"{'w': '0.4016', 'd': '0.3844', 'l': '0.214'}"
19494,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '2'}","{'h': '0.566574', 'a': '1.05412'}",2023-01-25 19:30:00,"{'w': '0.1863', 'd': '0.3288', 'l': '0.4849'}"
19497,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '1'}","{'h': '1.59146', 'a': '1.86965'}",2023-01-27 19:30:00,"{'w': '0.2914', 'd': '0.2704', 'l': '0.4382'}"
19498,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '3', 'a': '1'}","{'h': '1.92228', 'a': '2.00438'}",2023-01-28 14:30:00,"{'w': '0.3404', 'd': '0.2682', 'l': '0.3914'}"
19499,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '5', 'a': '2'}","{'h': '2.86841', 'a': '0.912111'}",2023-01-28 14:30:00,"{'w': '0.8471', 'd': '0.108', 'l': '0.0449'}"
19500,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '4'}","{'h': '1.96043', 'a': '1.79941'}",2023-01-28 14:30:00,"{'w': '0.396', 'd': '0.2896', 'l': '0.3144'}"
19501,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '0', 'a': '2'}","{'h': '0.46457', 'a': '0.884274'}",2023-01-28 14:30:00,"{'w': '0.1561', 'd': '0.3589', 'l': '0.485'}"
19503,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.80059', 'a': '0.696581'}",2023-01-28 14:30:00,"{'w': '0.68', 'd': '0.2248', 'l': '0.0952'}"
19495,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '1'}","{'h': '1.38005', 'a': '0.882875'}",2023-01-28 17:30:00,"{'w': '0.4942', 'd': '0.2923', 'l': '0.2135'}"
19502,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '0', 'a': '0'}","{'h': '1.11694', 'a': '0.329216'}",2023-01-29 14:30:00,"{'w': '0.5952', 'd': '0.3124', 'l': '0.0924'}"
19496,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '2'}","{'h': '1.84499', 'a': '0.977834'}",2023-01-29 16:30:00,"{'w': '0.5881', 'd': '0.2513', 'l': '0.1606'}"
19511,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '0'}","{'h': '0.924397', 'a': '0.461505'}",2023-02-03 19:30:00,"{'w': '0.4839', 'd': '0.3517', 'l': '0.1644'}"
19504,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '5', 'a': '1'}","{'h': '2.10421', 'a': '0.243795'}",2023-02-04 14:30:00,"{'w': '0.8403', 'd': '0.1338', 'l': '0.0259'}"
19505,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '2', 'a': '1'}","{'h': '0.978155', 'a': '1.09283'}",2023-02-04 14:30:00,"{'w': '0.2561', 'd': '0.401', 'l': '0.3429'}"
19506,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '0'}","{'h': '0.607143', 'a': '1.00025'}",2023-02-04 14:30:00,"{'w': '0.2009', 'd': '0.3492', 'l': '0.4499'}"
19508,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '3', 'a': '0'}","{'h': '2.00234', 'a': '0.93959'}",2023-02-04 14:30:00,"{'w': '0.6727', 'd': '0.2038', 'l': '0.1235'}"
19510,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '5', 'a': '2'}","{'h': '2.74719', 'a': '0.82308'}",2023-02-04 14:30:00,"{'w': '0.829', 'd': '0.1247', 'l': '0.0463'}"
19507,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '0', 'a': '0'}","{'h': '1.12913', 'a': '1.18272'}",2023-02-04 17:30:00,"{'w': '0.3355', 'd': '0.3033', 'l': '0.3612'}"
19512,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '0', 'a': '2'}","{'h': '1.48817', 'a': '0.45062'}",2023-02-05 14:30:00,"{'w': '0.6769', 'd': '0.2303', 'l': '0.0928'}"
19509,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '4'}","{'h': '2.39463', 'a': '0.568665'}",2023-02-05 16:30:00,"{'w': '0.813', 'd': '0.1378', 'l': '0.0492'}"
19520,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '0'}","{'h': '0.999355', 'a': '1.39713'}",2023-02-10 19:30:00,"{'w': '0.225', 'd': '0.2903', 'l': '0.4847'}"
